areacd,category,value
E01020618,Gross value added,11.054
E01020594,Gross value added,26.43
E01020595,Gross value added,31.934
E01020600,Gross value added,4.698
E01020603,Gross value added,7.087
E01020605,Gross value added,3.891
E01020590,Gross value added,14.598
E01020591,Gross value added,36.676
E01020608,Gross value added,7.595
E01020609,Gross value added,5.335
E01020610,Gross value added,4.029
E01020604,Gross value added,9.641
E01020607,Gross value added,12.122
E01020619,Gross value added,5.776
E01020620,Gross value added,12.432
E01020621,Gross value added,2.926
E01020634,Gross value added,60.136
E01020635,Gross value added,8.336
E01020636,Gross value added,4.591
E01020654,Gross value added,5.757
E01020676,Gross value added,33.53
E01020627,Gross value added,4.888
E01020628,Gross value added,17.493
E01020629,Gross value added,8.07
E01020655,Gross value added,30.059
E01020656,Gross value added,5.07
E01020657,Gross value added,4.791
E01020661,Gross value added,63.893
E01020662,Gross value added,12.767
E01020663,Gross value added,18.519
E01020674,Gross value added,4.003
E01020678,Gross value added,5.56
E01020626,Gross value added,1.794
E01020638,Gross value added,4.953
E01020639,Gross value added,28.409
E01020653,Gross value added,5.903
E01020677,Gross value added,6.134
E01020647,Gross value added,3.635
E01020648,Gross value added,5.674
E01020649,Gross value added,5.275
E01020673,Gross value added,8.818
E01020675,Gross value added,12.929
E01020624,Gross value added,7.22
E01020625,Gross value added,131.023
E01020670,Gross value added,14.335
E01020671,Gross value added,2.813
E01020672,Gross value added,4.83
E01020632,Gross value added,11.293
E01020640,Gross value added,31.907
E01020641,Gross value added,48.505
E01020642,Gross value added,32.595
E01020643,Gross value added,41.24
E01020667,Gross value added,7.878
E01020650,Gross value added,23.838
E01020651,Gross value added,28.225
E01020652,Gross value added,24.089
E01020668,Gross value added,7.366
E01020669,Gross value added,13.001
E01020630,Gross value added,7.941
E01020631,Gross value added,5.222
E01020637,Gross value added,12.786
E01020644,Gross value added,53.63
E01020645,Gross value added,3.381
E01020633,Gross value added,6.374
E01020664,Gross value added,30.741
E01020665,Gross value added,15.122
E01020666,Gross value added,4.385
E01020646,Gross value added,20.551
E01020658,Gross value added,13.125
E01020659,Gross value added,7.499
E01020660,Gross value added,18.424
E01020709,Gross value added,143.156
E01020717,Gross value added,4.865
E01020718,Gross value added,8.745
E01020719,Gross value added,6.3
E01020721,Gross value added,4.549
E01020708,Gross value added,40.099
E01020710,Gross value added,328.463
E01020711,Gross value added,16.16
E01020720,Gross value added,5.841
E01020679,Gross value added,7.491
E01020680,Gross value added,58.186
E01020681,Gross value added,2.222
E01020714,Gross value added,4.944
E01020716,Gross value added,5.298
E01020725,Gross value added,9.981
E01020726,Gross value added,8.544
E01020727,Gross value added,3.49
E01020729,Gross value added,21.819
E01020730,Gross value added,4.414
E01020731,Gross value added,8.064
E01020682,Gross value added,4.958
E01020683,Gross value added,17.053
E01020690,Gross value added,168.752
E01020691,Gross value added,3.535
E01020692,Gross value added,19.352
E01020693,Gross value added,101.543
E01020722,Gross value added,3.375
E01020723,Gross value added,12.623
E01020724,Gross value added,3.395
E01020703,Gross value added,125.123
E01033164,Gross value added,154.504
E01033195,Gross value added,7.27
E01033197,Gross value added,108.072
E01033221,Gross value added,125.123
E01020684,Gross value added,215.747
E01020702,Gross value added,379.297
E01020704,Gross value added,17.975
E01020712,Gross value added,18.972
E01020713,Gross value added,18.2
E01020705,Gross value added,8.38
E01020706,Gross value added,7.882
E01020715,Gross value added,9.566
E01020685,Gross value added,10.384
E01020686,Gross value added,12.896
E01020687,Gross value added,3.832
E01020688,Gross value added,6.957
E01020689,Gross value added,7.64
E01020694,Gross value added,7.165
E01020696,Gross value added,14.833
E01020697,Gross value added,151.756
E01020732,Gross value added,9.537
E01020695,Gross value added,7.163
E01020698,Gross value added,8.263
E01020699,Gross value added,7.138
E01020700,Gross value added,9.348
E01020701,Gross value added,7.657
E01020750,Gross value added,4.677
E01020781,Gross value added,8.082
E01020786,Gross value added,48.36
E01020787,Gross value added,5.218
E01033163,Gross value added,12.037
E01033202,Gross value added,6.731
E01020740,Gross value added,9.837
E01020741,Gross value added,11.286
E01020742,Gross value added,145.16
E01020782,Gross value added,7.983
E01020783,Gross value added,4.795
E01020784,Gross value added,55.21
E01020743,Gross value added,5.355
E01020747,Gross value added,8.957
E01020748,Gross value added,2.319
E01020749,Gross value added,5.321
E01020773,Gross value added,4.863
E01020775,Gross value added,4.932
E01020776,Gross value added,6.495
E01033161,Gross value added,29.818
E01033198,Gross value added,6.539
E01033205,Gross value added,6.663
E01033206,Gross value added,6.098
E01020751,Gross value added,9.174
E01020752,Gross value added,3.047
E01020754,Gross value added,8.932
E01020756,Gross value added,37.718
E01020745,Gross value added,12.226
E01020753,Gross value added,14.563
E01020757,Gross value added,1.455
E01020758,Gross value added,19.976
E01020759,Gross value added,24.87
E01020765,Gross value added,2.644
E01020760,Gross value added,12.19
E01020761,Gross value added,665.08
E01020762,Gross value added,3.616
E01020763,Gross value added,6.204
E01020764,Gross value added,6.309
E01020766,Gross value added,2.456
E01020767,Gross value added,7.48
E01020768,Gross value added,3.886
E01020733,Gross value added,11.65
E01020734,Gross value added,11.308
E01020735,Gross value added,6.082
E01020770,Gross value added,6.927
E01020771,Gross value added,11.65
E01020780,Gross value added,3.978
E01020746,Gross value added,67.014
E01020769,Gross value added,4.796
E01020777,Gross value added,1.95
E01020778,Gross value added,6.222
E01020779,Gross value added,14.372
E01020736,Gross value added,5.523
E01020737,Gross value added,9.39
E01020738,Gross value added,2.452
E01020739,Gross value added,9.252
E01020744,Gross value added,8.699
E01020788,Gross value added,12.223
E01020789,Gross value added,3.901
E01020790,Gross value added,8.588
E01020791,Gross value added,5.533
E01020792,Gross value added,12.223
E01020772,Gross value added,17.457
E01020793,Gross value added,3.089
E01020794,Gross value added,9.8
E01020795,Gross value added,10.602
E01020817,Gross value added,2.438
E01020818,Gross value added,3.514
E01020819,Gross value added,5.021
E01020837,Gross value added,2.821
E01020843,Gross value added,39.17
E01020809,Gross value added,5.175
E01020810,Gross value added,7.602
E01020811,Gross value added,4.185
E01020812,Gross value added,5.489
E01020827,Gross value added,7.678
E01020806,Gross value added,8.551
E01020807,Gross value added,6.4
E01020820,Gross value added,64.092
E01020842,Gross value added,153.181
E01020797,Gross value added,10.54
E01020798,Gross value added,4.932
E01020799,Gross value added,11.962
E01020808,Gross value added,16.463
E01020821,Gross value added,6.163
E01020822,Gross value added,23.119
E01020823,Gross value added,4.056
E01020835,Gross value added,6.121
E01020836,Gross value added,36.509
E01020803,Gross value added,88.314
E01020805,Gross value added,3.983
E01033203,Gross value added,5.338
E01020796,Gross value added,8.09
E01020828,Gross value added,82.683
E01020829,Gross value added,26.775
E01020830,Gross value added,23.58
E01020801,Gross value added,11.72
E01020802,Gross value added,45.635
E01020838,Gross value added,12.777
E01020839,Gross value added,3.815
E01020840,Gross value added,50.838
E01020841,Gross value added,3.162
E01020813,Gross value added,6.728
E01020814,Gross value added,12.678
E01020815,Gross value added,10.903
E01020848,Gross value added,4.145
E01020850,Gross value added,9.39
E01020851,Gross value added,5.92
E01020816,Gross value added,2.706
E01020844,Gross value added,3.595
E01020847,Gross value added,1.604
E01020849,Gross value added,11.828
E01020825,Gross value added,7.418
E01020831,Gross value added,17.535
E01020833,Gross value added,17.489
E01020834,Gross value added,2.045
E01020824,Gross value added,10.367
E01020826,Gross value added,567.821
E01020832,Gross value added,35.015
E01020845,Gross value added,8.968
E01020846,Gross value added,8.063
E01020856,Gross value added,4.486
E01020858,Gross value added,3.8
E01020859,Gross value added,11.901
E01020860,Gross value added,7.522
E01020861,Gross value added,35.42
E01020862,Gross value added,25.324
E01020864,Gross value added,14.051
E01020867,Gross value added,27.15
E01020857,Gross value added,12.819
E01020863,Gross value added,24.465
E01020865,Gross value added,15.971
E01020866,Gross value added,13.887
E01020852,Gross value added,366.762
E01020853,Gross value added,366.762
E01020854,Gross value added,37.453
E01020855,Gross value added,8.958
E01020889,Gross value added,13.46
E01020890,Gross value added,22.921
E01020891,Gross value added,16.27
E01020905,Gross value added,12.085
E01020906,Gross value added,19.569
E01020876,Gross value added,5.521
E01020878,Gross value added,4.909
E01020887,Gross value added,7.797
E01020892,Gross value added,6.45
E01020894,Gross value added,4.76
E01020898,Gross value added,1.495
E01020877,Gross value added,22.737
E01020879,Gross value added,23.871
E01020893,Gross value added,6.247
E01020899,Gross value added,6.7
E01020903,Gross value added,7.204
E01020904,Gross value added,5.519
E01020873,Gross value added,3.161
E01020875,Gross value added,21.861
E01020900,Gross value added,9.836
E01020901,Gross value added,14.812
E01020902,Gross value added,2.093
E01020868,Gross value added,90.519
E01020869,Gross value added,8.359
E01020874,Gross value added,8.136
E01020880,Gross value added,3.748
E01020881,Gross value added,73.468
E01020870,Gross value added,25.357
E01020871,Gross value added,5.054
E01020872,Gross value added,77.816
E01020883,Gross value added,5.496
E01020886,Gross value added,3.924
E01020882,Gross value added,9.926
E01020888,Gross value added,7.975
E01020895,Gross value added,24.765
E01020896,Gross value added,4.919
E01020897,Gross value added,78.3
E01020884,Gross value added,16.485
E01020885,Gross value added,8.294
E01020907,Gross value added,31.67
E01020908,Gross value added,16.955
E01020909,Gross value added,9.025
E01011954,Gross value added,9.557
E01011969,Gross value added,5.731
E01011970,Gross value added,6.067
E01011971,Gross value added,4.61
E01033465,Gross value added,12.995
E01033467,Gross value added,9.951
E01011952,Gross value added,57.359
E01011953,Gross value added,8.056
E01011991,Gross value added,5.199
E01011992,Gross value added,44.187
E01011993,Gross value added,11.752
E01011994,Gross value added,57.359
E01011955,Gross value added,31.589
E01011957,Gross value added,2.705
E01032540,Gross value added,7.066
E01032541,Gross value added,11.306
E01033466,Gross value added,8.055
E01011973,Gross value added,5.714
E01011974,Gross value added,159.873
E01011975,Gross value added,1.62
E01011976,Gross value added,2.31
E01011965,Gross value added,22.128
E01011966,Gross value added,5.728
E01011983,Gross value added,15.85
E01012002,Gross value added,6.706
E01011951,Gross value added,4.508
E01011964,Gross value added,11.226
E01011967,Gross value added,8.631
E01011999,Gross value added,118.795
E01012000,Gross value added,55.803
E01011950,Gross value added,2.344
E01011986,Gross value added,3.699
E01011987,Gross value added,7.066
E01012001,Gross value added,66.294
E01011949,Gross value added,10.193
E01011980,Gross value added,3.309
E01011981,Gross value added,14.521
E01011984,Gross value added,2.734
E01011985,Gross value added,7.396
E01011988,Gross value added,16.95
E01011989,Gross value added,90.203
E01011990,Gross value added,35.231
E01011995,Gross value added,3.775
E01011996,Gross value added,6.389
E01011997,Gross value added,24.28
E01011998,Gross value added,359.808
E01011961,Gross value added,10.146
E01011962,Gross value added,6.724
E01011977,Gross value added,3.848
E01011978,Gross value added,4.569
E01011979,Gross value added,2.021
E01011959,Gross value added,23.757
E01011960,Gross value added,4.48
E01011963,Gross value added,4.175
E01011968,Gross value added,39.364
E01011982,Gross value added,18.179
E01012003,Gross value added,5.234
E01012005,Gross value added,5.794
E01012068,Gross value added,280.402
E01012092,Gross value added,80.532
E01012093,Gross value added,2.094
E01012094,Gross value added,72.631
E01033468,Gross value added,911.675
E01012058,Gross value added,11.025
E01012059,Gross value added,21.468
E01012060,Gross value added,32.217
E01012061,Gross value added,41.258
E01012036,Gross value added,3.119
E01012037,Gross value added,3.794
E01012038,Gross value added,1.343
E01012039,Gross value added,10.692
E01012040,Gross value added,2.437
E01012041,Gross value added,272.754
E01012074,Gross value added,16.935
E01012075,Gross value added,17.96
E01012076,Gross value added,3.666
E01012077,Gross value added,2.333
E01012088,Gross value added,6.49
E01012078,Gross value added,13.374
E01012079,Gross value added,13.374
E01012080,Gross value added,9.262
E01012081,Gross value added,9.871
E01012026,Gross value added,8.618
E01012027,Gross value added,10.261
E01033469,Gross value added,8.235
E01012015,Gross value added,3.097
E01012016,Gross value added,19.911
E01012017,Gross value added,13.37
E01012089,Gross value added,10.761
E01012090,Gross value added,1.938
E01012091,Gross value added,4.385
E01012011,Gross value added,8.842
E01012012,Gross value added,4.504
E01012013,Gross value added,3.422
E01012014,Gross value added,21.179
E01012053,Gross value added,7.377
E01012054,Gross value added,8.27
E01012055,Gross value added,13.032
E01012056,Gross value added,7.015
E01012057,Gross value added,18.253
E01012082,Gross value added,4.749
E01012083,Gross value added,2.807
E01012084,Gross value added,2.365
E01012085,Gross value added,2.869
E01012018,Gross value added,511.704
E01012019,Gross value added,6.16
E01012020,Gross value added,6.16
E01012021,Gross value added,6.16
E01012007,Gross value added,10.968
E01012008,Gross value added,3.735
E01012009,Gross value added,24.474
E01012010,Gross value added,12.231
E01012046,Gross value added,9.078
E01012047,Gross value added,6.292
E01012048,Gross value added,14.689
E01012049,Gross value added,6.064
E01012050,Gross value added,2.35
E01012051,Gross value added,6.633
E01012052,Gross value added,5.327
E01012022,Gross value added,9.039
E01012023,Gross value added,6.285
E01012024,Gross value added,6.877
E01012025,Gross value added,4.494
E01012065,Gross value added,9.344
E01012066,Gross value added,6.433
E01012067,Gross value added,7.004
E01012042,Gross value added,3.67
E01012043,Gross value added,6.302
E01012044,Gross value added,5.21
E01012045,Gross value added,0.216
E01032552,Gross value added,6.017
E01032553,Gross value added,7.998
E01012030,Gross value added,53.164
E01012031,Gross value added,18.2
E01012032,Gross value added,7.059
E01012033,Gross value added,8.8
E01012034,Gross value added,13.48
E01012035,Gross value added,3.426
E01012062,Gross value added,6.142
E01012063,Gross value added,11.738
E01012064,Gross value added,13.053
E01012071,Gross value added,16.055
E01012073,Gross value added,7.777
E01032593,Gross value added,13.014
E01027356,Gross value added,42.666
E01027357,Gross value added,13.787
E01027366,Gross value added,19.263
E01027367,Gross value added,25.732
E01027358,Gross value added,95.726
E01027359,Gross value added,22.624
E01033715,Gross value added,17.934
E01033717,Gross value added,9.332
E01027361,Gross value added,17.132
E01027362,Gross value added,17.387
E01027363,Gross value added,8.632
E01027364,Gross value added,13.337
E01027370,Gross value added,24.419
E01027371,Gross value added,8.932
E01027372,Gross value added,23.251
E01027365,Gross value added,27.697
E01027368,Gross value added,22.531
E01027369,Gross value added,10.126
E01027373,Gross value added,22.217
E01027376,Gross value added,48.422
E01027377,Gross value added,60.619
E01027385,Gross value added,7.551
E01027387,Gross value added,89.496
E01027388,Gross value added,17.15
E01027389,Gross value added,8.1
E01027378,Gross value added,15.074
E01027379,Gross value added,18.374
E01027380,Gross value added,21.669
E01027382,Gross value added,24.647
E01027386,Gross value added,9.839
E01027374,Gross value added,29.537
E01027375,Gross value added,36.146
E01027381,Gross value added,33.207
E01027383,Gross value added,18.369
E01027384,Gross value added,16.184
E01027390,Gross value added,28.142
E01027392,Gross value added,57.364
E01027393,Gross value added,2.369
E01027416,Gross value added,3.01
E01027424,Gross value added,80.004
E01027414,Gross value added,25.795
E01027415,Gross value added,45.841
E01027431,Gross value added,8.23
E01027441,Gross value added,28.826
E01027442,Gross value added,54.465
E01027391,Gross value added,8.808
E01027422,Gross value added,3.472
E01027423,Gross value added,3.759
E01027429,Gross value added,4.507
E01027430,Gross value added,15.386
E01027425,Gross value added,38.763
E01027426,Gross value added,5.53
E01027427,Gross value added,8.614
E01027428,Gross value added,3.364
E01027437,Gross value added,4.944
E01027438,Gross value added,3.286
E01027439,Gross value added,5.406
E01027440,Gross value added,4.806
E01027400,Gross value added,5.847
E01027401,Gross value added,9.86
E01027402,Gross value added,5.661
E01027403,Gross value added,4.104
E01027398,Gross value added,44.79
E01027409,Gross value added,88.485
E01027411,Gross value added,9.424
E01027412,Gross value added,599.172
E01027413,Gross value added,51.766
E01027395,Gross value added,11.806
E01027396,Gross value added,2.834
E01027397,Gross value added,3.088
E01027399,Gross value added,7.476
E01027404,Gross value added,16.847
E01027405,Gross value added,10.09
E01027417,Gross value added,10.152
E01027418,Gross value added,4.986
E01027419,Gross value added,6.408
E01027420,Gross value added,5.151
E01027421,Gross value added,5.374
E01027394,Gross value added,35.284
E01027406,Gross value added,60.758
E01027407,Gross value added,4.391
E01027408,Gross value added,35.284
E01027410,Gross value added,41.814
E01027432,Gross value added,14.88
E01027433,Gross value added,16.163
E01027434,Gross value added,9.127
E01027435,Gross value added,7.129
E01027436,Gross value added,7.078
E01027443,Gross value added,5.556
E01027444,Gross value added,44.899
E01027445,Gross value added,20.552
E01027446,Gross value added,5.512
E01027451,Gross value added,9.666
E01027474,Gross value added,7.531
E01027475,Gross value added,7.069
E01027457,Gross value added,27.273
E01027462,Gross value added,9.513
E01027463,Gross value added,14.221
E01027447,Gross value added,28.938
E01027448,Gross value added,105.369
E01027450,Gross value added,21.642
E01027473,Gross value added,50.077
E01027452,Gross value added,65.974
E01027453,Gross value added,65.2
E01027461,Gross value added,10.841
E01033718,Gross value added,7.701
E01027455,Gross value added,6.04
E01027456,Gross value added,15.283
E01027458,Gross value added,129.924
E01027460,Gross value added,6.49
E01027464,Gross value added,28.006
E01027465,Gross value added,24.372
E01027466,Gross value added,43.99
E01033714,Gross value added,57.718
E01027449,Gross value added,15.325
E01027468,Gross value added,13.981
E01027469,Gross value added,13.793
E01027471,Gross value added,18
E01027472,Gross value added,27.573
E01027479,Gross value added,38.549
E01027480,Gross value added,26.461
E01027503,Gross value added,30.634
E01027511,Gross value added,20.957
E01027484,Gross value added,16.995
E01027485,Gross value added,17.501
E01027486,Gross value added,17.238
E01027487,Gross value added,11.131
E01027512,Gross value added,19.001
E01027483,Gross value added,46.762
E01027496,Gross value added,4.922
E01027508,Gross value added,9.696
E01027513,Gross value added,11.756
E01027476,Gross value added,46.712
E01027489,Gross value added,9.644
E01027490,Gross value added,17.643
E01027491,Gross value added,25.296
E01027492,Gross value added,8.403
E01027493,Gross value added,22.857
E01027494,Gross value added,113.746
E01027497,Gross value added,167.291
E01027498,Gross value added,16.966
E01027499,Gross value added,15.608
E01027500,Gross value added,13.624
E01027501,Gross value added,5.034
E01027502,Gross value added,5.523
E01027481,Gross value added,29.714
E01027482,Gross value added,11.332
E01027504,Gross value added,171.213
E01027506,Gross value added,25.958
E01027507,Gross value added,16.892
E01027509,Gross value added,19.294
E01027477,Gross value added,15.02
E01027478,Gross value added,9.998
E01027488,Gross value added,16.053
E01027495,Gross value added,16.609
E01027505,Gross value added,26.541
E01027510,Gross value added,13.529
E01027541,Gross value added,7.134
E01027542,Gross value added,25.223
E01027543,Gross value added,7.707
E01027544,Gross value added,5.457
E01027528,Gross value added,36.98
E01027529,Gross value added,47.322
E01027539,Gross value added,7.379
E01027545,Gross value added,4.137
E01027546,Gross value added,8.452
E01027533,Gross value added,52.699
E01027540,Gross value added,6.557
E01027549,Gross value added,99.662
E01033716,Gross value added,52.699
E01027524,Gross value added,35.194
E01027525,Gross value added,19.425
E01027526,Gross value added,4.01
E01027527,Gross value added,7.119
E01027536,Gross value added,4.987
E01027532,Gross value added,29.706
E01027537,Gross value added,16.341
E01027538,Gross value added,16.996
E01027530,Gross value added,5.69
E01027531,Gross value added,10.099
E01027534,Gross value added,12.29
E01027535,Gross value added,7.492
E01027553,Gross value added,17.749
E01027554,Gross value added,3.542
E01027515,Gross value added,8.676
E01027517,Gross value added,6.396
E01027518,Gross value added,12.715
E01027519,Gross value added,3.042
E01027550,Gross value added,7.256
E01027551,Gross value added,33.734
E01027552,Gross value added,30.193
E01027514,Gross value added,14.546
E01027516,Gross value added,38.033
E01027520,Gross value added,5.383
E01027521,Gross value added,9.136
E01027522,Gross value added,4.858
E01027523,Gross value added,13.797
E01012100,Gross value added,62.25
E01012101,Gross value added,55.04
E01012102,Gross value added,21.554
E01012184,Gross value added,5.96
E01012105,Gross value added,4.888
E01012142,Gross value added,10.968
E01012143,Gross value added,2.735
E01012144,Gross value added,11.742
E01012106,Gross value added,13.705
E01012107,Gross value added,222.877
E01032560,Gross value added,288.684
E01032561,Gross value added,76.799
E01012176,Gross value added,13.78
E01012177,Gross value added,3.926
E01012178,Gross value added,5.983
E01012179,Gross value added,8.036
E01012180,Gross value added,6.1
E01012185,Gross value added,2.811
E01012186,Gross value added,7.375
E01012127,Gross value added,14.163
E01012128,Gross value added,3.926
E01012129,Gross value added,14.427
E01012130,Gross value added,14.163
E01012131,Gross value added,5.381
E01012138,Gross value added,17.567
E01012139,Gross value added,6.113
E01012140,Gross value added,2.956
E01012141,Gross value added,7.617
E01012154,Gross value added,7.474
E01012155,Gross value added,5.241
E01012156,Gross value added,3.802
E01012157,Gross value added,16.496
E01012158,Gross value added,12.785
E01012159,Gross value added,12.809
E01012160,Gross value added,6.157
E01012161,Gross value added,11.604
E01012113,Gross value added,1.699
E01012114,Gross value added,7.105
E01012175,Gross value added,1.055
E01033471,Gross value added,20.558
E01012095,Gross value added,5.264
E01012097,Gross value added,12.032
E01012098,Gross value added,37.885
E01012099,Gross value added,7.064
E01012108,Gross value added,3.748
E01012109,Gross value added,4.545
E01012110,Gross value added,6.034
E01012111,Gross value added,26.97
E01012171,Gross value added,6.46
E01012172,Gross value added,2.916
E01012162,Gross value added,2.92
E01012163,Gross value added,40.814
E01012164,Gross value added,6.899
E01012165,Gross value added,11.766
E01012096,Gross value added,7.95
E01012136,Gross value added,9.618
E01033473,Gross value added,5.596
E01012112,Gross value added,17.574
E01012145,Gross value added,17.574
E01012147,Gross value added,5.099
E01012149,Gross value added,4.275
E01012132,Gross value added,7.69
E01012134,Gross value added,78.125
E01012137,Gross value added,8.134
E01012181,Gross value added,8.68
E01012117,Gross value added,66.714
E01012118,Gross value added,4.038
E01012119,Gross value added,27.067
E01012121,Gross value added,3.122
E01032548,Gross value added,9.922
E01032549,Gross value added,9.306
E01033472,Gross value added,4.006
E01012120,Gross value added,12.189
E01012124,Gross value added,7.562
E01012182,Gross value added,9.261
E01012183,Gross value added,6.013
E01012148,Gross value added,7.291
E01012150,Gross value added,9.075
E01012151,Gross value added,4.157
E01012152,Gross value added,15.942
E01032594,Gross value added,8.758
E01012146,Gross value added,4.565
E01012167,Gross value added,39.897
E01012168,Gross value added,8.363
E01012170,Gross value added,44.163
E01012173,Gross value added,11.079
E01012174,Gross value added,5.723
E01033470,Gross value added,131.469
E01012242,Gross value added,16.679
E01012243,Gross value added,3.576
E01012244,Gross value added,3.585
E01012246,Gross value added,4.118
E01012296,Gross value added,10.047
E01012297,Gross value added,12.572
E01012197,Gross value added,8.257
E01012256,Gross value added,9.57
E01012257,Gross value added,4.618
E01012275,Gross value added,6.682
E01012276,Gross value added,60.822
E01012277,Gross value added,6.042
E01012196,Gross value added,3.132
E01012198,Gross value added,689.178
E01012214,Gross value added,2.543
E01012215,Gross value added,35.303
E01012216,Gross value added,7.603
E01012245,Gross value added,9.356
E01012278,Gross value added,61.988
E01012279,Gross value added,51.527
E01012280,Gross value added,8.06
E01012281,Gross value added,5.553
E01012255,Gross value added,5.806
E01012269,Gross value added,38.752
E01012294,Gross value added,10.905
E01012295,Gross value added,44.89
E01033476,Gross value added,19.839
E01033480,Gross value added,180.075
E01012210,Gross value added,6.538
E01012211,Gross value added,6.195
E01012212,Gross value added,17.234
E01012213,Gross value added,7.254
E01012192,Gross value added,7.244
E01012193,Gross value added,6.705
E01012260,Gross value added,26.248
E01012261,Gross value added,2.892
E01012247,Gross value added,1.906
E01012249,Gross value added,34.709
E01012271,Gross value added,5.685
E01012272,Gross value added,3.017
E01012273,Gross value added,2.192
E01012274,Gross value added,2.962
E01012248,Gross value added,108.804
E01012250,Gross value added,10.627
E01032542,Gross value added,5.616
E01032543,Gross value added,3.589
E01032544,Gross value added,108.804
E01012194,Gross value added,3.601
E01012195,Gross value added,1.666
E01012258,Gross value added,168.421
E01012259,Gross value added,12.287
E01012268,Gross value added,30.501
E01012187,Gross value added,16.007
E01012188,Gross value added,4.485
E01012189,Gross value added,4.298
E01012205,Gross value added,9.234
E01012219,Gross value added,4.206
E01012251,Gross value added,7.33
E01012252,Gross value added,2.679
E01012253,Gross value added,7.462
E01012254,Gross value added,366.228
E01012204,Gross value added,9.855
E01012206,Gross value added,10.093
E01012207,Gross value added,20.147
E01012208,Gross value added,5.148
E01012262,Gross value added,51.233
E01012264,Gross value added,551.407
E01012266,Gross value added,275.313
E01012267,Gross value added,41.113
E01033477,Gross value added,103.565
E01012190,Gross value added,4.49
E01012191,Gross value added,11.223
E01012224,Gross value added,5.116
E01012225,Gross value added,16.294
E01012226,Gross value added,4.795
E01012209,Gross value added,4.951
E01012217,Gross value added,9.859
E01012218,Gross value added,4.622
E01012223,Gross value added,11.366
E01012286,Gross value added,76.513
E01012287,Gross value added,653.807
E01012288,Gross value added,5.38
E01012289,Gross value added,64.48
E01012238,Gross value added,2.32
E01012239,Gross value added,23.206
E01012240,Gross value added,5.793
E01012241,Gross value added,4.483
E01012290,Gross value added,12.021
E01012291,Gross value added,8.672
E01012292,Gross value added,9.804
E01012282,Gross value added,96.103
E01012283,Gross value added,62.153
E01012284,Gross value added,86.03
E01012285,Gross value added,4.391
E01012199,Gross value added,5.184
E01012200,Gross value added,11.227
E01012201,Gross value added,28.303
E01012202,Gross value added,15.401
E01012203,Gross value added,70.857
E01012270,Gross value added,52.301
E01012228,Gross value added,5.872
E01012230,Gross value added,5.933
E01012233,Gross value added,25.091
E01012236,Gross value added,9.464
E01012237,Gross value added,8.439
E01012227,Gross value added,12.323
E01012231,Gross value added,8.403
E01012232,Gross value added,4.43
E01012234,Gross value added,8.845
E01033474,Gross value added,37.086
E01033475,Gross value added,6.799
E01033478,Gross value added,11.888
E01033479,Gross value added,7.984
E01012235,Gross value added,20.898
