areacd,category,value
E01004834,Gross value added,4.677
E01004835,Gross value added,7.978
E01004836,Gross value added,28.508
E01004837,Gross value added,26.272
E01004838,Gross value added,13.965
E01004839,Gross value added,3.161
E01004840,Gross value added,9.921
E01004841,Gross value added,3.881
E01004842,Gross value added,15.68
E01004843,Gross value added,10.1
E01004844,Gross value added,24.385
E01004845,Gross value added,23.973
E01004846,Gross value added,2.4
E01004847,Gross value added,4.284
E01004848,Gross value added,222.635
E01004849,Gross value added,79.618
E01004850,Gross value added,10.323
E01004851,Gross value added,11.158
E01004852,Gross value added,18.449
E01004853,Gross value added,2.315
E01004854,Gross value added,20.12
E01004855,Gross value added,17.876
E01004856,Gross value added,13.342
E01004857,Gross value added,14.508
E01004858,Gross value added,18.726
E01004859,Gross value added,37.663
E01004860,Gross value added,23.384
E01004861,Gross value added,11.714
E01004862,Gross value added,4.733
E01004863,Gross value added,4.256
E01004864,Gross value added,3.791
E01004865,Gross value added,17.802
E01004866,Gross value added,28.952
E01004867,Gross value added,17.427
E01004868,Gross value added,25.065
E01004869,Gross value added,25.065
E01004870,Gross value added,109.399
E01004871,Gross value added,6.366
E01004872,Gross value added,8.322
E01004873,Gross value added,3.342
E01004874,Gross value added,26.452
E01004875,Gross value added,14.391
E01004876,Gross value added,3.913
E01004877,Gross value added,8
E01004878,Gross value added,12.661
E01004879,Gross value added,3.243
E01004880,Gross value added,301.456
E01004881,Gross value added,15.917
E01004882,Gross value added,10.566
E01004883,Gross value added,9.752
E01004884,Gross value added,10.865
E01004885,Gross value added,14.849
E01004886,Gross value added,6.661
E01004887,Gross value added,5.31
E01004888,Gross value added,4.201
E01004889,Gross value added,3.136
E01004890,Gross value added,25.89
E01004891,Gross value added,13.742
E01004892,Gross value added,8.119
E01004893,Gross value added,9.555
E01004894,Gross value added,21.696
E01004895,Gross value added,9.875
E01004896,Gross value added,8.31
E01004897,Gross value added,4.908
E01004899,Gross value added,6.651
E01004900,Gross value added,10.669
E01004901,Gross value added,7.009
E01004902,Gross value added,31.795
E01004903,Gross value added,63.506
E01004904,Gross value added,33.603
E01004905,Gross value added,7.562
E01004906,Gross value added,13.804
E01004907,Gross value added,19.198
E01004908,Gross value added,33.041
E01004909,Gross value added,26.12
E01004910,Gross value added,18.261
E01004911,Gross value added,11.499
E01004912,Gross value added,12.452
E01004913,Gross value added,9.123
E01004914,Gross value added,3.735
E01004915,Gross value added,6.314
E01004916,Gross value added,6.098
E01004917,Gross value added,7.432
E01004918,Gross value added,5.424
E01004919,Gross value added,10.924
E01004920,Gross value added,7.953
E01004921,Gross value added,10.147
E01004922,Gross value added,10.472
E01004923,Gross value added,10.059
E01004924,Gross value added,20.966
E01004925,Gross value added,4.685
E01004926,Gross value added,2.621
E01004927,Gross value added,81.925
E01004928,Gross value added,21.603
E01004929,Gross value added,87.416
E01004930,Gross value added,5.977
E01004931,Gross value added,18.392
E01004932,Gross value added,9.124
E01004933,Gross value added,4.4
E01004934,Gross value added,7.727
E01004935,Gross value added,10.87
E01004936,Gross value added,28.672
E01004937,Gross value added,19.613
E01004938,Gross value added,16.728
E01004939,Gross value added,37.913
E01004940,Gross value added,5.735
E01004941,Gross value added,4.715
E01004942,Gross value added,15.963
E01004943,Gross value added,3.71
E01004944,Gross value added,7.222
E01004945,Gross value added,9.044
E01004946,Gross value added,6.687
E01004947,Gross value added,5.594
E01004948,Gross value added,88.34
E01004949,Gross value added,6.785
E01004950,Gross value added,7.386
E01004951,Gross value added,220.021
E01004952,Gross value added,10.509
E01004953,Gross value added,6.982
E01004954,Gross value added,115.374
E01004955,Gross value added,14.4
E01004956,Gross value added,51.198
E01004957,Gross value added,115.374
E01004958,Gross value added,27.381
E01004959,Gross value added,7.071
E01004960,Gross value added,14.4
E01004961,Gross value added,35.319
E01004962,Gross value added,20.629
E01004963,Gross value added,14.872
E01004964,Gross value added,26.553
E01004965,Gross value added,34.655
E01004966,Gross value added,4.131
E01004967,Gross value added,3.257
E01004968,Gross value added,4.355
E01004969,Gross value added,12.064
E01004970,Gross value added,6.314
E01004971,Gross value added,15.663
E01004972,Gross value added,7.789
E01004973,Gross value added,10.881
E01004974,Gross value added,13.215
E01004975,Gross value added,10.414
E01004976,Gross value added,7.607
E01004977,Gross value added,18.385
E01004978,Gross value added,3.261
E01004979,Gross value added,138.059
E01004980,Gross value added,19.013
E01004981,Gross value added,20.941
E01004982,Gross value added,17.179
E01004983,Gross value added,24.302
E01004984,Gross value added,12.202
E01004985,Gross value added,9.865
E01004986,Gross value added,36.459
E01004987,Gross value added,24.302
E01004988,Gross value added,114.647
E01004989,Gross value added,38.371
E01004990,Gross value added,4.913
E01004991,Gross value added,12.18
E01004992,Gross value added,60.103
E01004993,Gross value added,36.279
E01004994,Gross value added,4.041
E01004995,Gross value added,10.788
E01004996,Gross value added,16.882
E01004997,Gross value added,11.554
E01004998,Gross value added,9.972
E01004999,Gross value added,10.909
E01005000,Gross value added,33.665
E01005001,Gross value added,6.162
E01005002,Gross value added,4.91
E01005003,Gross value added,3.788
E01005004,Gross value added,4.991
E01005005,Gross value added,14.389
E01005006,Gross value added,12.814
E01005007,Gross value added,10.158
E01005008,Gross value added,33.264
E01005009,Gross value added,31.645
E01005010,Gross value added,16.169
E01005011,Gross value added,6.503
E01005012,Gross value added,7.019
E01005013,Gross value added,30.661
E01005014,Gross value added,62.503
E01005015,Gross value added,12.183
E01005016,Gross value added,9.051
E01005017,Gross value added,34.616
E01005018,Gross value added,7.117
E01005019,Gross value added,15.225
E01005020,Gross value added,8.886
E01005021,Gross value added,14.701
E01005022,Gross value added,43.25
E01005023,Gross value added,8.334
E01005024,Gross value added,140.409
E01005025,Gross value added,30.701
E01005026,Gross value added,35.653
E01005027,Gross value added,289.441
E01005028,Gross value added,4.21
E01005029,Gross value added,33.185
E01005030,Gross value added,48.475
E01005031,Gross value added,4.123
E01005032,Gross value added,12.172
E01005033,Gross value added,45.593
E01005034,Gross value added,71.161
E01005035,Gross value added,5.948
E01005036,Gross value added,47.603
E01005037,Gross value added,6.287
E01005038,Gross value added,9.314
E01005039,Gross value added,18.451
E01005040,Gross value added,11.101
E01005041,Gross value added,12.423
E01005042,Gross value added,54.045
E01005043,Gross value added,20.927
E01005044,Gross value added,53.187
E01005045,Gross value added,14.357
E01005046,Gross value added,10.759
E01005047,Gross value added,13.292
E01005048,Gross value added,14.372
E01005049,Gross value added,78.719
E01005050,Gross value added,6.163
E01005051,Gross value added,4.767
E01005052,Gross value added,6.843
E01005053,Gross value added,13.731
E01005054,Gross value added,225.719
E01005055,Gross value added,20.166
E01005056,Gross value added,23.458
E01005057,Gross value added,8.703
E01005058,Gross value added,6.567
E01005059,Gross value added,6.615
E01005060,Gross value added,39.656
E01005061,Gross value added,400.908
E01005062,Gross value added,1416.45
E01005063,Gross value added,34.898
E01005065,Gross value added,127.454
E01005066,Gross value added,26.349
E01005067,Gross value added,16.535
E01005068,Gross value added,14.597
E01005069,Gross value added,66
E01005070,Gross value added,505.046
E01005071,Gross value added,5.74
E01005072,Gross value added,15.69
E01005073,Gross value added,5.321
E01005074,Gross value added,14.597
E01005075,Gross value added,94.295
E01005076,Gross value added,11.144
E01005077,Gross value added,7.013
E01005078,Gross value added,25.774
E01005079,Gross value added,176.967
E01005081,Gross value added,9.488
E01005082,Gross value added,13.952
E01005083,Gross value added,153.627
E01005084,Gross value added,25.181
E01005085,Gross value added,5.49
E01005086,Gross value added,16.614
E01005087,Gross value added,2.813
E01005088,Gross value added,31.816
E01005089,Gross value added,20.705
E01005090,Gross value added,41.29
E01005091,Gross value added,31.816
E01005092,Gross value added,8.198
E01005093,Gross value added,4.036
E01005094,Gross value added,35.613
E01005097,Gross value added,8.894
E01005098,Gross value added,23.892
E01005099,Gross value added,7.837
E01005100,Gross value added,19.37
E01005101,Gross value added,12.181
E01005102,Gross value added,3.431
E01005103,Gross value added,8.77
E01005104,Gross value added,6.522
E01005105,Gross value added,22.59
E01005106,Gross value added,135.575
E01005107,Gross value added,120.842
E01005108,Gross value added,154.243
E01005111,Gross value added,4.957
E01005112,Gross value added,6.962
E01005113,Gross value added,5.869
E01005114,Gross value added,10.176
E01005115,Gross value added,6.356
E01005116,Gross value added,172.748
E01005117,Gross value added,108.213
E01005118,Gross value added,12.155
E01005119,Gross value added,8.838
E01005120,Gross value added,5.584
E01005121,Gross value added,11.502
E01005122,Gross value added,9.384
E01005123,Gross value added,4.877
E01005124,Gross value added,7.087
E01005125,Gross value added,14.274
E01005126,Gross value added,9.515
E01005128,Gross value added,36.559
E01005129,Gross value added,180.441
E01005130,Gross value added,28.924
E01005132,Gross value added,22.073
E01005133,Gross value added,24.904
E01005135,Gross value added,16.241
E01005136,Gross value added,8.047
E01005138,Gross value added,5.012
E01005139,Gross value added,9.365
E01005140,Gross value added,47.667
E01005141,Gross value added,4.003
E01005142,Gross value added,16.364
E01005143,Gross value added,5.354
E01005145,Gross value added,19.02
E01005146,Gross value added,47.751
E01005147,Gross value added,79.542
E01005149,Gross value added,20.613
E01005150,Gross value added,77.549
E01005151,Gross value added,6.069
E01005152,Gross value added,13.908
E01005153,Gross value added,18.332
E01005154,Gross value added,14.755
E01005155,Gross value added,10.405
E01005156,Gross value added,20.635
E01005157,Gross value added,15.85
E01005158,Gross value added,23.87
E01005159,Gross value added,22.867
E01005160,Gross value added,11.381
E01005161,Gross value added,3.479
E01005162,Gross value added,13.538
E01005163,Gross value added,6.152
E01005164,Gross value added,159.707
E01005165,Gross value added,38.546
E01005166,Gross value added,18.306
E01005167,Gross value added,32.954
E01005168,Gross value added,24.026
E01005169,Gross value added,438.678
E01005170,Gross value added,8.178
E01005171,Gross value added,39.269
E01005172,Gross value added,15.287
E01005173,Gross value added,13.603
E01005174,Gross value added,13.262
E01005175,Gross value added,9.533
E01005176,Gross value added,74.009
E01005177,Gross value added,15.555
E01005178,Gross value added,16.057
E01005179,Gross value added,20.406
E01005180,Gross value added,5.919
E01005181,Gross value added,23.955
E01005182,Gross value added,78.144
E01005183,Gross value added,7.663
E01005184,Gross value added,48.367
E01005185,Gross value added,9.111
E01005186,Gross value added,81.726
E01005187,Gross value added,2.503
E01005188,Gross value added,12.43
E01005189,Gross value added,65.086
E01005190,Gross value added,5.431
E01005191,Gross value added,8.383
E01005192,Gross value added,7.179
E01005193,Gross value added,8.151
E01005194,Gross value added,13.195
E01005195,Gross value added,13.017
E01005196,Gross value added,19.689
E01005197,Gross value added,8.238
E01005198,Gross value added,4.374
E01005199,Gross value added,4.542
E01005200,Gross value added,50.803
E01005201,Gross value added,5.43
E01005202,Gross value added,289.369
E01005203,Gross value added,8.608
E01005205,Gross value added,52.621
E01005206,Gross value added,159.707
E01005207,Gross value added,3.95
E01005208,Gross value added,145.403
E01005209,Gross value added,199.812
E01005210,Gross value added,41.192
E01005212,Gross value added,89.911
E01005213,Gross value added,13.804
E01005214,Gross value added,9.599
E01005215,Gross value added,10.597
E01005216,Gross value added,8.867
E01005217,Gross value added,31.898
E01005218,Gross value added,13.331
E01005219,Gross value added,27.53
E01005220,Gross value added,13.688
E01005221,Gross value added,23.634
E01005222,Gross value added,21.995
E01005223,Gross value added,5.009
E01005224,Gross value added,18.581
E01005225,Gross value added,8.308
E01005226,Gross value added,7.148
E01005227,Gross value added,3.518
E01005228,Gross value added,4.342
E01005229,Gross value added,7.914
E01005230,Gross value added,8.812
E01005231,Gross value added,13.821
E01005232,Gross value added,178.051
E01005233,Gross value added,3.57
E01005234,Gross value added,24.565
E01005235,Gross value added,8.567
E01005236,Gross value added,5.322
E01005237,Gross value added,12.1
E01005238,Gross value added,4.024
E01005239,Gross value added,12.869
E01005240,Gross value added,5.484
E01005241,Gross value added,11.402
E01005242,Gross value added,5.788
E01005243,Gross value added,17.948
E01005244,Gross value added,16.808
E01005245,Gross value added,6.206
E01005246,Gross value added,4.423
E01005247,Gross value added,4.299
E01005248,Gross value added,5.542
E01005249,Gross value added,6.663
E01005250,Gross value added,13.378
E01005251,Gross value added,13.781
E01005252,Gross value added,4.706
E01005253,Gross value added,3.66
E01005254,Gross value added,5.185
E01005255,Gross value added,2.092
E01005256,Gross value added,34.037
E01005257,Gross value added,174.39
E01005258,Gross value added,13.271
E01005259,Gross value added,15.48
E01005260,Gross value added,4.792
E01005261,Gross value added,16.236
E01005262,Gross value added,6.473
E01005263,Gross value added,80.303
E01005264,Gross value added,11.143
E01005265,Gross value added,11.548
E01005266,Gross value added,7.72
E01005267,Gross value added,6.938
E01005268,Gross value added,45.706
E01005269,Gross value added,110.079
E01005270,Gross value added,5.506
E01005271,Gross value added,22.215
E01005272,Gross value added,5.025
E01005273,Gross value added,18.613
E01005274,Gross value added,114.95
E01005275,Gross value added,12.05
E01005276,Gross value added,22.405
E01005277,Gross value added,114.95
E01005278,Gross value added,6.185
E01005279,Gross value added,9.984
E01005280,Gross value added,15.203
E01005281,Gross value added,15.203
E01005282,Gross value added,12.826
E01005283,Gross value added,4.814
E01005284,Gross value added,12.826
E01005285,Gross value added,5.788
E01005286,Gross value added,13.61
E01005287,Gross value added,8.702
E01005288,Gross value added,38.529
E01005289,Gross value added,15.765
E01005290,Gross value added,11.761
E01005291,Gross value added,225.52
E01005292,Gross value added,9.541
E01005293,Gross value added,4.842
E01005294,Gross value added,32.63
E01005295,Gross value added,245.628
E01005296,Gross value added,8.653
E01005297,Gross value added,12.761
E01005298,Gross value added,10.057
E01005299,Gross value added,7.594
E01005300,Gross value added,9.185
E01005301,Gross value added,18.443
E01005302,Gross value added,9.997
E01005304,Gross value added,12.759
E01005305,Gross value added,6.816
E01005306,Gross value added,11.884
E01005307,Gross value added,16.653
E01005308,Gross value added,8.587
E01005309,Gross value added,17.676
E01005310,Gross value added,4.554
E01005311,Gross value added,14.522
E01005312,Gross value added,3.905
E01005313,Gross value added,2.912
E01005314,Gross value added,16.347
E01005315,Gross value added,53.256
E01005316,Gross value added,721.584
E01005317,Gross value added,1137.62
E01005318,Gross value added,306.216
E01005319,Gross value added,4.131
E01005320,Gross value added,11.121
E01005321,Gross value added,11.177
E01005322,Gross value added,25.023
E01005323,Gross value added,3.729
E01005324,Gross value added,25.023
E01005325,Gross value added,5.519
E01005326,Gross value added,11.095
E01005327,Gross value added,8.635
E01005328,Gross value added,78.454
E01005329,Gross value added,8.594
E01005330,Gross value added,281.933
E01005331,Gross value added,4.808
E01005332,Gross value added,62.28
E01005333,Gross value added,11.423
E01005334,Gross value added,5.491
E01005335,Gross value added,5.527
E01005336,Gross value added,4.939
E01005337,Gross value added,5.757
E01005338,Gross value added,76.525
E01005339,Gross value added,22.728
E01005340,Gross value added,4.473
E01005341,Gross value added,3.169
E01005342,Gross value added,24.973
E01005343,Gross value added,13.577
E01005344,Gross value added,13.279
E01005345,Gross value added,148.022
E01005346,Gross value added,13.323
E01005347,Gross value added,44.75
E01005348,Gross value added,7.125
E01005349,Gross value added,19.185
E01005350,Gross value added,100.836
E01005351,Gross value added,45.515
E01005352,Gross value added,12.939
E01005353,Gross value added,23.64
E01005354,Gross value added,333.061
E01005355,Gross value added,13.121
E01005356,Gross value added,16.001
E01005357,Gross value added,6.093
E01005358,Gross value added,4.234
E01005359,Gross value added,13.972
E01005360,Gross value added,4.548
E01005361,Gross value added,6.397
E01005362,Gross value added,36.026
E01005363,Gross value added,21.727
E01005364,Gross value added,4.015
E01005365,Gross value added,7.077
E01005366,Gross value added,13.497
E01005367,Gross value added,8.444
E01005368,Gross value added,34.38
E01005369,Gross value added,23.401
E01005370,Gross value added,29.126
E01005371,Gross value added,38.483
E01005372,Gross value added,9.651
E01005373,Gross value added,4.316
E01005374,Gross value added,3.719
E01005375,Gross value added,13.539
E01005376,Gross value added,231.092
E01005377,Gross value added,18.127
E01005378,Gross value added,36.026
E01005379,Gross value added,4.838
E01005380,Gross value added,6.645
E01005381,Gross value added,39.998
E01005382,Gross value added,17.106
E01005383,Gross value added,4.601
E01005386,Gross value added,2.564
E01005387,Gross value added,3.507
E01005388,Gross value added,15.666
E01005389,Gross value added,14.638
E01005390,Gross value added,5.163
E01005391,Gross value added,4.749
E01005392,Gross value added,28.386
E01005393,Gross value added,68.405
E01005394,Gross value added,7.648
E01005395,Gross value added,6.93
E01005396,Gross value added,4.052
E01005397,Gross value added,87.935
E01005398,Gross value added,42.318
E01005399,Gross value added,8.324
E01005400,Gross value added,42.572
E01005401,Gross value added,6.185
E01005402,Gross value added,4.08
E01005403,Gross value added,9.456
E01005406,Gross value added,10.108
E01005407,Gross value added,11.332
E01005408,Gross value added,43.927
E01005409,Gross value added,14.681
E01005410,Gross value added,16.355
E01005411,Gross value added,17.558
E01005412,Gross value added,20.255
E01005413,Gross value added,10.07
E01005414,Gross value added,21.015
E01005415,Gross value added,7.371
E01005416,Gross value added,36.15
E01005417,Gross value added,27.39
E01005418,Gross value added,5.136
E01005419,Gross value added,7.307
E01005420,Gross value added,8.044
E01005421,Gross value added,32.742
E01005422,Gross value added,8.043
E01005427,Gross value added,225.557
E01005428,Gross value added,57.14
E01005429,Gross value added,17.881
E01005430,Gross value added,2.23
E01005431,Gross value added,15.836
E01005432,Gross value added,59.888
E01005433,Gross value added,72.588
E01005434,Gross value added,182.818
E01005435,Gross value added,13.372
E01005436,Gross value added,3.131
E01005437,Gross value added,4.299
E01005438,Gross value added,28.924
E01005439,Gross value added,11.462
E01005440,Gross value added,9.09
E01005441,Gross value added,4.231
E01005442,Gross value added,6.05
E01005443,Gross value added,12.324
E01005444,Gross value added,20.821
E01005445,Gross value added,9.141
E01005446,Gross value added,228.235
E01005447,Gross value added,31.601
E01005448,Gross value added,8.362
E01005449,Gross value added,25.631
E01005450,Gross value added,7.76
E01005451,Gross value added,4.126
E01005452,Gross value added,4.709
E01005453,Gross value added,6.205
E01005454,Gross value added,5.505
E01005455,Gross value added,4.053
E01005456,Gross value added,8.381
E01005459,Gross value added,47.159
E01005460,Gross value added,6.984
E01005461,Gross value added,12.897
E01005462,Gross value added,7.046
E01005463,Gross value added,8.762
E01005464,Gross value added,16.501
E01005465,Gross value added,22.78
E01005466,Gross value added,12.444
E01005467,Gross value added,4.36
E01005468,Gross value added,38.182
E01005469,Gross value added,28.947
E01005470,Gross value added,3.653
E01005471,Gross value added,115.196
E01005472,Gross value added,42.173
E01005473,Gross value added,21.028
E01005474,Gross value added,8.183
E01005475,Gross value added,7.823
E01005476,Gross value added,4.883
E01005477,Gross value added,50.918
E01005478,Gross value added,89.402
E01005479,Gross value added,10.129
E01005480,Gross value added,22.916
E01005481,Gross value added,16.214
E01005482,Gross value added,166.38
E01005483,Gross value added,42.173
E01005484,Gross value added,101.664
E01005485,Gross value added,29.038
E01005486,Gross value added,42.173
E01005487,Gross value added,18.58
E01005488,Gross value added,4.94
E01005489,Gross value added,7.528
E01005490,Gross value added,21.801
E01005491,Gross value added,11.165
E01005492,Gross value added,4.752
E01005493,Gross value added,10.053
E01005494,Gross value added,12.028
E01005495,Gross value added,53.545
E01005496,Gross value added,6.778
E01005497,Gross value added,4.891
E01005498,Gross value added,10.637
E01005499,Gross value added,21.938
E01005500,Gross value added,10.677
E01005501,Gross value added,74.383
E01005502,Gross value added,5.272
E01005503,Gross value added,26.435
E01005504,Gross value added,12.28
E01005505,Gross value added,151.474
E01005506,Gross value added,5.889
E01005507,Gross value added,83.007
E01005508,Gross value added,102.063
E01005509,Gross value added,10.273
E01005510,Gross value added,2.931
E01005511,Gross value added,5.789
E01005512,Gross value added,7.909
E01005513,Gross value added,2.476
E01005514,Gross value added,132.847
E01005515,Gross value added,115.557
E01005516,Gross value added,6.514
E01005517,Gross value added,10.285
E01005518,Gross value added,6.812
E01005519,Gross value added,3.85
E01005520,Gross value added,59.725
E01005521,Gross value added,14.17
E01005522,Gross value added,30.481
E01005523,Gross value added,73.278
E01005524,Gross value added,9.501
E01005525,Gross value added,5.173
E01005526,Gross value added,29.297
E01005527,Gross value added,7.127
E01005528,Gross value added,3.882
E01005529,Gross value added,7.127
E01005530,Gross value added,7.136
E01005531,Gross value added,3.484
E01005532,Gross value added,2.504
E01005533,Gross value added,12.098
E01005534,Gross value added,21.691
E01005535,Gross value added,6.674
E01005536,Gross value added,6.669
E01005537,Gross value added,3.116
E01005538,Gross value added,9.859
E01005539,Gross value added,73.334
E01005540,Gross value added,41.818
E01005541,Gross value added,31.775
E01005542,Gross value added,23.987
E01005543,Gross value added,146.231
E01005544,Gross value added,5.255
E01005545,Gross value added,15.712
E01005546,Gross value added,20.012
E01005547,Gross value added,27.136
E01005548,Gross value added,87.214
E01005549,Gross value added,16.681
E01005550,Gross value added,9.005
E01005551,Gross value added,4.628
E01005552,Gross value added,4.149
E01005553,Gross value added,6.291
E01005554,Gross value added,29.575
E01005555,Gross value added,10.404
E01005556,Gross value added,33.941
E01005557,Gross value added,4.179
E01005558,Gross value added,33.113
E01005559,Gross value added,9.262
E01005560,Gross value added,23.973
E01005561,Gross value added,17.808
E01005562,Gross value added,13.151
E01005563,Gross value added,71.72
E01005564,Gross value added,173.876
E01005565,Gross value added,9.297
E01005566,Gross value added,34.459
E01005567,Gross value added,98.773
E01005568,Gross value added,3.143
E01005569,Gross value added,16.673
E01005570,Gross value added,8.795
E01005571,Gross value added,9.162
E01005572,Gross value added,19.937
E01005573,Gross value added,11.471
E01005574,Gross value added,15.179
E01005575,Gross value added,6.785
E01005576,Gross value added,9.146
E01005577,Gross value added,11.767
E01005578,Gross value added,35.533
E01005579,Gross value added,2.145
E01005580,Gross value added,39.405
E01005581,Gross value added,9.713
E01005583,Gross value added,30.465
E01005585,Gross value added,38.577
E01005586,Gross value added,4.126
E01005587,Gross value added,6.876
E01005588,Gross value added,10.821
E01005589,Gross value added,4.981
E01005590,Gross value added,31.396
E01005591,Gross value added,11.912
E01005592,Gross value added,14.336
E01005593,Gross value added,31.609
E01005594,Gross value added,26.762
E01005595,Gross value added,2.709
E01005596,Gross value added,30.061
E01005597,Gross value added,5.651
E01005598,Gross value added,7.085
E01005599,Gross value added,91.686
E01005600,Gross value added,13.862
E01005601,Gross value added,18.773
E01005602,Gross value added,14.743
E01005603,Gross value added,19.288
E01005604,Gross value added,19.288
E01005605,Gross value added,8.225
E01005609,Gross value added,18.224
E01005610,Gross value added,41.877
E01005611,Gross value added,13.477
E01005612,Gross value added,28.689
E01005613,Gross value added,25.497
E01005614,Gross value added,17.87
E01005615,Gross value added,24.145
E01005616,Gross value added,5.36
E01005617,Gross value added,7.758
E01005618,Gross value added,209.689
E01005619,Gross value added,28.632
E01005620,Gross value added,136.78
E01005621,Gross value added,73.175
E01005622,Gross value added,11.169
E01005623,Gross value added,17.279
E01005624,Gross value added,6.854
E01005625,Gross value added,7.141
E01005626,Gross value added,10.606
E01005627,Gross value added,8.451
E01005628,Gross value added,11.797
E01005629,Gross value added,9.414
E01005630,Gross value added,13.333
E01005631,Gross value added,109.858
E01005632,Gross value added,108.685
E01005633,Gross value added,13.333
E01005634,Gross value added,13.897
E01005635,Gross value added,11.343
E01005636,Gross value added,14.487
E01005637,Gross value added,32.905
E01005638,Gross value added,26.139
E01005639,Gross value added,1.875
E01005640,Gross value added,28.631
E01005641,Gross value added,13.194
E01005642,Gross value added,13.579
E01005643,Gross value added,10.157
E01005644,Gross value added,6.537
E01005645,Gross value added,7.079
E01005646,Gross value added,78.865
E01005647,Gross value added,13.447
E01005648,Gross value added,8.283
E01005649,Gross value added,22.555
E01005650,Gross value added,28.802
E01005651,Gross value added,22.873
E01005652,Gross value added,4.789
E01005653,Gross value added,6.762
E01005654,Gross value added,11.611
E01005655,Gross value added,7.447
E01005656,Gross value added,3.261
E01005657,Gross value added,16.582
E01005658,Gross value added,4.655
E01005659,Gross value added,8.892
E01005660,Gross value added,8.386
E01005661,Gross value added,16.17
E01005662,Gross value added,29.63
E01005663,Gross value added,28.276
E01005664,Gross value added,28.008
E01005665,Gross value added,3.921
E01005667,Gross value added,19.348
E01005670,Gross value added,28.712
E01005671,Gross value added,94.295
E01005672,Gross value added,34.969
E01005673,Gross value added,34.685
E01005674,Gross value added,23.979
E01005675,Gross value added,110.061
E01005676,Gross value added,5.765
E01005677,Gross value added,17.309
E01005678,Gross value added,55.931
E01005679,Gross value added,5.247
E01005680,Gross value added,122.513
E01005681,Gross value added,10.508
E01005682,Gross value added,33.787
E01005683,Gross value added,41.094
E01005686,Gross value added,48.218
E01005687,Gross value added,114.503
E01005688,Gross value added,3.896
E01005689,Gross value added,9.863
E01005690,Gross value added,26.272
E01005691,Gross value added,5.503
E01005692,Gross value added,48.426
E01005693,Gross value added,42.997
E01005694,Gross value added,20.353
E01005695,Gross value added,18.188
E01005696,Gross value added,9.491
E01005697,Gross value added,13.254
E01005698,Gross value added,18.098
E01005699,Gross value added,23.426
E01005700,Gross value added,94.295
E01005701,Gross value added,13.938
E01005702,Gross value added,48.5
E01005703,Gross value added,2.888
E01005704,Gross value added,8.297
E01005705,Gross value added,50.815
E01005706,Gross value added,10.037
E01005707,Gross value added,7.64
E01005708,Gross value added,71.613
E01005709,Gross value added,3.116
E01005710,Gross value added,12.285
E01005711,Gross value added,9.344
E01005712,Gross value added,23.047
E01005713,Gross value added,5.939
E01005714,Gross value added,12.667
E01005715,Gross value added,16.794
E01005716,Gross value added,14.223
E01005717,Gross value added,12.947
E01005718,Gross value added,26.542
E01005719,Gross value added,721.596
E01005720,Gross value added,284.274
E01005721,Gross value added,4.843
E01005722,Gross value added,6.898
E01005723,Gross value added,414.406
E01005724,Gross value added,27.567
E01005725,Gross value added,2.553
E01005726,Gross value added,5.376
E01005727,Gross value added,8.99
E01005728,Gross value added,16.591
E01005729,Gross value added,7.096
E01005730,Gross value added,34.286
E01005731,Gross value added,4.147
E01005732,Gross value added,21.199
E01005733,Gross value added,7.497
E01005734,Gross value added,11.222
