areacd,category,value
W01000103,Gross value added,99.684
W01000104,Gross value added,33.729
W01000105,Gross value added,26.387
W01000106,Gross value added,44.447
W01000107,Gross value added,25.098
W01000108,Gross value added,48.622
W01000109,Gross value added,32.501
W01000110,Gross value added,19.049
W01000111,Gross value added,135.52
W01000112,Gross value added,4.548
W01000113,Gross value added,6.408
W01000114,Gross value added,25.186
W01000115,Gross value added,31.138
W01000116,Gross value added,22.075
W01000117,Gross value added,12.205
W01000118,Gross value added,20.68
W01000119,Gross value added,20.129
W01000121,Gross value added,18.56
W01000122,Gross value added,45.637
W01000123,Gross value added,43.796
W01000124,Gross value added,18.363
W01000125,Gross value added,7.17
W01000126,Gross value added,12.375
W01000127,Gross value added,6.256
W01000128,Gross value added,7.467
W01000129,Gross value added,33.59
W01000130,Gross value added,55.074
W01000131,Gross value added,6.763
W01000132,Gross value added,19.394
W01000133,Gross value added,18.108
W01000134,Gross value added,61.651
W01000135,Gross value added,21.376
W01000136,Gross value added,18.806
W01000137,Gross value added,21.035
W01000138,Gross value added,9.218
W01000139,Gross value added,54.383
W01000140,Gross value added,17.81
W01000141,Gross value added,7.46
W01000142,Gross value added,7.057
W01000143,Gross value added,3.892
W01000144,Gross value added,58.037
W01000145,Gross value added,24.998
W01000146,Gross value added,35.882
W01000147,Gross value added,8.963
W01000148,Gross value added,11.938
W01000149,Gross value added,22.298
W01000150,Gross value added,55.571
W01000151,Gross value added,7.405
W01000152,Gross value added,9.499
W01000153,Gross value added,7.314
W01000154,Gross value added,15.442
W01000155,Gross value added,11.529
W01000156,Gross value added,6.348
W01000157,Gross value added,7.52
W01000158,Gross value added,29.996
W01000159,Gross value added,19.891
W01000162,Gross value added,16.808
W01000163,Gross value added,17.457
W01000164,Gross value added,6.629
W01000165,Gross value added,10.64
W01000166,Gross value added,26.788
W01000167,Gross value added,66.358
W01000168,Gross value added,8.61
W01000169,Gross value added,68.914
W01000170,Gross value added,7.952
W01000171,Gross value added,19.479
W01000172,Gross value added,4.243
W01000173,Gross value added,16.511
W01000174,Gross value added,7.533
W01000175,Gross value added,7.584
W01000176,Gross value added,61.575
W01000177,Gross value added,111.496
W01000178,Gross value added,32.452
W01000179,Gross value added,65.897
W01000180,Gross value added,16.753
W01000181,Gross value added,5.623
W01000182,Gross value added,78.711
W01000183,Gross value added,37.134
W01000184,Gross value added,29.159
W01000185,Gross value added,61.651
W01000186,Gross value added,60.762
W01000187,Gross value added,39.095
W01000188,Gross value added,6.398
W01000189,Gross value added,21.048
W01000190,Gross value added,23.323
W01000191,Gross value added,561.678
W01000192,Gross value added,14.11
W01000193,Gross value added,33.935
W01000194,Gross value added,39.868
W01000195,Gross value added,5.82
W01000196,Gross value added,64.425
W01000197,Gross value added,25.373
W01000198,Gross value added,1.65
W01000199,Gross value added,43.017
W01000200,Gross value added,8.599
W01000201,Gross value added,10.442
W01000202,Gross value added,18.258
W01000203,Gross value added,20.437
W01000204,Gross value added,12.197
W01000205,Gross value added,13.503
W01000206,Gross value added,42.476
W01000207,Gross value added,26.185
W01000208,Gross value added,17.122
W01000209,Gross value added,15.791
W01000210,Gross value added,16.287
W01000211,Gross value added,15.6
W01000212,Gross value added,17.622
W01000213,Gross value added,33.879
W01000214,Gross value added,18.367
W01000215,Gross value added,6.883
W01000216,Gross value added,36.305
W01000217,Gross value added,5.937
W01000218,Gross value added,5.666
W01000219,Gross value added,6.222
W01000220,Gross value added,3.706
W01000221,Gross value added,5.099
W01000222,Gross value added,4.955
W01000223,Gross value added,45.052
W01000224,Gross value added,5.619
W01000225,Gross value added,17.812
W01000226,Gross value added,17.181
W01000227,Gross value added,35.73
W01000228,Gross value added,20.124
W01000229,Gross value added,5.177
W01000230,Gross value added,13.312
W01000231,Gross value added,12.542
W01000232,Gross value added,6.982
W01000233,Gross value added,5.95
W01000234,Gross value added,4.47
W01000235,Gross value added,4.694
W01000236,Gross value added,46.417
W01000237,Gross value added,29.697
W01000238,Gross value added,10.701
W01000239,Gross value added,11.349
W01000240,Gross value added,70.134
W01000241,Gross value added,8.795
W01000242,Gross value added,27.201
W01000243,Gross value added,154.934
W01000244,Gross value added,18.15
W01000245,Gross value added,24.813
W01000246,Gross value added,28.386
W01000247,Gross value added,105.022
W01000248,Gross value added,34.07
W01000249,Gross value added,4.671
W01000250,Gross value added,7.105
W01000251,Gross value added,10.555
W01000252,Gross value added,4.61
W01000253,Gross value added,20.553
W01000254,Gross value added,10.558
W01000255,Gross value added,1224.384
W01000256,Gross value added,22.901
W01000257,Gross value added,4.406
W01000258,Gross value added,12.164
W01000259,Gross value added,38.59
W01000260,Gross value added,3.903
W01000261,Gross value added,3.453
W01000262,Gross value added,7.538
W01000263,Gross value added,4.119
W01000264,Gross value added,20.044
W01000265,Gross value added,97.457
W01000266,Gross value added,8.772
W01000267,Gross value added,17.346
W01000268,Gross value added,17.304
W01000269,Gross value added,7.249
W01000270,Gross value added,13.561
W01000271,Gross value added,11.656
W01000272,Gross value added,16.916
W01000273,Gross value added,6.512
W01000274,Gross value added,125.284
W01000275,Gross value added,93.179
W01000276,Gross value added,3.274
W01000277,Gross value added,11.563
W01000278,Gross value added,5.568
W01000279,Gross value added,3.311
W01000280,Gross value added,6.444
W01000281,Gross value added,3.141
W01000282,Gross value added,5.307
W01000283,Gross value added,64.282
W01000284,Gross value added,6.497
W01000285,Gross value added,166.743
W01000286,Gross value added,84.991
W01000287,Gross value added,53.995
W01000288,Gross value added,72.989
W01000289,Gross value added,9.141
W01000290,Gross value added,159.966
W01000291,Gross value added,10.232
W01000292,Gross value added,3.555
W01000293,Gross value added,31.884
W01000294,Gross value added,14.259
W01000295,Gross value added,28.028
W01000296,Gross value added,75.549
W01000297,Gross value added,7.466
W01000298,Gross value added,7.361
W01000299,Gross value added,11.563
W01000300,Gross value added,14.534
W01000301,Gross value added,25.898
W01000302,Gross value added,18.361
W01000303,Gross value added,9.877
W01000304,Gross value added,51.376
W01000305,Gross value added,4.204
W01000306,Gross value added,11.678
W01000307,Gross value added,13.483
W01000308,Gross value added,7.946
W01000309,Gross value added,8.404
W01000310,Gross value added,9.508
W01000311,Gross value added,5.424
W01000312,Gross value added,10.541
W01000313,Gross value added,78.921
W01000314,Gross value added,32.523
W01000315,Gross value added,77.405
W01000316,Gross value added,29.881
W01000317,Gross value added,33.137
W01000318,Gross value added,5.616
W01000319,Gross value added,50.875
W01000320,Gross value added,173.463
W01000321,Gross value added,11.454
W01000322,Gross value added,11.922
W01000323,Gross value added,16.791
W01000324,Gross value added,7.729
W01000325,Gross value added,7.356
W01000326,Gross value added,7.023
W01000327,Gross value added,18.79
W01000328,Gross value added,248.577
W01000329,Gross value added,68.724
W01000330,Gross value added,5.209
W01000331,Gross value added,3.671
W01000332,Gross value added,433.518
W01000333,Gross value added,169.007
W01000334,Gross value added,17.149
W01000335,Gross value added,15.906
W01000336,Gross value added,18.881
W01000337,Gross value added,11.415
W01000338,Gross value added,13.464
W01000339,Gross value added,6.165
W01000340,Gross value added,36.849
W01000341,Gross value added,9.222
W01000342,Gross value added,4.043
W01000343,Gross value added,4.881
W01000344,Gross value added,3.395
W01000345,Gross value added,11.05
W01000346,Gross value added,19.058
W01000347,Gross value added,13.37
W01000348,Gross value added,4.399
W01000349,Gross value added,42.559
W01000350,Gross value added,401.614
W01000351,Gross value added,12.989
W01000352,Gross value added,8.498
W01000353,Gross value added,8.899
W01000354,Gross value added,5.483
W01000355,Gross value added,15.946
W01000356,Gross value added,15.611
W01000359,Gross value added,7.99
W01000360,Gross value added,3.202
W01000361,Gross value added,163.826
W01000362,Gross value added,2.423
W01000363,Gross value added,7.8
W01000364,Gross value added,29.091
W01000365,Gross value added,10.647
W01000366,Gross value added,15.402
W01000367,Gross value added,10.904
W01000368,Gross value added,27.137
W01000369,Gross value added,5.689
W01000370,Gross value added,66.678
W01000371,Gross value added,27.137
W01000372,Gross value added,306.411
W01000373,Gross value added,6.98
W01000374,Gross value added,4.763
W01000375,Gross value added,36.01
W01000376,Gross value added,9.461
W01000377,Gross value added,5.633
W01000378,Gross value added,17.397
W01000379,Gross value added,5.402
W01000380,Gross value added,3.056
W01000381,Gross value added,6.725
W01000382,Gross value added,4.803
W01000383,Gross value added,1026.666
W01000384,Gross value added,9.188
W01000385,Gross value added,3.988
W01000386,Gross value added,91.098
W01000387,Gross value added,3.826
W01000388,Gross value added,4.351
W01000389,Gross value added,7.025
W01000390,Gross value added,156.707
W01000391,Gross value added,5.646
W01000392,Gross value added,4.67
W01000393,Gross value added,32.04
W01000394,Gross value added,34.918
W01000395,Gross value added,7.285
W01000396,Gross value added,22.144
W01000397,Gross value added,7.277
W01000398,Gross value added,34.675
W01000399,Gross value added,9.508
W01000400,Gross value added,9.367
W01000401,Gross value added,6.347
W01000402,Gross value added,29.716
W01000403,Gross value added,10.311
W01000404,Gross value added,22.1
W01000405,Gross value added,4.761
W01000406,Gross value added,5.897
W01000407,Gross value added,12.845
W01000408,Gross value added,3.527
W01000409,Gross value added,5.798
W01000410,Gross value added,175.526
W01000411,Gross value added,17.326
W01000412,Gross value added,22.313
W01000413,Gross value added,2.431
W01000414,Gross value added,0.41
W01000415,Gross value added,15.212
W01000416,Gross value added,3.796
W01000417,Gross value added,19.662
W01000418,Gross value added,28.203
W01000419,Gross value added,17.768
W01000420,Gross value added,16.074
W01000422,Gross value added,6.017
W01000423,Gross value added,18.799
W01000424,Gross value added,5.639
W01000425,Gross value added,2.431
W01000426,Gross value added,9.034
W01000427,Gross value added,13.627
W01000428,Gross value added,25.061
W01000429,Gross value added,31.643
W01000430,Gross value added,10.975
W01000431,Gross value added,15.609
W01000432,Gross value added,27.309
W01000433,Gross value added,15.616
W01000434,Gross value added,34.566
W01000438,Gross value added,21.722
W01000439,Gross value added,18.179
W01000440,Gross value added,11.355
W01000441,Gross value added,15.473
W01000442,Gross value added,13.47
W01000443,Gross value added,15.122
W01000444,Gross value added,14.791
W01000445,Gross value added,29.113
W01000446,Gross value added,39.598
W01000447,Gross value added,19.373
W01000448,Gross value added,11.988
W01000449,Gross value added,40.942
W01000450,Gross value added,13.942
W01000451,Gross value added,11.28
W01000452,Gross value added,12.294
W01000453,Gross value added,27.635
W01000454,Gross value added,112.857
W01000455,Gross value added,37.386
W01000456,Gross value added,112.857
W01000457,Gross value added,20.674
W01000458,Gross value added,16.269
W01000459,Gross value added,26.655
W01000460,Gross value added,20.367
W01000461,Gross value added,27.713
W01000464,Gross value added,14.771
W01000465,Gross value added,9.017
W01000466,Gross value added,21.169
W01000467,Gross value added,31.003
W01000470,Gross value added,44.518
W01000471,Gross value added,14.85
W01000472,Gross value added,13.16
W01000473,Gross value added,46.986
W01000474,Gross value added,21.889
W01000475,Gross value added,25.899
W01000476,Gross value added,11.538
W01000477,Gross value added,15.109
W01000478,Gross value added,2.694
W01000479,Gross value added,31.567
W01000480,Gross value added,139.182
W01000481,Gross value added,6.68
W01000482,Gross value added,29.605
W01000483,Gross value added,91.294
W01000484,Gross value added,30.534
W01000485,Gross value added,9.336
W01000486,Gross value added,21.98
W01000487,Gross value added,21.427
W01000488,Gross value added,22.108
W01000489,Gross value added,58.421
W01000492,Gross value added,55.33
W01000493,Gross value added,68.74
W01000494,Gross value added,22.793
W01000496,Gross value added,10.898
W01000497,Gross value added,30.503
W01000498,Gross value added,62.481
W01000499,Gross value added,82.177
W01000500,Gross value added,24.327
W01000501,Gross value added,34.722
W01000502,Gross value added,65.402
W01000503,Gross value added,11.408
W01000504,Gross value added,2.117
W01000505,Gross value added,22.083
W01000506,Gross value added,71.713
W01000507,Gross value added,10.144
W01000508,Gross value added,40.552
W01000509,Gross value added,28.149
W01000510,Gross value added,43.493
W01000511,Gross value added,44.04
W01000512,Gross value added,87.763
W01000513,Gross value added,65.935
W01000515,Gross value added,8.359
W01000516,Gross value added,5.613
W01000517,Gross value added,8.949
W01000518,Gross value added,17.615
W01000519,Gross value added,16.331
W01000522,Gross value added,13.786
W01000523,Gross value added,14.394
W01000524,Gross value added,13.966
W01000525,Gross value added,22.863
W01000527,Gross value added,41.591
W01000528,Gross value added,50.831
W01000529,Gross value added,13.558
W01000531,Gross value added,10.53
W01000532,Gross value added,17.788
W01000533,Gross value added,57.418
W01000534,Gross value added,86.921
W01000535,Gross value added,44.525
W01000536,Gross value added,10.793
W01000537,Gross value added,11.879
W01000538,Gross value added,13.556
W01000539,Gross value added,9.677
W01000540,Gross value added,13.882
W01000541,Gross value added,13.327
W01000542,Gross value added,19.454
W01000543,Gross value added,16.684
W01000544,Gross value added,15.756
W01000545,Gross value added,21.779
W01000546,Gross value added,11.003
W01000547,Gross value added,13.945
W01000548,Gross value added,24.198
W01000549,Gross value added,15.415
W01000550,Gross value added,25.212
W01000551,Gross value added,57.418
W01000552,Gross value added,12.916
W01000553,Gross value added,12.69
W01000554,Gross value added,10.133
W01000555,Gross value added,18.039
W01000556,Gross value added,8.381
W01000557,Gross value added,11.892
W01000558,Gross value added,14.82
W01000559,Gross value added,16.125
W01000560,Gross value added,13.324
W01000561,Gross value added,28.529
W01000562,Gross value added,14.48
W01000563,Gross value added,14.486
W01000564,Gross value added,10.751
W01000565,Gross value added,9.718
W01000566,Gross value added,22.488
W01000567,Gross value added,24.997
W01000568,Gross value added,147.224
W01000569,Gross value added,3.693
W01000570,Gross value added,1.748
W01000571,Gross value added,54.385
W01000572,Gross value added,192.583
W01000573,Gross value added,132.008
W01000574,Gross value added,181.311
W01000575,Gross value added,25.32
W01000576,Gross value added,16.857
W01000577,Gross value added,25.834
W01000578,Gross value added,16.473
W01000579,Gross value added,19.901
W01000580,Gross value added,11.076
W01000581,Gross value added,18.043
W01000582,Gross value added,16.907
W01000583,Gross value added,26.194
W01000584,Gross value added,26.83
W01000585,Gross value added,33.566
W01000586,Gross value added,50.799
W01000587,Gross value added,29.107
W01000588,Gross value added,5.981
W01000589,Gross value added,12.637
W01000590,Gross value added,6.96
W01000591,Gross value added,29.114
W01000592,Gross value added,4.052
W01000593,Gross value added,36.353
W01000594,Gross value added,15.601
W01000595,Gross value added,26.366
W01000596,Gross value added,35.725
W01000597,Gross value added,17.142
W01000598,Gross value added,66.283
W01000599,Gross value added,66.283
W01000600,Gross value added,23.999
W01000601,Gross value added,52.009
W01000602,Gross value added,39.271
W01000603,Gross value added,48.862
W01000604,Gross value added,5.107
W01000605,Gross value added,5.557
W01000606,Gross value added,7.555
W01000607,Gross value added,181.311
W01000608,Gross value added,17.404
W01000609,Gross value added,13.202
W01000610,Gross value added,17.348
W01000611,Gross value added,59.065
W01000612,Gross value added,20.607
W01000613,Gross value added,16.973
W01000614,Gross value added,76.471
W01000615,Gross value added,6.44
W01000616,Gross value added,17.915
W01000617,Gross value added,15.065
W01000618,Gross value added,16.219
W01000619,Gross value added,17.19
W01000620,Gross value added,29.474
W01000621,Gross value added,18.643
W01000622,Gross value added,23.246
W01000623,Gross value added,24.975
W01000624,Gross value added,16.242
W01000625,Gross value added,39.607
W01000626,Gross value added,89.023
W01000627,Gross value added,23.045
W01000628,Gross value added,113.13
W01000629,Gross value added,7.715
W01000630,Gross value added,7.869
W01000631,Gross value added,3.753
W01000632,Gross value added,6.105
W01000633,Gross value added,19.579
W01000634,Gross value added,4.83
W01000635,Gross value added,49.572
W01000636,Gross value added,12.073
W01000637,Gross value added,7.222
W01000638,Gross value added,89.515
W01000639,Gross value added,89.515
W01000640,Gross value added,89.515
W01000641,Gross value added,138.589
W01000642,Gross value added,108.89
W01000643,Gross value added,9.429
W01000644,Gross value added,124.288
W01000645,Gross value added,14.595
W01000646,Gross value added,53.699
W01000647,Gross value added,7.615
W01000648,Gross value added,11.688
W01000649,Gross value added,19.234
W01000650,Gross value added,16.192
W01000651,Gross value added,88.353
W01000652,Gross value added,94.74
W01000653,Gross value added,18.748
W01000654,Gross value added,67.017
W01000655,Gross value added,94.74
W01000656,Gross value added,9.241
W01000657,Gross value added,3.023
W01000658,Gross value added,10.913
W01000659,Gross value added,13.215
W01000660,Gross value added,2.496
W01000662,Gross value added,18.381
W01000663,Gross value added,7.119
W01000664,Gross value added,20.074
W01000665,Gross value added,9.606
W01000666,Gross value added,16.682
W01000667,Gross value added,11.135
W01000670,Gross value added,8.028
W01000671,Gross value added,28.635
W01000672,Gross value added,36.298
W01000673,Gross value added,10.501
W01000674,Gross value added,19.191
W01000675,Gross value added,123.213
W01000676,Gross value added,28.96
W01000677,Gross value added,19.745
W01000678,Gross value added,20.184
W01000679,Gross value added,25.788
W01000680,Gross value added,6.146
W01000681,Gross value added,26.784
W01000682,Gross value added,18.017
W01000683,Gross value added,3.999
W01000684,Gross value added,14.909
W01000685,Gross value added,17.602
W01000686,Gross value added,25.345
W01000687,Gross value added,21.166
W01000688,Gross value added,12.587
W01000689,Gross value added,10.957
W01000690,Gross value added,11.068
W01000691,Gross value added,9.524
W01000692,Gross value added,26.243
W01000693,Gross value added,20.206
W01000694,Gross value added,125.83
W01000695,Gross value added,6.93
W01000696,Gross value added,15.788
W01000697,Gross value added,182.011
W01000698,Gross value added,9.784
W01000699,Gross value added,57.725
W01000700,Gross value added,21.925
W01000701,Gross value added,27.511
W01000702,Gross value added,11.705
W01000703,Gross value added,50.905
W01000704,Gross value added,6.354
W01000705,Gross value added,10.834
W01000706,Gross value added,31.41
W01000707,Gross value added,4.034
W01000708,Gross value added,4.582
W01000709,Gross value added,17.424
W01000710,Gross value added,12.998
W01000711,Gross value added,8.553
W01000712,Gross value added,5.156
W01000713,Gross value added,6.733
W01000714,Gross value added,5.883
W01000715,Gross value added,7.107
W01000716,Gross value added,11.232
W01000717,Gross value added,5.799
W01000718,Gross value added,6.093
W01000719,Gross value added,4.598
W01000720,Gross value added,21.841
W01000721,Gross value added,21.259
W01000722,Gross value added,16.977
W01000723,Gross value added,123.213
W01000724,Gross value added,37.967
W01000725,Gross value added,29.837
W01000726,Gross value added,5.642
W01000727,Gross value added,2.855
W01000728,Gross value added,20.041
W01000729,Gross value added,3.181
W01000730,Gross value added,5.905
W01000731,Gross value added,11.36
W01000732,Gross value added,13.956
W01000733,Gross value added,19.494
W01000734,Gross value added,3.999
W01000735,Gross value added,37.192
W01000736,Gross value added,10.984
W01000737,Gross value added,16.051
W01000738,Gross value added,6.479
W01000739,Gross value added,6.826
W01000740,Gross value added,11.802
W01000741,Gross value added,357.087
W01000742,Gross value added,21.219
W01000744,Gross value added,4.421
W01000745,Gross value added,221.729
W01000746,Gross value added,26.485
W01000747,Gross value added,28.028
W01000749,Gross value added,11.312
W01000750,Gross value added,3.135
W01000751,Gross value added,7.644
W01000752,Gross value added,56.358
W01000753,Gross value added,3.843
W01000754,Gross value added,45.014
W01000755,Gross value added,26.921
W01000756,Gross value added,45.79
W01000757,Gross value added,42.709
W01000758,Gross value added,24.446
W01000759,Gross value added,8.221
W01000760,Gross value added,104.663
W01000761,Gross value added,45.252
W01000762,Gross value added,6.496
W01000763,Gross value added,16.351
W01000764,Gross value added,32.581
W01000765,Gross value added,13.679
W01000766,Gross value added,3.902
W01000767,Gross value added,5.367
W01000768,Gross value added,5.089
W01000769,Gross value added,4.702
W01000770,Gross value added,5.788
W01000771,Gross value added,21.765
W01000772,Gross value added,9.766
W01000773,Gross value added,57.505
W01000774,Gross value added,23.805
W01000775,Gross value added,21.807
W01000776,Gross value added,19.864
W01000777,Gross value added,13.784
W01000778,Gross value added,15.711
W01000779,Gross value added,13.844
W01000781,Gross value added,9.717
W01000782,Gross value added,5.081
W01000784,Gross value added,8.066
W01000785,Gross value added,37.733
W01000786,Gross value added,51.204
W01000787,Gross value added,20.088
W01000788,Gross value added,55.849
W01000789,Gross value added,9.041
W01000790,Gross value added,17.888
W01000791,Gross value added,5.405
W01000792,Gross value added,10.59
W01000793,Gross value added,72.086
W01000794,Gross value added,584.08
W01000795,Gross value added,7.001
W01000796,Gross value added,4.929
W01000797,Gross value added,7.926
W01000798,Gross value added,7.09
W01000799,Gross value added,8.361
W01000800,Gross value added,9.597
W01000801,Gross value added,2.961
W01000802,Gross value added,6.733
W01000803,Gross value added,6.779
W01000804,Gross value added,8.287
W01000805,Gross value added,6.844
W01000806,Gross value added,2.687
W01000807,Gross value added,155.157
W01000808,Gross value added,7.208
W01000809,Gross value added,23.877
W01000810,Gross value added,1.175
W01000811,Gross value added,3.08
W01000812,Gross value added,90.227
W01000813,Gross value added,10.714
W01000814,Gross value added,6.994
W01000815,Gross value added,7.745
W01000816,Gross value added,155.157
W01000817,Gross value added,5.955
W01000818,Gross value added,169.455
W01000819,Gross value added,3.849
W01000820,Gross value added,5.204
W01000821,Gross value added,7.614
W01000822,Gross value added,169.455
W01000823,Gross value added,13.034
W01000824,Gross value added,9.38
W01000825,Gross value added,23.116
W01000826,Gross value added,13.38
W01000827,Gross value added,29.974
W01000828,Gross value added,14.452
W01000829,Gross value added,8.635
W01000830,Gross value added,4.394
W01000831,Gross value added,6.213
W01000832,Gross value added,5.609
W01000833,Gross value added,7.347
W01000834,Gross value added,5.474
W01000835,Gross value added,7.739
W01000836,Gross value added,4.03
W01000837,Gross value added,10.969
W01000838,Gross value added,56.102
W01000839,Gross value added,9.939
W01000840,Gross value added,12.594
W01000841,Gross value added,4.641
W01000842,Gross value added,15.147
W01000843,Gross value added,17.876
W01000844,Gross value added,17.317
W01000845,Gross value added,9.729
W01000846,Gross value added,20.615
W01000847,Gross value added,24.449
W01000848,Gross value added,2.407
W01000849,Gross value added,19.221
W01000850,Gross value added,789.92
W01000851,Gross value added,5.809
W01000852,Gross value added,4.437
W01000853,Gross value added,26.062
W01000854,Gross value added,31.91
W01000855,Gross value added,9.217
W01000856,Gross value added,12.913
W01000857,Gross value added,9.842
W01000858,Gross value added,9.153
W01000859,Gross value added,9.056
W01000860,Gross value added,6.763
W01000861,Gross value added,290.406
W01000862,Gross value added,1.787
W01000863,Gross value added,10.929
W01000864,Gross value added,1.587
W01000865,Gross value added,6.325
W01000866,Gross value added,4.786
W01000867,Gross value added,9.633
W01000868,Gross value added,8.946
W01000869,Gross value added,24.609
W01000870,Gross value added,8.638
W01000871,Gross value added,46.024
W01000872,Gross value added,3.843
W01000873,Gross value added,5.513
W01000874,Gross value added,13.514
W01000875,Gross value added,46.024
W01000876,Gross value added,6.366
W01000877,Gross value added,3.633
W01000878,Gross value added,6.352
W01000879,Gross value added,8.284
W01000880,Gross value added,9.916
W01000881,Gross value added,8.499
W01000882,Gross value added,4.689
W01000883,Gross value added,81.601
W01000884,Gross value added,60.858
W01000885,Gross value added,156.019
W01000886,Gross value added,14.343
W01000887,Gross value added,14.885
W01000888,Gross value added,15.786
W01000889,Gross value added,5.165
W01000890,Gross value added,6.101
W01000891,Gross value added,2.515
W01000892,Gross value added,177.453
W01000893,Gross value added,9.632
W01000894,Gross value added,7.174
W01000895,Gross value added,9.175
W01000896,Gross value added,4.161
W01000897,Gross value added,226.356
W01000898,Gross value added,4.216
W01000899,Gross value added,4.679
W01000900,Gross value added,10.872
W01000901,Gross value added,2.52
W01000902,Gross value added,21.437
W01000903,Gross value added,7.514
W01000904,Gross value added,4.526
W01000905,Gross value added,6.06
W01000906,Gross value added,32.809
W01000907,Gross value added,7.225
W01000908,Gross value added,12.801
W01000909,Gross value added,5.052
W01000910,Gross value added,9.076
W01000911,Gross value added,2.962
W01000912,Gross value added,5.227
W01000913,Gross value added,10.16
W01000914,Gross value added,2.61
W01000915,Gross value added,2.512
W01000916,Gross value added,21.567
W01000917,Gross value added,265.698
W01000918,Gross value added,10.24
W01000919,Gross value added,5.108
W01000920,Gross value added,4.937
W01000921,Gross value added,2.79
W01000922,Gross value added,66.234
W01000923,Gross value added,7.041
W01000924,Gross value added,3.867
W01000925,Gross value added,13.047
W01000926,Gross value added,11.35
W01000927,Gross value added,3.903
W01000928,Gross value added,16.487
W01000929,Gross value added,2.754
W01000930,Gross value added,2.579
W01000931,Gross value added,3.194
W01000932,Gross value added,251.131
W01000933,Gross value added,123.05
W01000934,Gross value added,6.383
W01000935,Gross value added,9.185
W01000936,Gross value added,4.824
W01000937,Gross value added,61.551
W01000938,Gross value added,14.507
W01000939,Gross value added,83.224
W01000940,Gross value added,3.56
W01000941,Gross value added,6.403
W01000942,Gross value added,2.47
W01000943,Gross value added,17.17
W01000944,Gross value added,14.38
W01000945,Gross value added,4.593
W01000946,Gross value added,17.759
W01000947,Gross value added,5.642
W01000948,Gross value added,51.272
W01000949,Gross value added,3.778
W01000950,Gross value added,12.237
W01000951,Gross value added,135.803
W01000952,Gross value added,6.193
W01000953,Gross value added,8.248
W01000954,Gross value added,11.665
W01000955,Gross value added,6.077
W01000956,Gross value added,4.851
W01000957,Gross value added,6.89
W01000958,Gross value added,4.643
W01000959,Gross value added,16.099
W01000960,Gross value added,5.757
W01000961,Gross value added,22.104
W01000962,Gross value added,6.652
W01000963,Gross value added,16.407
W01000964,Gross value added,23.304
