areacd,category,value
E01007393,Gross value added,7.228
E01007394,Gross value added,2.55
E01007395,Gross value added,42.17
E01007396,Gross value added,5.999
E01007397,Gross value added,20.156
E01007398,Gross value added,69.741
E01007399,Gross value added,9.499
E01007400,Gross value added,5.389
E01007402,Gross value added,10.521
E01007403,Gross value added,5.886
E01007404,Gross value added,4.663
E01007405,Gross value added,16.773
E01007406,Gross value added,9.893
E01007408,Gross value added,11.915
E01007409,Gross value added,26.976
E01007410,Gross value added,16.989
E01007411,Gross value added,4.219
E01007413,Gross value added,7.181
E01007414,Gross value added,9.713
E01007415,Gross value added,19.614
E01007416,Gross value added,2.699
E01007417,Gross value added,6.956
E01007418,Gross value added,39.723
E01007419,Gross value added,10.706
E01007420,Gross value added,10.011
E01007421,Gross value added,20.069
E01007422,Gross value added,16.927
E01007423,Gross value added,14.214
E01007424,Gross value added,111.594
E01007425,Gross value added,29.318
E01007426,Gross value added,47.059
E01007427,Gross value added,5.578
E01007428,Gross value added,49.164
E01007429,Gross value added,11.5
E01007430,Gross value added,24.126
E01007431,Gross value added,8.98
E01007432,Gross value added,11.373
E01007433,Gross value added,12.723
E01007434,Gross value added,12.162
E01007435,Gross value added,5.318
E01007436,Gross value added,86.615
E01007437,Gross value added,80.439
E01007438,Gross value added,5.813
E01007439,Gross value added,11.948
E01007440,Gross value added,4.368
E01007441,Gross value added,21.184
E01007442,Gross value added,7.398
E01007443,Gross value added,25.691
E01007444,Gross value added,22.014
E01007445,Gross value added,17.793
E01007446,Gross value added,124.294
E01007447,Gross value added,12.059
E01007448,Gross value added,18.236
E01007449,Gross value added,70.222
E01007450,Gross value added,3.786
E01007451,Gross value added,9.11
E01007452,Gross value added,4.776
E01007453,Gross value added,2.421
E01007455,Gross value added,4.777
E01007456,Gross value added,7.202
E01007457,Gross value added,6.247
E01007458,Gross value added,9.931
E01007459,Gross value added,7.29
E01007460,Gross value added,9.509
E01007461,Gross value added,7.914
E01007462,Gross value added,5.749
E01007463,Gross value added,6.93
E01007464,Gross value added,11.774
E01007465,Gross value added,20.925
E01007466,Gross value added,11.774
E01007467,Gross value added,12.281
E01007468,Gross value added,4.947
E01007469,Gross value added,5.692
E01007470,Gross value added,2.417
E01007471,Gross value added,9.288
E01007472,Gross value added,1.798
E01007473,Gross value added,52.937
E01007474,Gross value added,13.852
E01007475,Gross value added,4.013
E01007476,Gross value added,16.386
E01007477,Gross value added,4.849
E01007478,Gross value added,37.057
E01007479,Gross value added,164.6
E01007480,Gross value added,7.355
E01007482,Gross value added,11.502
E01007483,Gross value added,2.922
E01007484,Gross value added,15.094
E01007485,Gross value added,4.128
E01007486,Gross value added,8.968
E01007487,Gross value added,3.429
E01007488,Gross value added,22.196
E01007489,Gross value added,11.663
E01007490,Gross value added,13.349
E01007491,Gross value added,4.914
E01007492,Gross value added,8.384
E01007493,Gross value added,19.429
E01007494,Gross value added,9.38
E01007495,Gross value added,244.976
E01007496,Gross value added,4.191
E01007497,Gross value added,4.217
E01007498,Gross value added,21.279
E01007499,Gross value added,8.848
E01007500,Gross value added,5.775
E01007501,Gross value added,5.613
E01007502,Gross value added,301.399
E01007503,Gross value added,4.138
E01007504,Gross value added,72.668
E01007505,Gross value added,38.327
E01007506,Gross value added,12.61
E01007507,Gross value added,3.791
E01007508,Gross value added,26.533
E01007509,Gross value added,4.455
E01007510,Gross value added,9.99
E01007511,Gross value added,10.247
E01007512,Gross value added,21.065
E01007513,Gross value added,11.884
E01007514,Gross value added,42.322
E01007515,Gross value added,4.713
E01007516,Gross value added,22.705
E01007517,Gross value added,23.289
E01007518,Gross value added,13.408
E01007519,Gross value added,6.453
E01007520,Gross value added,5.416
E01007521,Gross value added,7.794
E01007522,Gross value added,7.114
E01007523,Gross value added,4.428
E01007524,Gross value added,6.167
E01007525,Gross value added,2.868
E01007526,Gross value added,33.657
E01007527,Gross value added,95.934
E01007528,Gross value added,6.637
E01007529,Gross value added,93.084
E01007530,Gross value added,187.695
E01007531,Gross value added,6.106
E01007532,Gross value added,11.58
E01007533,Gross value added,12.143
E01007534,Gross value added,416.921
E01007535,Gross value added,2.857
E01007536,Gross value added,8.712
E01007537,Gross value added,3.686
E01007538,Gross value added,8.315
E01007539,Gross value added,12.694
E01007540,Gross value added,3.783
E01007541,Gross value added,8.315
E01007542,Gross value added,10.123
E01007543,Gross value added,69.461
E01007544,Gross value added,2.97
E01007545,Gross value added,69.46
E01007546,Gross value added,53.784
E01007547,Gross value added,22.535
E01007548,Gross value added,2.757
E01007549,Gross value added,9.593
E01007550,Gross value added,4.779
E01007551,Gross value added,6.886
E01007552,Gross value added,8.691
E01007553,Gross value added,16.694
E01007554,Gross value added,16.996
E01007555,Gross value added,19.979
E01007556,Gross value added,7.02
E01007557,Gross value added,109.994
E01007558,Gross value added,4.404
E01007559,Gross value added,47.376
E01007560,Gross value added,11.355
E01007561,Gross value added,5.083
E01007562,Gross value added,2.636
E01007563,Gross value added,6.35
E01007564,Gross value added,5.261
E01007565,Gross value added,5.89
E01007566,Gross value added,18.468
E01007567,Gross value added,281.052
E01007568,Gross value added,6.263
E01007569,Gross value added,11.756
E01007570,Gross value added,11.896
E01007571,Gross value added,14.063
E01007572,Gross value added,26.321
E01007573,Gross value added,1.58
E01007574,Gross value added,10.253
E01007575,Gross value added,2.411
E01007576,Gross value added,7.221
E01007577,Gross value added,8.469
E01007578,Gross value added,22.581
E01007579,Gross value added,11.64
E01007580,Gross value added,6.122
E01007581,Gross value added,7.752
E01007582,Gross value added,15.066
E01007583,Gross value added,18.834
E01007584,Gross value added,48.191
E01007585,Gross value added,6.201
E01007586,Gross value added,7.734
E01007587,Gross value added,90.815
E01007588,Gross value added,18.714
E01007589,Gross value added,3.443
E01007590,Gross value added,10.485
E01007591,Gross value added,6.186
E01007592,Gross value added,6.313
E01007593,Gross value added,30.026
E01007594,Gross value added,14.835
E01007595,Gross value added,8.246
E01007596,Gross value added,15.947
E01007597,Gross value added,3.011
E01007598,Gross value added,3.385
E01007599,Gross value added,13.682
E01007600,Gross value added,10.779
E01007601,Gross value added,20.208
E01007602,Gross value added,71.296
E01007603,Gross value added,30.418
E01007604,Gross value added,4.915
E01007605,Gross value added,11.019
E01007606,Gross value added,19.478
E01007607,Gross value added,6.304
E01007608,Gross value added,51.489
E01007609,Gross value added,35.917
E01007610,Gross value added,23.046
E01007611,Gross value added,34.823
E01007612,Gross value added,10.355
E01007613,Gross value added,23.96
E01007614,Gross value added,26.138
E01007615,Gross value added,12.32
E01007616,Gross value added,8.678
E01007617,Gross value added,10.993
E01007618,Gross value added,8.048
E01007619,Gross value added,16.997
E01007620,Gross value added,8.136
E01007621,Gross value added,6.28
E01007622,Gross value added,3.61
E01007623,Gross value added,23.686
E01007624,Gross value added,64.551
E01007625,Gross value added,11.409
E01007626,Gross value added,8.773
E01007627,Gross value added,7.468
E01007628,Gross value added,2.369
E01007629,Gross value added,3.76
E01007630,Gross value added,6.915
E01007631,Gross value added,4.427
E01007632,Gross value added,7.629
E01007633,Gross value added,1.87
E01007634,Gross value added,5.508
E01007635,Gross value added,71.396
E01007636,Gross value added,3.159
E01007637,Gross value added,24.29
E01007638,Gross value added,8.288
E01007639,Gross value added,51.236
E01007640,Gross value added,81.753
E01007641,Gross value added,3.276
E01007642,Gross value added,5.725
E01007643,Gross value added,2.949
E01007644,Gross value added,173.094
E01007645,Gross value added,406.63
E01007646,Gross value added,10.632
E01007647,Gross value added,121.571
E01007648,Gross value added,42.095
E01007649,Gross value added,8.544
E01007650,Gross value added,12.578
E01007651,Gross value added,3.361
E01007652,Gross value added,145.794
E01007653,Gross value added,6.616
E01007654,Gross value added,25.014
E01007655,Gross value added,139.689
E01007656,Gross value added,191.243
E01007657,Gross value added,5.957
E01007658,Gross value added,60.293
E01007659,Gross value added,2.843
E01007660,Gross value added,6.556
E01007661,Gross value added,14.943
E01007662,Gross value added,2.232
E01007663,Gross value added,6.705
E01007664,Gross value added,7.518
E01007665,Gross value added,77.454
E01007666,Gross value added,18.906
E01007667,Gross value added,4.134
E01007668,Gross value added,5.972
E01007669,Gross value added,4.447
E01007670,Gross value added,7.822
E01007671,Gross value added,15.219
E01007672,Gross value added,8.038
E01007673,Gross value added,10.43
E01007674,Gross value added,18.423
E01007675,Gross value added,9.002
E01007676,Gross value added,394.264
E01007677,Gross value added,29.711
E01007678,Gross value added,239.312
E01007679,Gross value added,5.265
E01007680,Gross value added,49.014
E01007681,Gross value added,7.013
E01007682,Gross value added,3.074
E01007683,Gross value added,10.04
E01007684,Gross value added,21.513
E01007685,Gross value added,182.479
E01007686,Gross value added,20.982
E01007687,Gross value added,35.914
E01007688,Gross value added,8.86
E01007689,Gross value added,6.242
E01007690,Gross value added,22
E01007691,Gross value added,10.712
E01007692,Gross value added,7.538
E01007693,Gross value added,35.061
E01007694,Gross value added,28.947
E01007695,Gross value added,37.009
E01007696,Gross value added,12.634
E01007697,Gross value added,5.034
E01007698,Gross value added,4.613
E01007699,Gross value added,233.702
E01007700,Gross value added,16.328
E01007701,Gross value added,9.74
E01007702,Gross value added,5.938
E01007703,Gross value added,3.258
E01007704,Gross value added,9.81
E01007705,Gross value added,19.885
E01007706,Gross value added,3.222
E01007707,Gross value added,6.088
E01007708,Gross value added,12.821
E01007709,Gross value added,7.562
E01007710,Gross value added,13.547
E01007711,Gross value added,12.614
E01007712,Gross value added,35.911
E01007713,Gross value added,14.348
E01007714,Gross value added,528.061
E01007715,Gross value added,67.021
E01007716,Gross value added,65.188
E01007717,Gross value added,6.429
E01007718,Gross value added,54.272
E01007719,Gross value added,4.178
E01007720,Gross value added,17.801
E01007721,Gross value added,26.073
E01007723,Gross value added,8.017
E01007724,Gross value added,5.988
E01007725,Gross value added,8.167
E01007726,Gross value added,6.38
E01007727,Gross value added,2.796
E01007728,Gross value added,84.147
E01007729,Gross value added,12.151
E01007730,Gross value added,8.612
E01007731,Gross value added,4.574
E01007732,Gross value added,9.78
E01007733,Gross value added,3.412
E01007734,Gross value added,12.67
E01007735,Gross value added,13.275
E01007736,Gross value added,82.908
E01007737,Gross value added,11.843
E01007738,Gross value added,4.881
E01007739,Gross value added,1.839
E01007740,Gross value added,4.635
E01007741,Gross value added,3.413
E01007742,Gross value added,9.204
E01007743,Gross value added,9.264
E01007744,Gross value added,29.981
E01007745,Gross value added,9.264
E01007746,Gross value added,5.544
E01007747,Gross value added,22.989
E01007748,Gross value added,9.849
E01007749,Gross value added,9.927
E01007750,Gross value added,125.936
E01007751,Gross value added,22.623
E01007752,Gross value added,7.592
E01007753,Gross value added,9.595
E01007754,Gross value added,16.184
E01007755,Gross value added,3.545
E01007756,Gross value added,3.526
E01007757,Gross value added,4.44
E01007758,Gross value added,9.075
E01007759,Gross value added,2.219
E01007760,Gross value added,8.561
E01007761,Gross value added,36.654
E01007762,Gross value added,40.396
E01007763,Gross value added,26.422
E01007764,Gross value added,14.502
E01007765,Gross value added,3.073
E01007766,Gross value added,4.739
E01007767,Gross value added,16.988
E01007768,Gross value added,11.02
E01007769,Gross value added,3.032
E01007770,Gross value added,16.298
E01007771,Gross value added,13.035
E01007772,Gross value added,18.174
E01007773,Gross value added,2.136
E01007774,Gross value added,3.887
E01007775,Gross value added,1.981
E01007776,Gross value added,12.387
E01007777,Gross value added,11.649
E01007778,Gross value added,12.684
E01007779,Gross value added,3.747
E01007780,Gross value added,3.557
E01007781,Gross value added,20.299
E01007782,Gross value added,2.979
E01007783,Gross value added,10.69
E01007784,Gross value added,146.823
E01007785,Gross value added,7.05
E01007786,Gross value added,13.777
E01007787,Gross value added,20.95
E01007788,Gross value added,10.523
E01007789,Gross value added,135.939
E01007790,Gross value added,37.094
E01007791,Gross value added,2.039
E01007792,Gross value added,7.189
E01007793,Gross value added,2.945
E01007794,Gross value added,3.012
E01007795,Gross value added,3.751
E01007796,Gross value added,5.618
E01007797,Gross value added,6.445
E01007798,Gross value added,5.138
E01007799,Gross value added,10.203
E01007800,Gross value added,82.516
E01007801,Gross value added,9.144
E01007802,Gross value added,5.47
E01007803,Gross value added,8.995
E01007804,Gross value added,6.932
E01007805,Gross value added,12.541
E01007806,Gross value added,2.255
E01007807,Gross value added,5.388
E01007808,Gross value added,5.359
E01007809,Gross value added,6.914
E01007810,Gross value added,16.061
E01007811,Gross value added,47.493
E01007812,Gross value added,6.321
E01007813,Gross value added,5.344
E01007814,Gross value added,47.493
E01007815,Gross value added,13.202
E01007816,Gross value added,175.39
E01007817,Gross value added,4.472
E01007818,Gross value added,6.367
E01007819,Gross value added,23.856
E01007820,Gross value added,289.963
E01007821,Gross value added,40.049
E01007822,Gross value added,19.987
E01007823,Gross value added,13.923
E01007824,Gross value added,6.147
E01007825,Gross value added,15.326
E01007826,Gross value added,20.456
E01007827,Gross value added,23.083
E01007828,Gross value added,6.091
E01007829,Gross value added,35.733
E01007830,Gross value added,8.866
E01007831,Gross value added,60.218
E01007832,Gross value added,7.962
E01007833,Gross value added,9.259
E01007834,Gross value added,19.341
E01007835,Gross value added,3.484
E01007836,Gross value added,8.103
E01007838,Gross value added,4.654
E01007839,Gross value added,13.446
E01007841,Gross value added,11.869
E01007842,Gross value added,18.797
E01007843,Gross value added,4.475
E01007846,Gross value added,12.156
E01007847,Gross value added,2.225
E01007848,Gross value added,6.831
E01007849,Gross value added,12.941
E01007850,Gross value added,11.113
E01007851,Gross value added,8.125
E01007852,Gross value added,63.401
E01007853,Gross value added,6.886
E01007854,Gross value added,68.15
E01007855,Gross value added,16.795
E01007856,Gross value added,38.487
E01007857,Gross value added,13.561
E01007858,Gross value added,13.189
E01007859,Gross value added,48.856
E01007860,Gross value added,37.143
E01007861,Gross value added,14.768
E01007862,Gross value added,42.028
E01007863,Gross value added,17.939
E01007864,Gross value added,19.56
E01007865,Gross value added,20.024
E01007866,Gross value added,257.177
E01007867,Gross value added,24.306
E01007868,Gross value added,257.177
E01007869,Gross value added,9.149
E01007870,Gross value added,25.145
E01007871,Gross value added,4.456
E01007872,Gross value added,9.149
E01007873,Gross value added,268.323
E01007874,Gross value added,4.512
E01007875,Gross value added,5.86
E01007877,Gross value added,160.988
E01007878,Gross value added,4.41
E01007879,Gross value added,8.369
E01007881,Gross value added,10.487
E01007882,Gross value added,5.348
E01007883,Gross value added,168.51
E01007885,Gross value added,149.638
E01007886,Gross value added,7.428
E01007887,Gross value added,4.924
E01007888,Gross value added,5.496
E01007889,Gross value added,286.692
E01007890,Gross value added,6.388
E01007891,Gross value added,16.215
E01007892,Gross value added,5.531
E01007893,Gross value added,4.845
E01007894,Gross value added,43.741
E01007895,Gross value added,8.65
E01007896,Gross value added,5.909
E01007897,Gross value added,9.11
E01007898,Gross value added,10.027
E01007899,Gross value added,5.572
E01007900,Gross value added,7.691
E01007901,Gross value added,4.998
E01007902,Gross value added,152.158
E01007903,Gross value added,218.998
E01007904,Gross value added,495.564
E01007905,Gross value added,13.266
E01007906,Gross value added,12.613
E01007907,Gross value added,25.769
E01007908,Gross value added,3.349
E01007909,Gross value added,24.679
E01007910,Gross value added,28.662
E01007911,Gross value added,87.788
E01007912,Gross value added,14.833
E01007913,Gross value added,560.683
E01007914,Gross value added,51.11
E01007915,Gross value added,8.194
E01007916,Gross value added,5.347
E01007917,Gross value added,13.816
E01007918,Gross value added,16.293
E01007919,Gross value added,2.72
E01007920,Gross value added,20.381
E01007921,Gross value added,18.3
E01007922,Gross value added,7.508
E01007923,Gross value added,27.963
E01007924,Gross value added,9.197
E01007925,Gross value added,14.054
E01007926,Gross value added,14.165
E01007927,Gross value added,27.835
E01007928,Gross value added,18.62
E01007929,Gross value added,24.029
E01007930,Gross value added,23.548
E01007931,Gross value added,16.38
E01007932,Gross value added,11.604
E01007933,Gross value added,38.527
E01007934,Gross value added,7.256
E01007935,Gross value added,8.077
E01007936,Gross value added,90.366
E01007937,Gross value added,9.09
E01007938,Gross value added,22.714
E01007939,Gross value added,22.383
E01007940,Gross value added,5.983
E01007941,Gross value added,51.537
E01007942,Gross value added,268.323
E01007943,Gross value added,9.482
E01007944,Gross value added,2.4
E01007945,Gross value added,6.415
E01007946,Gross value added,1.78
E01007947,Gross value added,1.658
E01007948,Gross value added,10.268
E01007949,Gross value added,2.835
E01007950,Gross value added,4.37
E01007951,Gross value added,12.906
E01007952,Gross value added,10.726
E01007953,Gross value added,22.393
E01007954,Gross value added,19.997
E01007955,Gross value added,15.228
E01007956,Gross value added,15.189
E01007957,Gross value added,7.128
E01007958,Gross value added,16.649
E01007959,Gross value added,8.171
E01007960,Gross value added,4.005
E01007961,Gross value added,10.43
E01007962,Gross value added,7.47
E01007963,Gross value added,9.8
E01007964,Gross value added,9.01
E01007965,Gross value added,18.144
E01007966,Gross value added,4.541
E01007967,Gross value added,3.403
E01007968,Gross value added,6.061
E01007969,Gross value added,4.019
E01007970,Gross value added,20.634
E01007971,Gross value added,17.945
E01007972,Gross value added,8.056
E01007973,Gross value added,6.171
E01007974,Gross value added,6.468
E01007975,Gross value added,11.492
E01007976,Gross value added,5.464
E01007977,Gross value added,7.872
E01007978,Gross value added,22.457
E01007979,Gross value added,2.489
E01007980,Gross value added,9.311
E01007981,Gross value added,63.024
E01007982,Gross value added,3.648
E01007983,Gross value added,31.796
E01007984,Gross value added,6.436
E01007985,Gross value added,8.794
E01007986,Gross value added,11.284
E01007987,Gross value added,14.215
E01007988,Gross value added,8.97
E01007989,Gross value added,6.108
E01007990,Gross value added,5.687
E01007991,Gross value added,5.986
E01007992,Gross value added,4.499
E01007993,Gross value added,3.265
E01007994,Gross value added,3.566
E01007995,Gross value added,14.919
E01007996,Gross value added,20.481
E01007997,Gross value added,8.243
E01007998,Gross value added,2.442
E01007999,Gross value added,4.547
E01008000,Gross value added,17.805
E01008001,Gross value added,12.042
E01008002,Gross value added,4.344
E01008003,Gross value added,11.682
E01008004,Gross value added,3.77
E01008005,Gross value added,5.124
E01008006,Gross value added,6.536
E01008007,Gross value added,6.566
E01008008,Gross value added,2.998
E01008009,Gross value added,7.009
E01008010,Gross value added,2.686
E01008011,Gross value added,8.545
E01008012,Gross value added,2.917
E01008013,Gross value added,9.423
E01008014,Gross value added,46.444
E01008015,Gross value added,80.986
E01008016,Gross value added,7.379
E01008017,Gross value added,12.86
E01008018,Gross value added,4.735
E01008019,Gross value added,38.054
E01008020,Gross value added,2.9
E01008021,Gross value added,12.894
E01008022,Gross value added,4.273
E01008023,Gross value added,22.784
E01008024,Gross value added,5.625
E01008025,Gross value added,12.531
E01008027,Gross value added,5.377
E01008028,Gross value added,6.039
E01008029,Gross value added,2.32
E01008030,Gross value added,9.469
E01008031,Gross value added,10.691
E01008032,Gross value added,6.035
E01008033,Gross value added,44.373
E01008034,Gross value added,65.09
E01008035,Gross value added,10.265
E01008036,Gross value added,3.65
E01008037,Gross value added,7.786
E01008038,Gross value added,4.346
E01008039,Gross value added,14.972
E01008040,Gross value added,9.68
E01008041,Gross value added,152.412
E01008042,Gross value added,14.092
E01008043,Gross value added,8.985
E01008044,Gross value added,66.301
E01008045,Gross value added,7.736
E01008046,Gross value added,21.047
E01008047,Gross value added,12.93
E01008048,Gross value added,39.225
E01008049,Gross value added,47.301
E01008050,Gross value added,14.382
E01008051,Gross value added,6.952
E01008052,Gross value added,12.233
E01008053,Gross value added,2.699
E01008054,Gross value added,1.441
E01008055,Gross value added,13.981
E01008056,Gross value added,3.021
E01008057,Gross value added,10.089
E01008058,Gross value added,9.105
E01008059,Gross value added,5.295
E01008060,Gross value added,7.268
E01008061,Gross value added,8.635
E01008062,Gross value added,2.648
E01008063,Gross value added,5.093
E01008064,Gross value added,10.371
E01008065,Gross value added,20.302
E01008066,Gross value added,5.309
E01008067,Gross value added,3.12
E01008068,Gross value added,302.737
E01008069,Gross value added,8.946
E01008072,Gross value added,46.027
E01008073,Gross value added,5.482
E01008074,Gross value added,6.363
E01008075,Gross value added,2.4
E01008076,Gross value added,1.941
E01008077,Gross value added,2.288
E01008078,Gross value added,9.015
E01008079,Gross value added,73.351
E01008080,Gross value added,4.41
E01008081,Gross value added,6.034
E01008082,Gross value added,9.591
E01008083,Gross value added,3.893
E01008084,Gross value added,3.922
E01008085,Gross value added,8.669
E01008086,Gross value added,2.821
E01008087,Gross value added,5.922
E01008088,Gross value added,17.382
E01008089,Gross value added,77.536
E01008090,Gross value added,8.04
E01008091,Gross value added,84.668
E01008092,Gross value added,18.323
E01008093,Gross value added,109.543
E01008094,Gross value added,15.13
E01008095,Gross value added,35.505
E01008096,Gross value added,43.367
E01008097,Gross value added,35.505
E01008098,Gross value added,11.563
E01008099,Gross value added,10.763
E01008100,Gross value added,4.906
E01008101,Gross value added,3.382
E01008102,Gross value added,3.353
E01008103,Gross value added,2.443
E01008104,Gross value added,48.856
E01008105,Gross value added,31.092
E01008107,Gross value added,4.441
E01008108,Gross value added,62.585
E01008109,Gross value added,41.153
E01008111,Gross value added,30.353
E01008112,Gross value added,27.269
E01008113,Gross value added,4.724
E01008114,Gross value added,184.979
E01008115,Gross value added,8.05
E01008116,Gross value added,1.402
E01008117,Gross value added,13.242
E01008118,Gross value added,19.809
E01008119,Gross value added,2.105
E01008122,Gross value added,4.29
E01008123,Gross value added,14.356
E01008124,Gross value added,4.261
E01008125,Gross value added,10.377
E01008126,Gross value added,20.507
E01008128,Gross value added,13.641
E01008129,Gross value added,14.684
E01008130,Gross value added,9.599
E01008131,Gross value added,6.191
E01008132,Gross value added,12.365
E01008133,Gross value added,12.635
E01008134,Gross value added,7.638
E01008135,Gross value added,137.239
E01008136,Gross value added,7.3
E01008137,Gross value added,6.71
E01008138,Gross value added,8.858
E01008139,Gross value added,17.495
E01008140,Gross value added,9.321
E01008141,Gross value added,7.247
E01008142,Gross value added,2.682
E01008143,Gross value added,13.086
E01008144,Gross value added,84.301
E01008145,Gross value added,14.056
E01008146,Gross value added,4.12
E01008147,Gross value added,6.34
E01008148,Gross value added,12.232
E01008149,Gross value added,3.647
E01008150,Gross value added,12.232
E01008151,Gross value added,8.032
E01008152,Gross value added,4.144
E01008153,Gross value added,5.333
E01008154,Gross value added,5.82
E01008155,Gross value added,5.34
E01008156,Gross value added,3.964
E01008157,Gross value added,11.098
E01008158,Gross value added,4.094
E01008159,Gross value added,6.339
E01008160,Gross value added,12.167
E01008161,Gross value added,302.737
E01010568,Gross value added,160.337
E01010569,Gross value added,6.07
E01010570,Gross value added,9.078
E01010571,Gross value added,23.559
E01010572,Gross value added,4.414
E01010573,Gross value added,33.706
E01010574,Gross value added,9.127
E01010575,Gross value added,17.115
E01010576,Gross value added,10.339
E01010577,Gross value added,12.588
E01010578,Gross value added,97.833
E01010579,Gross value added,8.179
E01010580,Gross value added,15.429
E01010581,Gross value added,3.987
E01010582,Gross value added,9.062
E01010583,Gross value added,62.157
E01010584,Gross value added,13.423
E01010585,Gross value added,20.535
E01010586,Gross value added,10.442
E01010587,Gross value added,21.912
E01010588,Gross value added,13.897
E01010589,Gross value added,13.897
E01010590,Gross value added,31.555
E01010591,Gross value added,5.817
E01010592,Gross value added,13.504
E01010593,Gross value added,9.084
E01010594,Gross value added,7.246
E01010595,Gross value added,15.948
E01010596,Gross value added,76.253
E01010597,Gross value added,16.648
E01010598,Gross value added,10.021
E01010599,Gross value added,8.328
E01010600,Gross value added,2.994
E01010601,Gross value added,12.711
E01010602,Gross value added,4.476
E01010603,Gross value added,4.731
E01010604,Gross value added,20.405
E01010605,Gross value added,6.52
E01010606,Gross value added,18.788
E01010607,Gross value added,8.541
E01010608,Gross value added,34.343
E01010609,Gross value added,76.245
E01010610,Gross value added,14.567
E01010611,Gross value added,177.914
E01010612,Gross value added,4.705
E01010613,Gross value added,129.394
E01010614,Gross value added,120.659
E01010615,Gross value added,34.497
E01010616,Gross value added,124.111
E01010617,Gross value added,7.276
E01010618,Gross value added,19.031
E01010619,Gross value added,17.747
E01010620,Gross value added,61.733
E01010621,Gross value added,2.693
E01010622,Gross value added,61.733
E01010623,Gross value added,11.994
E01010624,Gross value added,7.394
E01010625,Gross value added,113.789
E01010626,Gross value added,3.142
E01010627,Gross value added,21.948
E01010628,Gross value added,29.358
E01010629,Gross value added,14.216
E01010630,Gross value added,96.721
E01010631,Gross value added,0.541
E01010632,Gross value added,2.107
E01010633,Gross value added,10.84
E01010634,Gross value added,8.711
E01010635,Gross value added,3.589
E01010636,Gross value added,11.218
E01010637,Gross value added,9.709
E01010638,Gross value added,7.502
E01010639,Gross value added,17.606
E01010640,Gross value added,14.647
E01010641,Gross value added,10.089
E01010642,Gross value added,29.202
E01010643,Gross value added,13.421
E01010644,Gross value added,25.362
E01010645,Gross value added,271.806
E01010646,Gross value added,22.035
E01010647,Gross value added,9.304
E01010648,Gross value added,9.517
E01010649,Gross value added,5.218
E01010650,Gross value added,2.853
E01010651,Gross value added,4.403
E01010652,Gross value added,30.31
E01010653,Gross value added,5.986
E01010654,Gross value added,21.855
E01010655,Gross value added,24.351
E01010656,Gross value added,6.816
E01010657,Gross value added,4.098
E01010658,Gross value added,79.408
E01010659,Gross value added,2.15
E01010662,Gross value added,9.004
E01010663,Gross value added,36.539
E01010664,Gross value added,3.23
E01010665,Gross value added,4.893
E01010666,Gross value added,32.628
E01010667,Gross value added,9.329
E01010668,Gross value added,3.665
E01010669,Gross value added,29.179
E01010670,Gross value added,12.648
E01010671,Gross value added,4.577
E01010672,Gross value added,9.467
E01010673,Gross value added,3.821
E01010674,Gross value added,27.967
E01010675,Gross value added,11.263
E01010676,Gross value added,2.624
E01010677,Gross value added,22.775
