areacd,category,value
E07000110,Gross value added,4451.948999999998
E07000111,Gross value added,3854.2180000000003
E07000112,Gross value added,2158.8460000000005
E07000113,Gross value added,3062.1929999999993
E07000114,Gross value added,2145.356
E07000115,Gross value added,4864.051000000002
E07000116,Gross value added,3402.9700000000007
E07000117,Gross value added,2060.8710000000005
E07000118,Gross value added,2071.3880000000004
E07000119,Gross value added,2434.5000000000005
E07000120,Gross value added,1351.0100000000004
E07000121,Gross value added,2841.439999999999
E07000122,Gross value added,1609.6380000000001
E07000123,Gross value added,4274.984999999999
E07000124,Gross value added,1763.9179999999994
E07000125,Gross value added,962.9260000000002
E07000126,Gross value added,3666.281000000001
E07000127,Gross value added,2632.394999999999
E07000128,Gross value added,1619.0469999999996
E07000129,Gross value added,3428.3989999999985
E07000130,Gross value added,3629.984000000001
E07000131,Gross value added,2111.966999999999
E07000132,Gross value added,2461.4479999999994
E07000133,Gross value added,1246.0169999999998
E07000134,Gross value added,3429.628
E07000135,Gross value added,819.4690000000003
E07000136,Gross value added,1409.3350000000003
E07000137,Gross value added,2041.7599999999998
E07000138,Gross value added,2749.120999999999
E07000139,Gross value added,2384.0210000000006
E07000140,Gross value added,2214.3430000000003
E07000141,Gross value added,2721.5640000000008
E07000142,Gross value added,1523.9449999999997
E07000143,Gross value added,2474.282
E07000144,Gross value added,3638.2930000000006
E07000145,Gross value added,1716.3829999999994
E07000146,Gross value added,3034.4720000000007
E07000147,Gross value added,1551.3359999999998
E07000148,Gross value added,4085.022
E07000149,Gross value added,2908.8329999999987
E07000150,Gross value added,1684.5350000000008
E07000151,Gross value added,2302.5859999999993
E07000152,Gross value added,1492.021
E07000153,Gross value added,2337.5730000000003
E07000154,Gross value added,8151.866000000004
E07000155,Gross value added,1912.156
E07000156,Gross value added,1763.337000000001
E07000163,Gross value added,1497.9539999999997
E07000164,Gross value added,2304.38
E07000165,Gross value added,4191.587000000001
E07000166,Gross value added,826.4739999999999
E07000167,Gross value added,1410.5520000000001
E07000168,Gross value added,2006.5489999999998
E07000169,Gross value added,2178.473
E07000170,Gross value added,2750.2179999999994
E07000171,Gross value added,2357.593
E07000172,Gross value added,2139.493
E07000173,Gross value added,1590.694
E07000174,Gross value added,1716.527
E07000175,Gross value added,2445.8310000000006
E07000176,Gross value added,2953.508
E07000177,Gross value added,4944.579
E07000178,Gross value added,6820.436999999999
E07000179,Gross value added,4301.028
E07000180,Gross value added,4804.178
E07000181,Gross value added,2583.112
E07000187,Gross value added,2185.893
E07000188,Gross value added,2480.2590000000005
E07000189,Gross value added,3681.978
E07000190,Gross value added,2667.4380000000006
E07000191,Gross value added,713.2939999999999
E07000192,Gross value added,2034.704
E07000193,Gross value added,3329.215
E07000194,Gross value added,2366.1009999999997
E07000195,Gross value added,2125.398
E07000196,Gross value added,1930.2640000000004
E07000197,Gross value added,3114.2900000000022
E07000198,Gross value added,1484.1759999999997
E07000199,Gross value added,1570.6639999999998
E07000200,Gross value added,1815.8029999999994
E07000201,Gross value added,1330.1649999999995
E07000202,Gross value added,4369.636000000001
E07000203,Gross value added,2125.327
E07000204,Gross value added,4030.7459999999987
E07000205,Gross value added,3304.808
E07000206,Gross value added,2056.4399999999996
E07000207,Gross value added,6698.355
E07000208,Gross value added,1801.5739999999998
E07000209,Gross value added,5322.011999999999
E07000210,Gross value added,4035.7359999999994
E07000211,Gross value added,5671.617
E07000212,Gross value added,6608.514999999999
E07000213,Gross value added,3295.2490000000003
E07000214,Gross value added,3863.5359999999996
E07000215,Gross value added,1781.15
E07000216,Gross value added,3359.9429999999993
E07000217,Gross value added,2923.4830000000015
E07000218,Gross value added,2846.3520000000003
E07000219,Gross value added,2134.5620000000013
E07000220,Gross value added,2774.127999999999
E07000221,Gross value added,4588.852
E07000222,Gross value added,6234.004999999999
E07000223,Gross value added,1151.291
E07000224,Gross value added,2327.8699999999994
E07000225,Gross value added,3414.786999999999
E07000226,Gross value added,4959.463
E07000227,Gross value added,3403.981000000001
E07000228,Gross value added,3368.196999999999
E07000229,Gross value added,4217.889000000001
E07000234,Gross value added,2614.6889999999994
E07000235,Gross value added,1640.497
E07000236,Gross value added,1966.0149999999996
E07000237,Gross value added,3295.194
E07000238,Gross value added,2986.239999999999
E07000239,Gross value added,1450.5860000000002
E07000240,Gross value added,4436.087999999999
E07000241,Gross value added,5871.863000000001
E07000242,Gross value added,3804.0700000000006
E07000243,Gross value added,2661.2800000000007
E08000001,Gross value added,5817.355999999995
E08000002,Gross value added,3500.7810000000004
E08000003,Gross value added,24765.869000000013
E08000004,Gross value added,4101.0470000000005
E08000005,Gross value added,3723.8950000000004
E08000006,Gross value added,8174.521000000001
E08000007,Gross value added,6849.758999999996
E08000008,Gross value added,3546.6630000000014
E08000009,Gross value added,9024.918999999998
E08000010,Gross value added,5339.927999999998
E08000011,Gross value added,3704.241
E08000012,Gross value added,13773.250000000004
E08000013,Gross value added,2606.019
E08000014,Gross value added,4354.0679999999975
E08000015,Gross value added,5331.178000000001
E08000016,Gross value added,3966.6800000000017
E08000017,Gross value added,5837.063999999999
E08000018,Gross value added,4809.579
E08000019,Gross value added,13200.761
E08000021,Gross value added,9122.471999999998
E08000022,Gross value added,4573.261999999998
E08000023,Gross value added,1849.4210000000003
E08000024,Gross value added,6918.592999999998
E08000025,Gross value added,27905.899999999994
E08000026,Gross value added,9940.950000000006
E08000027,Gross value added,5442.8629999999985
E08000028,Gross value added,6644.008999999997
E08000029,Gross value added,9323.705
E08000030,Gross value added,4603.007000000001
E08000031,Gross value added,5142.924
E08000032,Gross value added,9907.301999999996
E08000033,Gross value added,5189.173999999998
E08000034,Gross value added,7436.78
E08000035,Gross value added,26794.36299999999
E08000036,Gross value added,8053.607000000003
E08000037,Gross value added,4236.552000000001
E09000001,Gross value added,85591.332
E09000002,Gross value added,3395.2359999999994
E09000003,Gross value added,9042.699999999999
E09000004,Gross value added,6233.432
E09000005,Gross value added,8911.269999999995
E09000006,Gross value added,7765.2919999999995
E09000007,Gross value added,31434.754999999997
E09000008,Gross value added,9907.655000000002
E09000009,Gross value added,9443.577000000001
E09000010,Gross value added,7627.7609999999995
E09000011,Gross value added,5319.429
E09000012,Gross value added,8647.105999999996
E09000013,Gross value added,11319.604999999996
E09000014,Gross value added,4117.785000000002
E09000015,Gross value added,5189.2300000000005
E09000016,Gross value added,5591.378999999998
E09000017,Gross value added,12961.848000000009
E09000018,Gross value added,15873.392999999995
E09000019,Gross value added,20175.837999999996
E09000020,Gross value added,10008.307999999994
E09000021,Gross value added,4759.621000000001
E09000022,Gross value added,12877.121000000006
E09000023,Gross value added,3933.5119999999993
E09000024,Gross value added,5472.584
E09000025,Gross value added,6720.760000000003
E09000026,Gross value added,4686.958000000002
E09000027,Gross value added,7115.3319999999985
E09000028,Gross value added,20536.14100000001
E09000029,Gross value added,4230.663000000002
E09000030,Gross value added,37366.026999999995
E09000031,Gross value added,4218.839
E09000032,Gross value added,7757.638999999999
E09000033,Gross value added,72053.19500000002
E12000001,Gross value added,54592.35599999998
E12000002,Gross value added,186859.42399999965
E12000003,Gross value added,126306.34700000024
E12000004,Gross value added,112184.46799999983
E12000005,Gross value added,140282.4360000003
E12000006,Gross value added,163602.33799999996
E12000007,Gross value added,470285.3229999984
E12000008,Gross value added,287358.8659999997
E12000009,Gross value added,141280.5130000001
E92000001,Gross value added,1682752.0710000016
W06000001,Gross value added,1048.241
W06000002,Gross value added,2326.5839999999994
W06000003,Gross value added,1820.4710000000007
W06000004,Gross value added,1915.7279999999992
W06000005,Gross value added,4464.553999999998
W06000006,Gross value added,3381.7739999999994
W06000008,Gross value added,1375.7139999999997
W06000009,Gross value added,2337.117
W06000010,Gross value added,3287.6560000000004
W06000011,Gross value added,5625.934000000002
W06000012,Gross value added,2448.9349999999995
W06000013,Gross value added,3247.8489999999997
W06000014,Gross value added,1830.1680000000001
W06000015,Gross value added,12382.951
W06000016,Gross value added,4407.905999999999
W06000018,Gross value added,2840.9800000000005
W06000019,Gross value added,861.9249999999998
W06000020,Gross value added,1641.929
W06000021,Gross value added,2042.4029999999998
W06000022,Gross value added,3977.653
W06000023,Gross value added,2283.7100000000005
W06000024,Gross value added,1041.2309999999995
W92000001,Gross value added,66591.41299999996
W92000004,Gross value added,66591.41299999996
