areacd,category,value
E01000071,Gross value added,27.177
E01000072,Gross value added,6.753
E01000073,Gross value added,11.796
E01000074,Gross value added,9.029
E01000075,Gross value added,10.721
E01000076,Gross value added,15.315
E01000077,Gross value added,22.442
E01000078,Gross value added,11.471
E01000079,Gross value added,7.744
E01000080,Gross value added,19.917
E01000081,Gross value added,7.224
E01000082,Gross value added,8.529
E01000083,Gross value added,7.699
E01000084,Gross value added,18.677
E01000085,Gross value added,13.3
E01000086,Gross value added,6.094
E01000087,Gross value added,15.327
E01000088,Gross value added,278.834
E01000089,Gross value added,6.909
E01000090,Gross value added,278.834
E01000091,Gross value added,20.035
E01000092,Gross value added,333.857
E01000093,Gross value added,25.203
E01000094,Gross value added,29.306
E01000095,Gross value added,220.844
E01000096,Gross value added,68.936
E01000097,Gross value added,11.93
E01000098,Gross value added,8.982
E01000099,Gross value added,72.114
E01000100,Gross value added,12.764
E01000101,Gross value added,11.577
E01000102,Gross value added,7.308
E01000103,Gross value added,10.235
E01000104,Gross value added,5.14
E01000105,Gross value added,10.986
E01000106,Gross value added,16.301
E01000107,Gross value added,12.735
E01000108,Gross value added,11.482
E01000109,Gross value added,11.762
E01000110,Gross value added,19.238
E01000111,Gross value added,54.256
E01000112,Gross value added,17.164
E01000113,Gross value added,16.548
E01000114,Gross value added,32.461
E01000115,Gross value added,18.527
E01000116,Gross value added,17.16
E01000117,Gross value added,18.863
E01000118,Gross value added,17.269
E01000119,Gross value added,18.43
E01000120,Gross value added,29.875
E01000121,Gross value added,7.097
E01000122,Gross value added,16.333
E01000123,Gross value added,89.014
E01000124,Gross value added,56.034
E01000125,Gross value added,84.596
E01000126,Gross value added,9.208
E01000127,Gross value added,7.477
E01000128,Gross value added,10.023
E01000129,Gross value added,17.349
E01000130,Gross value added,11.974
E01000131,Gross value added,10.988
E01000132,Gross value added,5.548
E01000133,Gross value added,9.595
E01000134,Gross value added,15.732
E01000135,Gross value added,60.273
E01000136,Gross value added,75.93
E01000137,Gross value added,29.57
E01000138,Gross value added,20.405
E01000139,Gross value added,24.232
E01000140,Gross value added,27.007
E01000141,Gross value added,156.158
E01000142,Gross value added,31.272
E01000143,Gross value added,17.828
E01000144,Gross value added,60.959
E01000145,Gross value added,27.495
E01000146,Gross value added,88.005
E01000147,Gross value added,26.166
E01000148,Gross value added,208.432
E01000150,Gross value added,112.495
E01000151,Gross value added,27.465
E01000152,Gross value added,19.681
E01000153,Gross value added,13.272
E01000154,Gross value added,15.536
E01000155,Gross value added,208.432
E01000156,Gross value added,33.652
E01000157,Gross value added,8.305
E01000158,Gross value added,23.678
E01000159,Gross value added,20.004
E01000160,Gross value added,30.349
E01000161,Gross value added,48.783
E01000162,Gross value added,19.772
E01000163,Gross value added,10.629
E01000164,Gross value added,51.301
E01000165,Gross value added,16.069
E01000166,Gross value added,26.927
E01000167,Gross value added,32.486
E01000168,Gross value added,21.054
E01000169,Gross value added,11.934
E01000170,Gross value added,23.355
E01000171,Gross value added,70.443
E01000172,Gross value added,29.005
E01000173,Gross value added,21.992
E01000174,Gross value added,30.525
E01000175,Gross value added,12.459
E01000176,Gross value added,17.378
E01000177,Gross value added,20.051
E01000178,Gross value added,28.45
E01000179,Gross value added,20.944
E01000180,Gross value added,11.996
E01000181,Gross value added,33.348
E01000182,Gross value added,139.523
E01000183,Gross value added,18.634
E01000184,Gross value added,13.497
E01000185,Gross value added,5.71
E01000186,Gross value added,26.322
E01000187,Gross value added,21.25
E01000188,Gross value added,46.85
E01000189,Gross value added,20.9
E01000190,Gross value added,16.538
E01000191,Gross value added,17.31
E01000192,Gross value added,51.35
E01000193,Gross value added,78.492
E01000194,Gross value added,115.103
E01000195,Gross value added,27.538
E01000196,Gross value added,335.723
E01000197,Gross value added,19.555
E01000198,Gross value added,25.422
E01000199,Gross value added,18.338
E01000200,Gross value added,16.518
E01000201,Gross value added,39.375
E01000202,Gross value added,40.311
E01000203,Gross value added,21.222
E01000204,Gross value added,48.701
E01000205,Gross value added,23.83
E01000206,Gross value added,86.323
E01000207,Gross value added,51.655
E01000208,Gross value added,27.982
E01000209,Gross value added,22.065
E01000210,Gross value added,26.926
E01000211,Gross value added,148.008
E01000212,Gross value added,31.238
E01000213,Gross value added,52.182
E01000214,Gross value added,63.996
E01000215,Gross value added,32.826
E01000216,Gross value added,34.676
E01000217,Gross value added,58.282
E01000218,Gross value added,27.095
E01000219,Gross value added,18.619
E01000220,Gross value added,30.151
E01000221,Gross value added,47.101
E01000222,Gross value added,19.788
E01000223,Gross value added,36.395
E01000224,Gross value added,13.301
E01000225,Gross value added,31.571
E01000226,Gross value added,9.369
E01000227,Gross value added,11.446
E01000228,Gross value added,35.454
E01000229,Gross value added,10.325
E01000230,Gross value added,14.946
E01000231,Gross value added,16.713
E01000232,Gross value added,15.186
E01000233,Gross value added,28.647
E01000234,Gross value added,31.921
E01000235,Gross value added,180.182
E01000236,Gross value added,21.983
E01000237,Gross value added,80.279
E01000238,Gross value added,25.675
E01000239,Gross value added,124.494
E01000240,Gross value added,13.047
E01000241,Gross value added,28.786
E01000242,Gross value added,21.119
E01000243,Gross value added,105.966
E01000244,Gross value added,35.412
E01000245,Gross value added,144.966
E01000246,Gross value added,45.39
E01000247,Gross value added,14.893
E01000248,Gross value added,36.796
E01000249,Gross value added,45.724
E01000250,Gross value added,153.573
E01000251,Gross value added,41.844
E01000252,Gross value added,28.047
E01000253,Gross value added,47.098
E01000254,Gross value added,35.074
E01000255,Gross value added,35.649
E01000256,Gross value added,20.082
E01000257,Gross value added,32.212
E01000258,Gross value added,71.106
E01000259,Gross value added,28.489
E01000260,Gross value added,44.509
E01000261,Gross value added,52.564
E01000262,Gross value added,51.106
E01000263,Gross value added,56.841
E01000264,Gross value added,58.32
E01000265,Gross value added,18.508
E01000266,Gross value added,21.144
E01000267,Gross value added,18.643
E01000268,Gross value added,31.024
E01000269,Gross value added,26.818
E01000270,Gross value added,20.232
E01000271,Gross value added,18.021
E01000272,Gross value added,29.245
E01000273,Gross value added,76.334
E01000274,Gross value added,16.362
E01000275,Gross value added,15.023
E01000276,Gross value added,17.806
E01000277,Gross value added,18.736
E01000278,Gross value added,18.176
E01000279,Gross value added,38.513
E01000280,Gross value added,27.939
E01000281,Gross value added,228.425
E01000282,Gross value added,32.979
E01000283,Gross value added,27.19
E01000284,Gross value added,38.136
E01000285,Gross value added,13.986
E01000286,Gross value added,12.064
E01000287,Gross value added,12.656
E01000288,Gross value added,14.697
E01000289,Gross value added,7.074
E01000290,Gross value added,15.68
E01000291,Gross value added,128.578
E01000292,Gross value added,36.661
E01000293,Gross value added,31.28
E01000294,Gross value added,128.578
E01000295,Gross value added,32.087
E01000296,Gross value added,144.491
E01000297,Gross value added,61.449
E01000298,Gross value added,58.887
E01000299,Gross value added,124.359
E01000300,Gross value added,22.523
E01000301,Gross value added,19.927
E01000302,Gross value added,98.541
E01000303,Gross value added,30.979
E01000304,Gross value added,11.614
E01000305,Gross value added,106.605
E01000306,Gross value added,6.38
E01000307,Gross value added,124.554
E01000308,Gross value added,13.043
E01000309,Gross value added,23.916
E01000310,Gross value added,58.719
E01000311,Gross value added,33.153
E01000312,Gross value added,18.355
E01000313,Gross value added,54.523
E01000314,Gross value added,31.141
E01000315,Gross value added,20.565
E01000316,Gross value added,43.037
E01000317,Gross value added,12.829
E01000318,Gross value added,20.732
E01000319,Gross value added,18.275
E01000320,Gross value added,22.501
E01000321,Gross value added,76.558
E01000322,Gross value added,15.199
E01000323,Gross value added,41.891
E01000324,Gross value added,22.397
E01000325,Gross value added,11.009
E01000326,Gross value added,11.354
E01000327,Gross value added,12.542
E01000328,Gross value added,14.096
E01000329,Gross value added,138.391
E01000330,Gross value added,72.56
E01000331,Gross value added,8.183
E01000332,Gross value added,11.318
E01000333,Gross value added,24.052
E01000334,Gross value added,7.967
E01000335,Gross value added,117.432
E01000336,Gross value added,10.124
E01000337,Gross value added,9.326
E01000338,Gross value added,6.745
E01000339,Gross value added,11.691
E01000340,Gross value added,9.81
E01000341,Gross value added,14.126
E01000342,Gross value added,7.077
E01000343,Gross value added,19.911
E01000344,Gross value added,14.429
E01000345,Gross value added,10.117
E01000346,Gross value added,11.851
E01000347,Gross value added,14.129
E01000348,Gross value added,15.07
E01000349,Gross value added,14.966
E01000350,Gross value added,15.294
E01000351,Gross value added,12.519
E01000352,Gross value added,30.497
E01000353,Gross value added,13.07
E01000354,Gross value added,8.352
E01000355,Gross value added,13.449
E01000356,Gross value added,32.414
E01000357,Gross value added,12.07
E01000358,Gross value added,18.642
E01000359,Gross value added,10.908
E01000360,Gross value added,241.798
E01000361,Gross value added,21.732
E01000362,Gross value added,68.035
E01000363,Gross value added,28.155
E01000364,Gross value added,11.641
E01000365,Gross value added,32.864
E01000366,Gross value added,26.162
E01000367,Gross value added,9.649
E01000368,Gross value added,9.601
E01000369,Gross value added,7.649
E01000370,Gross value added,20.507
E01000371,Gross value added,6.54
E01000372,Gross value added,8.695
E01000373,Gross value added,5.21
E01000374,Gross value added,140.403
E01000375,Gross value added,53.634
E01000376,Gross value added,9.766
E01000377,Gross value added,23.28
E01000378,Gross value added,223.461
E01000379,Gross value added,8.55
E01000380,Gross value added,24.541
E01000381,Gross value added,16.1
E01000382,Gross value added,20.219
E01000383,Gross value added,12.748
E01000384,Gross value added,10.018
E01000385,Gross value added,1383.318
E01000386,Gross value added,55.515
E01000387,Gross value added,9.392
E01000388,Gross value added,27.167
E01000389,Gross value added,16.582
E01000390,Gross value added,9.106
E01000391,Gross value added,8.121
E01000392,Gross value added,43.149
E01000393,Gross value added,18.113
E01000394,Gross value added,23.28
E01000395,Gross value added,19.185
E01000396,Gross value added,8.796
E01000398,Gross value added,7.352
E01000399,Gross value added,11.838
E01000400,Gross value added,19.211
E01000401,Gross value added,19.964
E01000402,Gross value added,14.103
E01000403,Gross value added,151.148
E01000404,Gross value added,178.081
E01000405,Gross value added,180.162
E01000406,Gross value added,16.777
E01000407,Gross value added,32.968
E01000408,Gross value added,143.951
E01000409,Gross value added,10.89
E01000410,Gross value added,23.665
E01000411,Gross value added,8.726
E01000412,Gross value added,13.019
E01000413,Gross value added,11.041
E01000414,Gross value added,48.761
E01000415,Gross value added,12.72
E01000416,Gross value added,8.467
E01000417,Gross value added,27.147
E01000418,Gross value added,11.607
E01000419,Gross value added,12.63
E01000420,Gross value added,14.95
E01000421,Gross value added,17.434
E01000422,Gross value added,0.808
E01000423,Gross value added,18.709
E01000424,Gross value added,18.427
E01000425,Gross value added,22.193
E01000426,Gross value added,17.787
E01000427,Gross value added,31.988
E01000428,Gross value added,113.93
E01000429,Gross value added,58.182
E01000430,Gross value added,96.976
E01000431,Gross value added,1.595
E01000432,Gross value added,35.544
E01000433,Gross value added,27.953
E01000434,Gross value added,53.421
E01000435,Gross value added,7.311
E01000436,Gross value added,15.891
E01000437,Gross value added,9.905
E01000438,Gross value added,13.255
E01000439,Gross value added,28.438
E01000440,Gross value added,13.759
E01000441,Gross value added,46.897
E01000442,Gross value added,10.213
E01000443,Gross value added,11.011
E01000444,Gross value added,14.807
E01000445,Gross value added,12.02
E01000446,Gross value added,14.322
E01000447,Gross value added,118.212
E01000448,Gross value added,15.303
E01000449,Gross value added,17.526
E01000450,Gross value added,17.407
E01000451,Gross value added,10.276
E01000452,Gross value added,8.566
E01000453,Gross value added,9.826
E01000454,Gross value added,22.205
E01000455,Gross value added,10.899
E01000456,Gross value added,9.684
E01000457,Gross value added,106.679
E01000458,Gross value added,10.485
E01000459,Gross value added,24.054
E01000460,Gross value added,22.373
E01000461,Gross value added,20.909
E01000462,Gross value added,161.029
E01000463,Gross value added,8.773
E01000464,Gross value added,5.168
E01000465,Gross value added,25.054
E01000466,Gross value added,437.918
E01000467,Gross value added,10.081
E01000468,Gross value added,12.592
E01000469,Gross value added,9.243
E01000470,Gross value added,9.761
E01000471,Gross value added,3.789
E01000472,Gross value added,150.015
E01000473,Gross value added,24.964
E01000474,Gross value added,3.367
E01000475,Gross value added,78.281
E01000476,Gross value added,12.045
E01000477,Gross value added,130.191
E01000478,Gross value added,21.081
E01000479,Gross value added,17.947
E01000480,Gross value added,22.935
E01000481,Gross value added,17.294
E01000482,Gross value added,124.18
E01000483,Gross value added,23.089
E01000484,Gross value added,22.8
E01000485,Gross value added,12.545
E01000486,Gross value added,21.18
E01000487,Gross value added,18.92
E01000488,Gross value added,14.04
E01000489,Gross value added,46.176
E01000490,Gross value added,19.039
E01000491,Gross value added,29.761
E01000492,Gross value added,27.374
E01000493,Gross value added,25.83
E01000494,Gross value added,16.014
E01000495,Gross value added,12.37
E01000497,Gross value added,233.786
E01000498,Gross value added,23.612
E01000499,Gross value added,227.183
E01000501,Gross value added,7.509
E01000502,Gross value added,23.379
E01000503,Gross value added,24.335
E01000504,Gross value added,16.025
E01000505,Gross value added,10.887
E01000506,Gross value added,99.567
E01000507,Gross value added,18.111
E01000508,Gross value added,66.6
E01000509,Gross value added,16.893
E01000510,Gross value added,26.8
E01000511,Gross value added,20.839
E01000512,Gross value added,23.882
E01000513,Gross value added,11.762
E01000514,Gross value added,22.393
E01000515,Gross value added,27.068
E01000516,Gross value added,77.065
E01000517,Gross value added,25.839
E01000518,Gross value added,51.479
E01000519,Gross value added,19.538
E01000520,Gross value added,24.067
E01000521,Gross value added,4.234
E01000522,Gross value added,12.105
E01000523,Gross value added,23.096
E01000524,Gross value added,18.373
E01000525,Gross value added,15.403
E01000526,Gross value added,6.812
E01000527,Gross value added,20.304
E01000528,Gross value added,14.661
E01000530,Gross value added,25.532
E01000531,Gross value added,18.469
E01000532,Gross value added,18.337
E01000533,Gross value added,28.176
E01000534,Gross value added,19.307
E01000535,Gross value added,17.746
E01000536,Gross value added,57.794
E01000538,Gross value added,29.261
E01000539,Gross value added,17.692
E01000540,Gross value added,18.87
E01000541,Gross value added,23.29
E01000543,Gross value added,25.238
E01000544,Gross value added,35.33
E01000545,Gross value added,40.586
E01000546,Gross value added,20.776
E01000547,Gross value added,19.43
E01000548,Gross value added,117.428
E01000549,Gross value added,22.5
E01000550,Gross value added,21.106
E01000551,Gross value added,21.862
E01000552,Gross value added,4.708
E01000553,Gross value added,21.869
E01000554,Gross value added,20.398
E01000555,Gross value added,23.947
E01000556,Gross value added,21.582
E01000557,Gross value added,14.301
E01000558,Gross value added,16.011
E01000559,Gross value added,15.555
E01000560,Gross value added,34.077
E01000561,Gross value added,18.64
E01000562,Gross value added,23.871
E01000563,Gross value added,19.553
E01000564,Gross value added,17.715
E01000565,Gross value added,7.597
E01000566,Gross value added,14.165
E01000567,Gross value added,17.183
E01000568,Gross value added,566.604
E01000569,Gross value added,20.77
E01000570,Gross value added,9.434
E01000571,Gross value added,21.441
E01000572,Gross value added,12.66
E01000573,Gross value added,20.602
E01000574,Gross value added,13.069
E01000575,Gross value added,38.718
E01000576,Gross value added,19.734
E01000577,Gross value added,92.156
E01000578,Gross value added,54.522
E01000579,Gross value added,16.702
E01000580,Gross value added,193.08
E01000581,Gross value added,57.699
E01000582,Gross value added,47.868
E01000583,Gross value added,74.257
E01000584,Gross value added,23.71
E01000585,Gross value added,23.264
E01000586,Gross value added,55.509
E01000587,Gross value added,56.929
E01000588,Gross value added,112.65
E01000589,Gross value added,32.713
E01000590,Gross value added,37.575
E01000591,Gross value added,35.386
E01000592,Gross value added,30.231
E01000593,Gross value added,11.884
E01000594,Gross value added,23.08
E01000595,Gross value added,8.916
E01000596,Gross value added,13.151
E01000599,Gross value added,9.456
E01000600,Gross value added,1335.168
E01000601,Gross value added,190.375
E01000602,Gross value added,2.697
E01000603,Gross value added,3.443
E01000604,Gross value added,5.489
E01000605,Gross value added,13.151
E01000606,Gross value added,2.183
E01000607,Gross value added,9.913
E01000608,Gross value added,42.42
E01000609,Gross value added,11.041
E01000610,Gross value added,15.512
E01000611,Gross value added,10.645
E01000612,Gross value added,33.123
E01000613,Gross value added,14.276
E01000615,Gross value added,527.636
E01000616,Gross value added,220.917
E01000617,Gross value added,8.977
E01000618,Gross value added,11.477
E01000619,Gross value added,10.151
E01000620,Gross value added,26.209
E01000621,Gross value added,29.806
E01000622,Gross value added,6.748
E01000623,Gross value added,15.005
E01000624,Gross value added,16.802
E01000625,Gross value added,14.362
E01000626,Gross value added,11.31
E01000627,Gross value added,13.99
E01000628,Gross value added,16.893
E01000629,Gross value added,14.306
E01000630,Gross value added,72.501
E01000631,Gross value added,88.296
E01000632,Gross value added,41.893
E01000633,Gross value added,41.757
E01000634,Gross value added,21.452
E01000635,Gross value added,47.858
E01000636,Gross value added,16.434
E01000637,Gross value added,9.93
E01000638,Gross value added,25.158
E01000639,Gross value added,14.903
E01000640,Gross value added,79.848
E01000641,Gross value added,19.639
E01000642,Gross value added,56.013
E01000643,Gross value added,32.991
E01000644,Gross value added,15.966
E01000645,Gross value added,36.164
E01000646,Gross value added,39.014
E01000647,Gross value added,15.019
E01000648,Gross value added,46.321
E01000649,Gross value added,27.155
E01000650,Gross value added,28.302
E01000651,Gross value added,13.85
E01000652,Gross value added,30.951
E01000653,Gross value added,28.554
E01000654,Gross value added,10.285
E01000655,Gross value added,8.861
E01000656,Gross value added,30.629
E01000657,Gross value added,22.045
E01000658,Gross value added,238.136
E01000659,Gross value added,8.853
E01000661,Gross value added,43.929
E01000662,Gross value added,18.827
E01000663,Gross value added,9.594
E01000664,Gross value added,24.541
E01000665,Gross value added,51.942
E01000666,Gross value added,33.183
E01000667,Gross value added,30.093
E01000668,Gross value added,62.486
E01000669,Gross value added,23.814
E01000670,Gross value added,83.096
E01000671,Gross value added,56.566
E01000672,Gross value added,14.53
E01000673,Gross value added,22.562
E01000674,Gross value added,39.484
E01000675,Gross value added,445.791
E01000676,Gross value added,816.096
E01000677,Gross value added,58.015
E01000678,Gross value added,386.425
E01000679,Gross value added,37.097
E01000680,Gross value added,48.88
E01000681,Gross value added,12.286
E01000682,Gross value added,11.297
E01000683,Gross value added,34.703
E01000684,Gross value added,12.083
E01000685,Gross value added,21.382
E01000686,Gross value added,52.625
E01000687,Gross value added,28.347
E01000688,Gross value added,15.787
E01000689,Gross value added,21.294
E01000690,Gross value added,18.08
E01000691,Gross value added,11.109
E01000692,Gross value added,55.725
E01000693,Gross value added,79.648
E01000694,Gross value added,52.463
E01000695,Gross value added,31.801
E01000696,Gross value added,40.316
E01000697,Gross value added,20.385
E01000698,Gross value added,22.084
E01000699,Gross value added,41.371
E01000700,Gross value added,12.409
E01000701,Gross value added,13.528
E01000702,Gross value added,13.207
E01000703,Gross value added,28.175
E01000704,Gross value added,15.256
E01000705,Gross value added,10.113
E01000706,Gross value added,8.651
E01000707,Gross value added,19.18
E01000708,Gross value added,16.668
E01000709,Gross value added,56.239
E01000710,Gross value added,21.013
E01000711,Gross value added,11.269
E01000712,Gross value added,20.017
E01000713,Gross value added,26.973
E01000714,Gross value added,123.919
E01000715,Gross value added,43.826
E01000716,Gross value added,15.811
E01000717,Gross value added,14.366
E01000718,Gross value added,7.763
E01000719,Gross value added,32.493
E01000720,Gross value added,27.205
E01000721,Gross value added,8.583
E01000722,Gross value added,150.155
E01000723,Gross value added,7.48
E01000724,Gross value added,7.091
E01000725,Gross value added,20.919
E01000726,Gross value added,12.134
E01000727,Gross value added,46.766
E01000728,Gross value added,86.052
E01000729,Gross value added,12.454
E01000730,Gross value added,145.515
E01000731,Gross value added,7.464
E01000732,Gross value added,9.344
E01000733,Gross value added,11.158
E01000734,Gross value added,9.553
E01000735,Gross value added,17.543
E01000736,Gross value added,8.074
E01000737,Gross value added,13.906
E01000738,Gross value added,190.655
E01000739,Gross value added,9.917
E01000740,Gross value added,34.182
E01000741,Gross value added,7.577
E01000742,Gross value added,12.812
E01000743,Gross value added,31.945
E01000744,Gross value added,11.315
E01000745,Gross value added,38.943
E01000746,Gross value added,13.206
E01000747,Gross value added,57.956
E01000748,Gross value added,29.944
E01000749,Gross value added,33.336
E01000750,Gross value added,12.222
E01000751,Gross value added,245.235
E01000752,Gross value added,18.989
E01000753,Gross value added,14.903
E01000754,Gross value added,25.327
E01000755,Gross value added,10.085
E01000756,Gross value added,63.325
E01000757,Gross value added,26.035
E01000758,Gross value added,14.43
E01000759,Gross value added,30.269
E01000760,Gross value added,50.597
E01000761,Gross value added,11.088
E01000762,Gross value added,14.944
E01000763,Gross value added,19.095
E01000764,Gross value added,19.665
E01000765,Gross value added,92.04
E01000766,Gross value added,15.298
E01000767,Gross value added,17.098
E01000768,Gross value added,21.109
E01000769,Gross value added,25.054
E01000770,Gross value added,39.695
E01000771,Gross value added,58.864
E01000772,Gross value added,17.652
E01000773,Gross value added,12.601
E01000774,Gross value added,22.21
E01000775,Gross value added,52.945
E01000777,Gross value added,18.645
E01000778,Gross value added,13.217
E01000779,Gross value added,44.527
E01000780,Gross value added,10.218
E01000781,Gross value added,9.192
E01000782,Gross value added,13.735
E01000783,Gross value added,6.512
E01000784,Gross value added,10.116
E01000785,Gross value added,13.305
E01000786,Gross value added,35.952
E01000787,Gross value added,6.928
E01000788,Gross value added,24.364
E01000789,Gross value added,6.695
E01000790,Gross value added,241.525
E01000791,Gross value added,15.297
E01000792,Gross value added,10.553
E01000793,Gross value added,12.055
E01000794,Gross value added,29.267
E01000795,Gross value added,11.551
E01000796,Gross value added,1.719
E01000797,Gross value added,33.92
E01000798,Gross value added,9.948
E01000799,Gross value added,39.284
E01000800,Gross value added,38.644
E01000801,Gross value added,41.371
E01000802,Gross value added,15.077
E01000803,Gross value added,29.478
E01000804,Gross value added,93.787
E01000805,Gross value added,14.374
E01000806,Gross value added,14.358
E01000807,Gross value added,52.527
E01000808,Gross value added,18.395
E01000809,Gross value added,17.177
E01000810,Gross value added,17.38
E01000811,Gross value added,11.83
E01000812,Gross value added,11.969
E01000813,Gross value added,29.32
E01000814,Gross value added,17.256
E01000815,Gross value added,23.883
E01000816,Gross value added,8.896
E01000818,Gross value added,14.595
E01000819,Gross value added,21.304
E01000820,Gross value added,27.879
E01000822,Gross value added,19.701
E01000823,Gross value added,18.163
E01000824,Gross value added,52.049
E01000825,Gross value added,30.373
E01000826,Gross value added,21.053
E01000827,Gross value added,17.917
E01000828,Gross value added,14.626
E01000829,Gross value added,17.663
E01000830,Gross value added,29.554
E01000831,Gross value added,18.82
E01000832,Gross value added,24.686
E01000833,Gross value added,24.152
E01000834,Gross value added,15.895
E01000835,Gross value added,46.822
E01000836,Gross value added,12.399
E01000837,Gross value added,32.311
E01000838,Gross value added,21.6
E01000839,Gross value added,18.061
E01000840,Gross value added,14.519
E01000841,Gross value added,25.704
E01000842,Gross value added,21.629
E01000843,Gross value added,22.666
E01000844,Gross value added,59.999
E01000845,Gross value added,31.94
E01000846,Gross value added,31.404
E01000847,Gross value added,21.451
E01000848,Gross value added,26.76
E01000849,Gross value added,40.59
E01000850,Gross value added,1180.731
E01000851,Gross value added,453.167
E01000852,Gross value added,273.429
E01000853,Gross value added,120.704
E01000854,Gross value added,1412.98
E01000855,Gross value added,1344.998
E01000856,Gross value added,92.518
E01000857,Gross value added,21.568
E01000858,Gross value added,72.364
E01000859,Gross value added,110.334
E01000860,Gross value added,28.188
E01000861,Gross value added,136.392
E01000862,Gross value added,359.194
E01000863,Gross value added,656.478
E01000864,Gross value added,16.567
E01000865,Gross value added,28.966
E01000866,Gross value added,56.576
E01000867,Gross value added,14.624
E01000868,Gross value added,2.545
E01000869,Gross value added,23.486
E01000870,Gross value added,16.313
E01000871,Gross value added,51.522
E01000872,Gross value added,12.495
E01000873,Gross value added,24.595
E01000874,Gross value added,30.004
E01000875,Gross value added,11.322
E01000876,Gross value added,16.13
E01000877,Gross value added,41.156
E01000878,Gross value added,39.028
E01000879,Gross value added,105.758
E01000880,Gross value added,24.403
E01000881,Gross value added,54.624
E01000882,Gross value added,97.734
E01000883,Gross value added,365.856
E01000884,Gross value added,40.212
E01000885,Gross value added,46.191
E01000886,Gross value added,18.976
E01000887,Gross value added,34.607
E01000888,Gross value added,46.912
E01000889,Gross value added,21.842
E01000890,Gross value added,1.162
E01000891,Gross value added,17.401
E01000892,Gross value added,24.681
E01000893,Gross value added,35.211
E01000894,Gross value added,72.569
E01000895,Gross value added,69.872
E01000896,Gross value added,39.653
E01000897,Gross value added,58.418
E01000898,Gross value added,365.856
E01000899,Gross value added,47.033
E01000900,Gross value added,25.938
E01000901,Gross value added,39.923
E01000902,Gross value added,37.907
E01000903,Gross value added,15.83
E01000904,Gross value added,66.723
E01000905,Gross value added,11.698
E01000906,Gross value added,27.063
E01000907,Gross value added,17.726
E01000908,Gross value added,17.437
E01000909,Gross value added,22.331
E01000910,Gross value added,34.309
E01000911,Gross value added,25.261
E01000912,Gross value added,53.732
E01000913,Gross value added,55.327
E01000914,Gross value added,3935.494
E01000915,Gross value added,743.692
E01000916,Gross value added,1181.258
E01000917,Gross value added,399.462
E01000918,Gross value added,2190.882
E01000919,Gross value added,1689.499
E01000920,Gross value added,698.638
E01000921,Gross value added,47.455
E01000922,Gross value added,216.71
E01000923,Gross value added,45.747
E01000924,Gross value added,18.629
E01000925,Gross value added,24.075
E01000926,Gross value added,27.308
E01000927,Gross value added,28.76
E01000928,Gross value added,359.565
E01000929,Gross value added,15.648
E01000930,Gross value added,95.148
E01000931,Gross value added,51.671
E01000932,Gross value added,13.448
E01000933,Gross value added,31.038
E01000934,Gross value added,43.267
E01000935,Gross value added,9.3
E01000936,Gross value added,107
E01000937,Gross value added,87.481
E01000938,Gross value added,110.931
E01000939,Gross value added,41.952
E01000940,Gross value added,41.952
E01000941,Gross value added,10.52
E01000942,Gross value added,220.156
E01000943,Gross value added,301.936
E01000944,Gross value added,10.016
E01000945,Gross value added,295.391
E01000946,Gross value added,5190.571
E01000947,Gross value added,570.798
E01000948,Gross value added,26.723
