areacd,category,value
E01004777,2005,11.734
E01004777,2006,12.688
E01004777,2007,13.275
E01004777,2008,13.038
E01004777,2009,14.157
E01004777,2010,14.652
E01004777,2011,14.818
E01004777,2012,15.904
E01004777,2013,15.704
E01004777,2014,16.54
E01004777,2015,16.446
E01004777,2016,15.662
E01004777,2017,16.661
E01004777,2018,15.909
E01004777,2019,16.339
E01004777,2020,14.01
E01004778,1998,6.543
E01004778,1999,6.686
E01004778,2000,6.943
E01004778,2001,7.281
E01004778,2002,7.438
E01004778,2003,7.504
E01004778,2004,7.832
E01004778,2005,8.169
E01004778,2006,15.387
E01004778,2007,16.382
E01004778,2008,16.29
E01004778,2009,16.474
E01004778,2010,16.208
E01004778,2011,16.653
E01004778,2012,16.74
E01004778,2013,15.94
E01004778,2014,18.795
E01004778,2015,8.193
E01004778,2016,7.543
E01004778,2017,8.527
E01004778,2018,9.483
E01004778,2019,11.319
E01004778,2020,8.749
E01004779,1998,4.213
E01004779,1999,4.317
E01004779,2000,4.367
E01004779,2001,4.587
E01004779,2002,4.607
E01004779,2003,4.56
E01004779,2004,4.873
E01004779,2005,5.141
E01004779,2006,5.47
E01004779,2007,5.716
E01004779,2008,5.95
E01004779,2009,5.97
E01004779,2010,5.606
E01004779,2011,5.569
E01004779,2012,5.656
E01004779,2013,7.413
E01004779,2014,4.91
E01004779,2015,4.739
E01004779,2016,5.159
E01004779,2017,5.723
E01004779,2018,8.407
E01004779,2019,8.14
E01004779,2020,8.005
E01004780,1998,27.341
E01004780,1999,28.795
E01004780,2000,30.087
E01004780,2001,23.794
E01004780,2002,24.529
E01004780,2003,25.435
E01004780,2004,27.932
E01004780,2005,29.357
E01004780,2006,40.412
E01004780,2007,42.085
E01004780,2008,43.619
E01004780,2009,40.751
E01004780,2010,39.227
E01004780,2011,38.11
E01004780,2012,39.578
E01004780,2013,57.077
E01004780,2014,57.983
E01004780,2015,53.806
E01004780,2016,55.16
E01004780,2017,46.043
E01004780,2018,46.271
E01004780,2019,49.829
E01004780,2020,57.277
E01004781,1998,247.706
E01004781,1999,254.229
E01004781,2000,265.562
E01004781,2001,264.982
E01004781,2002,278.137
E01004781,2003,289.319
E01004781,2004,291.039
E01004781,2005,312.831
E01004781,2006,319.071
E01004781,2007,325.624
E01004781,2008,316.848
E01004781,2009,317.302
E01004781,2010,338.512
E01004781,2011,348.293
E01004781,2012,378.713
E01004781,2013,433.186
E01004781,2014,449.801
E01004781,2015,413.5
E01004781,2016,436.731
E01004781,2017,499.517
E01004781,2018,550.462
E01004781,2019,477.327
E01004781,2020,437.636
E01004782,1998,12.14
E01004782,1999,12.529
E01004782,2000,13.146
E01004782,2001,23.794
E01004782,2002,24.529
E01004782,2003,25.435
E01004782,2004,27.932
E01004782,2005,29.357
E01004782,2006,15.387
E01004782,2007,16.382
E01004782,2008,16.29
E01004782,2009,16.474
E01004782,2010,16.208
E01004782,2011,16.653
E01004782,2012,16.74
E01004782,2013,15.94
E01004782,2014,18.795
E01004782,2015,4.683
E01004782,2016,4.865
E01004782,2017,4.503
E01004782,2018,5.907
E01004782,2019,5.981
E01004782,2020,5.569
E01004783,1998,6.946
E01004783,1999,6.855
E01004783,2000,7.253
E01004783,2001,7.73
E01004783,2002,8.013
E01004783,2003,7.999
E01004783,2004,8.405
E01004783,2005,8.772
E01004783,2006,9.548
E01004783,2007,9.733
E01004783,2008,9.89
E01004783,2009,10.145
E01004783,2010,10.292
E01004783,2011,10.6
E01004783,2012,11.204
E01004783,2013,14.423
E01004783,2014,20.718
E01004783,2015,19.183
E01004783,2016,18.961
E01004783,2017,24.076
E01004783,2018,21.822
E01004783,2019,20.355
E01004783,2020,22.822
E01004784,1998,5.082
E01004784,1999,5.34
E01004784,2000,5.512
E01004784,2001,5.773
E01004784,2002,5.652
E01004784,2003,5.948
E01004784,2004,6.542
E01004784,2005,6.931
E01004784,2006,7.351
E01004784,2007,7.656
E01004784,2008,7.808
E01004784,2009,7.456
E01004784,2010,6.925
E01004784,2011,6.935
E01004784,2012,6.253
E01004784,2013,6.31
E01004784,2014,7.343
E01004784,2015,6.199
E01004784,2016,7.333
E01004784,2017,7.53
E01004784,2018,7.528
E01004784,2019,4.313
E01004784,2020,4.922
E01004785,1998,6.63
E01004785,1999,6.764
E01004785,2000,7.183
E01004785,2001,7.417
E01004785,2002,7.719
E01004785,2003,7.791
E01004785,2004,8.586
E01004785,2005,9.039
E01004785,2006,9.434
E01004785,2007,10.111
E01004785,2008,10.451
E01004785,2009,10.647
E01004785,2010,10.751
E01004785,2011,11.021
E01004785,2012,10.805
E01004785,2013,12.232
E01004785,2014,16.06
E01004785,2015,14.747
E01004785,2016,16.438
E01004785,2017,17.233
E01004785,2018,13.784
E01004785,2019,17.719
E01004785,2020,18.946
E01004786,1998,2.786
E01004786,1999,2.894
E01004786,2000,2.947
E01004786,2001,2.957
E01004786,2002,2.93
E01004786,2003,2.943
E01004786,2004,3.218
E01004786,2005,3.445
E01004786,2006,3.676
E01004786,2007,3.771
E01004786,2008,3.902
E01004786,2009,3.618
E01004786,2010,3.406
E01004786,2011,3.401
E01004786,2012,3.504
E01004786,2013,3.791
E01004786,2014,4.153
E01004786,2015,9.674
E01004786,2016,7.87
E01004786,2017,7.716
E01004786,2018,7.743
E01004786,2019,8.579
E01004786,2020,9.86
E01004787,1998,3.757
E01004787,1999,3.746
E01004787,2000,3.86
E01004787,2001,4.285
E01004787,2002,4.59
E01004787,2003,5.02
E01004787,2004,5.248
E01004787,2005,5.668
E01004787,2006,6.11
E01004787,2007,6.478
E01004787,2008,7.132
E01004787,2009,7.616
E01004787,2010,8.05
E01004787,2011,8.649
E01004787,2012,8.135
E01004787,2013,6.689
E01004787,2014,7.183
E01004787,2015,6.851
E01004787,2016,6.917
E01004787,2017,7.501
E01004787,2018,8.705
E01004787,2019,8.886
E01004787,2020,8.908
E01004788,1998,4.625
E01004788,1999,4.763
E01004788,2000,4.992
E01004788,2001,5.159
E01004788,2002,5.13
E01004788,2003,5.248
E01004788,2004,5.719
E01004788,2005,6.126
E01004788,2006,6.447
E01004788,2007,6.582
E01004788,2008,6.853
E01004788,2009,6.571
E01004788,2010,6.31
E01004788,2011,6.671
E01004788,2012,6.718
E01004788,2013,7.112
E01004788,2014,7.66
E01004788,2015,7.218
E01004788,2016,8.21
E01004788,2017,6.028
E01004788,2018,6.091
E01004788,2019,7.396
E01004788,2020,6.793
E01004789,1998,5.245
E01004789,1999,5.398
E01004789,2000,5.513
E01004789,2001,5.681
E01004789,2002,5.664
E01004789,2003,5.677
E01004789,2004,6.185
E01004789,2005,6.451
E01004789,2006,6.928
E01004789,2007,7.076
E01004789,2008,7.278
E01004789,2009,7.001
E01004789,2010,6.803
E01004789,2011,7.006
E01004789,2012,7.265
E01004789,2013,7.572
E01004789,2014,8.445
E01004789,2015,9.337
E01004789,2016,10.178
E01004789,2017,11.402
E01004789,2018,10.975
E01004789,2019,11.688
E01004789,2020,10.687
E01004790,1998,9.896
E01004790,1999,10.392
E01004790,2000,11.079
E01004790,2001,11.172
E01004790,2002,11.83
E01004790,2003,12.126
E01004790,2004,12.793
E01004790,2005,14.245
E01004790,2006,15.108
E01004790,2007,15.635
E01004790,2008,15.425
E01004790,2009,15.177
E01004790,2010,15.187
E01004790,2011,14.831
E01004790,2012,16.007
E01004790,2013,16.433
E01004790,2014,14.531
E01004790,2015,16.866
E01004790,2016,18.273
E01004790,2017,19.5
E01004790,2018,19.898
E01004790,2019,18.763
E01004790,2020,18.158
E01004791,1998,4.911
E01004791,1999,5.061
E01004791,2000,5.306
E01004791,2001,5.566
E01004791,2002,5.679
E01004791,2003,5.714
E01004791,2004,6.182
E01004791,2005,6.643
E01004791,2006,7.046
E01004791,2007,7.468
E01004791,2008,7.635
E01004791,2009,7.487
E01004791,2010,7.329
E01004791,2011,7.465
E01004791,2012,7.633
E01004791,2013,8.417
E01004791,2014,6.939
E01004791,2015,8.158
E01004791,2016,11.5
E01004791,2017,11.172
E01004791,2018,17.862
E01004791,2019,18.786
E01004791,2020,18.139
E01004792,1998,4.896
E01004792,1999,5.052
E01004792,2000,5.21
E01004792,2001,5.376
E01004792,2002,5.476
E01004792,2003,5.527
E01004792,2004,6.044
E01004792,2005,6.4
E01004792,2006,6.747
E01004792,2007,7.136
E01004792,2008,7.287
E01004792,2009,7.012
E01004792,2010,6.808
E01004792,2011,6.899
E01004792,2012,7.033
E01004792,2013,6.832
E01004792,2014,9.354
E01004792,2015,8.708
E01004792,2016,8.205
E01004792,2017,8.462
E01004792,2018,9.191
E01004792,2019,7.396
E01004792,2020,6.813
E01004793,1998,1.358
E01004793,1999,1.405
E01004793,2000,1.435
E01004793,2001,1.426
E01004793,2002,1.409
E01004793,2003,1.4
E01004793,2004,1.518
E01004793,2005,1.625
E01004793,2006,1.732
E01004793,2007,1.788
E01004793,2008,1.834
E01004793,2009,1.694
E01004793,2010,1.564
E01004793,2011,1.552
E01004793,2012,1.607
E01004793,2013,2.199
E01004793,2014,2.796
E01004793,2015,2.912
E01004793,2016,2.942
E01004793,2017,1.978
E01004793,2018,2.174
E01004793,2019,2.336
E01004793,2020,2.502
E01004794,1998,1.953
E01004794,1999,2.08
E01004794,2000,2.144
E01004794,2001,2.476
E01004794,2002,2.545
E01004794,2003,2.52
E01004794,2004,2.726
E01004794,2005,3.005
E01004794,2006,3.242
E01004794,2007,3.455
E01004794,2008,3.456
E01004794,2009,3.619
E01004794,2010,3.653
E01004794,2011,3.783
E01004794,2012,4.033
E01004794,2013,6.689
E01004794,2014,2.867
E01004794,2015,4.759
E01004794,2016,5.944
E01004794,2017,3.652
E01004794,2018,4.278
E01004794,2019,4.154
E01004794,2020,4.361
E01004795,1998,22.149
E01004795,1999,24.126
E01004795,2000,24.842
E01004795,2001,26.616
E01004795,2002,26.642
E01004795,2003,27.779
E01004795,2004,28.277
E01004795,2005,30.376
E01004795,2006,32.294
E01004795,2007,34.04
E01004795,2008,35.243
E01004795,2009,35.519
E01004795,2010,35.178
E01004795,2011,34.617
E01004795,2012,37.415
E01004795,2013,39.044
E01004795,2014,43.011
E01004795,2015,61.714
E01004795,2016,73.705
E01004795,2017,79.066
E01004795,2018,95.565
E01004795,2019,99.674
E01004795,2020,102.643
E01004796,1998,10.348
E01004796,1999,10.818
E01004796,2000,11.286
E01004796,2001,12.607
E01004796,2002,13.104
E01004796,2003,13.442
E01004796,2004,14.569
E01004796,2005,16.127
E01004796,2006,17.233
E01004796,2007,18.285
E01004796,2008,18.34
E01004796,2009,18.537
E01004796,2010,18.606
E01004796,2011,19.13
E01004796,2012,19.162
E01004796,2013,17.768
E01004796,2014,19.441
E01004796,2015,12.991
E01004796,2016,11.589
E01004796,2017,10.347
E01004796,2018,11.607
E01004796,2019,11.729
E01004796,2020,13.455
E01004797,1998,2.733
E01004797,1999,2.851
E01004797,2000,2.901
E01004797,2001,2.977
E01004797,2002,3.052
E01004797,2003,3.082
E01004797,2004,3.374
E01004797,2005,3.68
E01004797,2006,3.86
E01004797,2007,4.108
E01004797,2008,4.25
E01004797,2009,4.286
E01004797,2010,4.113
E01004797,2011,3.876
E01004797,2012,4.006
E01004797,2013,4.269
E01004797,2014,5.38
E01004797,2015,5.622
E01004797,2016,3.975
E01004797,2017,2.633
E01004797,2018,3.247
E01004797,2019,4.997
E01004797,2020,5.803
E01004798,1998,8.687
E01004798,1999,8.709
E01004798,2000,8.535
E01004798,2001,9.151
E01004798,2002,9.215
E01004798,2003,9.226
E01004798,2004,9.305
E01004798,2005,9.563
E01004798,2006,9.893
E01004798,2007,10.568
E01004798,2008,11.029
E01004798,2009,12.675
E01004798,2010,12.191
E01004798,2011,11.698
E01004798,2012,12.934
E01004798,2013,10.87
E01004798,2014,10.96
E01004798,2015,9.964
E01004798,2016,6.717
E01004798,2017,8.332
E01004798,2018,12.882
E01004798,2019,12.528
E01004798,2020,13.34
E01004799,1998,4.319
E01004799,1999,4.425
E01004799,2000,4.664
E01004799,2001,4.782
E01004799,2002,4.918
E01004799,2003,4.925
E01004799,2004,5.394
E01004799,2005,5.69
E01004799,2006,5.96
E01004799,2007,6.38
E01004799,2008,6.525
E01004799,2009,6.432
E01004799,2010,6.39
E01004799,2011,6.561
E01004799,2012,6.437
E01004799,2013,6.671
E01004799,2014,5.591
E01004799,2015,5.35
E01004799,2016,5.644
E01004799,2017,5.744
E01004799,2018,5.866
E01004799,2019,6.141
E01004799,2020,6.283
E01004800,1998,3.207
E01004800,1999,3.348
E01004800,2000,3.415
E01004800,2001,3.396
E01004800,2002,3.38
E01004800,2003,3.45
E01004800,2004,3.726
E01004800,2005,3.949
E01004800,2006,4.223
E01004800,2007,4.387
E01004800,2008,4.464
E01004800,2009,4.13
E01004800,2010,3.807
E01004800,2011,3.786
E01004800,2012,4.135
E01004800,2013,3.343
E01004800,2014,3.193
E01004800,2015,3.444
E01004800,2016,3.312
E01004800,2017,4.12
E01004800,2018,4.944
E01004800,2019,5.412
E01004800,2020,5.375
E01004801,1998,0.359
E01004801,1999,0.383
E01004801,2000,0.391
E01004801,2001,0.406
E01004801,2002,0.407
E01004801,2003,0.445
E01004801,2004,0.486
E01004801,2005,0.55
E01004801,2006,0.601
E01004801,2007,0.57
E01004801,2008,0.621
E01004801,2009,0.61
E01004801,2010,0.679
E01004801,2011,0.712
E01004801,2012,0.628
E01004801,2013,0.459
E01004801,2014,0.522
E01004801,2015,0.974
E01004801,2016,1.824
E01004801,2017,2.261
E01004801,2018,2.441
E01004801,2019,3.051
E01004801,2020,1.063
E01004802,1998,3.827
E01004802,1999,3.838
E01004802,2000,3.883
E01004802,2001,4.077
E01004802,2002,4.129
E01004802,2003,4.109
E01004802,2004,4.333
E01004802,2005,4.498
E01004802,2006,4.724
E01004802,2007,4.984
E01004802,2008,5.165
E01004802,2009,5.612
E01004802,2010,5.462
E01004802,2011,5.417
E01004802,2012,5.592
E01004802,2013,5.18
E01004802,2014,3.502
E01004802,2015,3.34
E01004802,2016,3.821
E01004802,2017,3.773
E01004802,2018,4.077
E01004802,2019,4.254
E01004802,2020,2.342
E01004803,1998,12.219
E01004803,1999,12.212
E01004803,2000,12.566
E01004803,2001,13.545
E01004803,2002,13.919
E01004803,2003,14.173
E01004803,2004,14.926
E01004803,2005,15.43
E01004803,2006,16.576
E01004803,2007,17.45
E01004803,2008,17.99
E01004803,2009,19.216
E01004803,2010,18.7
E01004803,2011,18.725
E01004803,2012,19.563
E01004803,2013,19.007
E01004803,2014,23.931
E01004803,2015,24.048
E01004803,2016,18.268
E01004803,2017,17.366
E01004803,2018,17.441
E01004803,2019,20.03
E01004803,2020,19.657
E01004804,1998,5.976
E01004804,1999,6.21
E01004804,2000,6.472
E01004804,2001,6.673
E01004804,2002,6.724
E01004804,2003,6.736
E01004804,2004,7.343
E01004804,2005,7.866
E01004804,2006,8.387
E01004804,2007,8.773
E01004804,2008,8.946
E01004804,2009,8.612
E01004804,2010,8.285
E01004804,2011,8.328
E01004804,2012,8.511
E01004804,2013,9.635
E01004804,2014,8.375
E01004804,2015,9.248
E01004804,2016,9.881
E01004804,2017,6.745
E01004804,2018,6.839
E01004804,2019,9.176
E01004804,2020,9.047
E01004805,1998,7.354
E01004805,1999,7.791
E01004805,2000,8.366
E01004805,2001,8.543
E01004805,2002,8.723
E01004805,2003,8.819
E01004805,2004,9.551
E01004805,2005,10.363
E01004805,2006,11.05
E01004805,2007,11.759
E01004805,2008,11.861
E01004805,2009,11.027
E01004805,2010,10.813
E01004805,2011,10.82
E01004805,2012,10.866
E01004805,2013,13.044
E01004805,2014,11.106
E01004805,2015,12.136
E01004805,2016,13.562
E01004805,2017,10.119
E01004805,2018,14.226
E01004805,2019,9.292
E01004805,2020,9.337
E01004806,1998,13.807
E01004806,1999,14.312
E01004806,2000,15.134
E01004806,2001,15.781
E01004806,2002,16.411
E01004806,2003,16.913
E01004806,2004,18.873
E01004806,2005,19.893
E01004806,2006,20.693
E01004806,2007,21.921
E01004806,2008,22.711
E01004806,2009,22.531
E01004806,2010,22.562
E01004806,2011,23.216
E01004806,2012,23.91
E01004806,2013,23.163
E01004806,2014,24.801
E01004806,2015,21.888
E01004806,2016,23.28
E01004806,2017,23.597
E01004806,2018,30.65
E01004806,2019,29.524
E01004806,2020,28.746
E01004807,1998,3.351
E01004807,1999,3.488
E01004807,2000,3.56
E01004807,2001,3.516
E01004807,2002,3.548
E01004807,2003,3.499
E01004807,2004,3.71
E01004807,2005,3.923
E01004807,2006,4.139
E01004807,2007,4.333
E01004807,2008,4.401
E01004807,2009,4.195
E01004807,2010,4.094
E01004807,2011,4.009
E01004807,2012,4.088
E01004807,2013,4.026
E01004807,2014,4.279
E01004807,2015,5.035
E01004807,2016,4.82
E01004807,2017,4.879
E01004807,2018,4.943
E01004807,2019,4.913
E01004807,2020,4.405
E01004808,1998,8.746
E01004808,1999,9.105
E01004808,2000,9.27
E01004808,2001,9.526
E01004808,2002,9.645
E01004808,2003,10.068
E01004808,2004,10.484
E01004808,2005,11.169
E01004808,2006,12.065
E01004808,2007,12.607
E01004808,2008,13.219
E01004808,2009,12.804
E01004808,2010,12.522
E01004808,2011,12.745
E01004808,2012,13.707
E01004808,2013,15.375
E01004808,2014,15.653
E01004808,2015,16.385
E01004808,2016,15.091
E01004808,2017,15.602
E01004808,2018,15.815
E01004808,2019,14.409
E01004808,2020,13.086
E01004809,1998,3.975
E01004809,1999,4.129
E01004809,2000,4.326
E01004809,2001,4.401
E01004809,2002,4.481
E01004809,2003,4.508
E01004809,2004,4.884
E01004809,2005,5.159
E01004809,2006,5.488
E01004809,2007,5.763
E01004809,2008,5.852
E01004809,2009,5.779
E01004809,2010,5.684
E01004809,2011,5.731
E01004809,2012,5.753
E01004809,2013,6.097
E01004809,2014,6.678
E01004809,2015,8.171
E01004809,2016,8.138
E01004809,2017,7.964
E01004809,2018,9.362
E01004809,2019,8.475
E01004809,2020,9.058
E01004810,1998,11.564
E01004810,1999,11.893
E01004810,2000,12.638
E01004810,2001,13.458
E01004810,2002,13.863
E01004810,2003,14.303
E01004810,2004,15.866
E01004810,2005,16.629
E01004810,2006,17.496
E01004810,2007,18.76
E01004810,2008,19.242
E01004810,2009,19.523
E01004810,2010,19.439
E01004810,2011,20.117
E01004810,2012,19.144
E01004810,2013,19.684
E01004810,2014,20.99
E01004810,2015,20.24
E01004810,2016,21.515
E01004810,2017,21.928
E01004810,2018,19.004
E01004810,2019,18.453
E01004810,2020,17.615
E01004811,1998,47.096
E01004811,1999,48.853
E01004811,2000,49.144
E01004811,2001,51.167
E01004811,2002,51.878
E01004811,2003,53.484
E01004811,2004,54.407
E01004811,2005,57.306
E01004811,2006,58.194
E01004811,2007,58.695
E01004811,2008,55.368
E01004811,2009,51.576
E01004811,2010,55.68
E01004811,2011,57.356
E01004811,2012,56.45
E01004811,2013,60.082
E01004811,2014,68.55
E01004811,2015,66.783
E01004811,2016,65.913
E01004811,2017,63.439
E01004811,2018,73.416
E01004811,2019,74.438
E01004811,2020,60.667
E01004812,1998,42.739
E01004812,1999,44.518
E01004812,2000,45.501
E01004812,2001,50.653
E01004812,2002,53.453
E01004812,2003,57.483
E01004812,2004,59.719
E01004812,2005,62.526
E01004812,2006,67.321
E01004812,2007,69.107
E01004812,2008,67.015
E01004812,2009,67.227
E01004812,2010,69.819
E01004812,2011,72.157
E01004812,2012,81.476
E01004812,2013,84.645
E01004812,2014,79.961
E01004812,2015,78.212
E01004812,2016,96.404
E01004812,2017,81.987
E01004812,2018,83.116
E01004812,2019,97.451
E01004812,2020,83.962
E01004813,1998,7.555
E01004813,1999,7.913
E01004813,2000,8.262
E01004813,2001,9.872
E01004813,2002,10.269
E01004813,2003,10.28
E01004813,2004,11.25
E01004813,2005,12.479
E01004813,2006,13.505
E01004813,2007,14.586
E01004813,2008,14.428
E01004813,2009,14.702
E01004813,2010,14.756
E01004813,2011,15.337
E01004813,2012,15.579
E01004813,2013,5.145
E01004813,2014,7.866
E01004813,2015,6.092
E01004813,2016,6.324
E01004813,2017,7.832
E01004813,2018,8.201
E01004813,2019,8.399
E01004813,2020,8.667
E01004814,1998,9.965
E01004814,1999,10.253
E01004814,2000,10.608
E01004814,2001,11.071
E01004814,2002,11.229
E01004814,2003,11.44
E01004814,2004,11.851
E01004814,2005,12.435
E01004814,2006,12.265
E01004814,2007,12.455
E01004814,2008,12.17
E01004814,2009,10.894
E01004814,2010,11.131
E01004814,2011,11.435
E01004814,2012,12.065
E01004814,2013,14.436
E01004814,2014,14.909
E01004814,2015,12.896
E01004814,2016,14.398
E01004814,2017,13.928
E01004814,2018,16.305
E01004814,2019,17.172
E01004814,2020,15.678
E01004815,1998,3.321
E01004815,1999,3.409
E01004815,2000,3.588
E01004815,2001,3.633
E01004815,2002,3.747
E01004815,2003,3.796
E01004815,2004,4.086
E01004815,2005,4.496
E01004815,2006,4.708
E01004815,2007,4.959
E01004815,2008,4.988
E01004815,2009,4.856
E01004815,2010,4.811
E01004815,2011,4.847
E01004815,2012,4.913
E01004815,2013,4.411
E01004815,2014,4.556
E01004815,2015,5.508
E01004815,2016,6.384
E01004815,2017,6.548
E01004815,2018,6.665
E01004815,2019,6.714
E01004815,2020,6.616
E01004816,1998,2.624
E01004816,1999,2.715
E01004816,2000,2.786
E01004816,2001,2.847
E01004816,2002,2.832
E01004816,2003,2.831
E01004816,2004,3.089
E01004816,2005,3.31
E01004816,2006,3.542
E01004816,2007,3.667
E01004816,2008,3.76
E01004816,2009,3.537
E01004816,2010,3.322
E01004816,2011,3.334
E01004816,2012,3.465
