areacd,category,value
W01000009,2007,12.175
W01000009,2008,12.827
W01000009,2009,12.471
W01000009,2010,11.741
W01000009,2011,12.037
W01000009,2012,13.709
W01000009,2013,13.291
W01000009,2014,14.001
W01000009,2015,15.691
W01000009,2016,13.347
W01000009,2017,11.566
W01000009,2018,14.543
W01000009,2019,13.342
W01000009,2020,18.403
W01000010,1998,7.217
W01000010,1999,7.364
W01000010,2000,7.49
W01000010,2001,7.756
W01000010,2002,7.923
W01000010,2003,8.292
W01000010,2004,9.189
W01000010,2005,9.313
W01000010,2006,10.188
W01000010,2007,10.111
W01000010,2008,10.335
W01000010,2009,9.845
W01000010,2010,9.777
W01000010,2011,10.034
W01000010,2012,10.468
W01000010,2013,9.47
W01000010,2014,9.221
W01000010,2015,8.442
W01000010,2016,9.888
W01000010,2017,9.131
W01000010,2018,9.514
W01000010,2019,11.299
W01000010,2020,14.986
W01000011,1998,14.605
W01000011,1999,15.192
W01000011,2000,15.813
W01000011,2001,16.529
W01000011,2002,17.381
W01000011,2003,18.538
W01000011,2004,20.373
W01000011,2005,21.027
W01000011,2006,22.667
W01000011,2007,22.855
W01000011,2008,23.504
W01000011,2009,23.921
W01000011,2010,23.828
W01000011,2011,24.866
W01000011,2012,28.949
W01000011,2013,26.838
W01000011,2014,26.487
W01000011,2015,30.697
W01000011,2016,31.265
W01000011,2017,29.646
W01000011,2018,29.293
W01000011,2019,30.732
W01000011,2020,30.471
W01000012,1998,77.756
W01000012,1999,77.287
W01000012,2000,81.987
W01000012,2001,89.804
W01000012,2002,94.444
W01000012,2003,97.334
W01000012,2004,105.71
W01000012,2005,110.182
W01000012,2006,115.789
W01000012,2007,126.869
W01000012,2008,124.613
W01000012,2009,119.421
W01000012,2010,112.961
W01000012,2011,113.79
W01000012,2012,116.843
W01000012,2013,110.73
W01000012,2014,103.68
W01000012,2015,100.367
W01000012,2016,121.995
W01000012,2017,124.002
W01000012,2018,132.76
W01000012,2019,142.145
W01000012,2020,137.351
W01000013,1998,8.898
W01000013,1999,9.032
W01000013,2000,9.614
W01000013,2001,9.961
W01000013,2002,11.286
W01000013,2003,11.644
W01000013,2004,12.423
W01000013,2005,12.156
W01000013,2006,12.57
W01000013,2007,12.488
W01000013,2008,12.509
W01000013,2009,12.76
W01000013,2010,12.652
W01000013,2011,13.669
W01000013,2012,15.98
W01000013,2013,15.204
W01000013,2014,14.011
W01000013,2015,15.575
W01000013,2016,16.791
W01000013,2017,16.358
W01000013,2018,14.14
W01000013,2019,13.839
W01000013,2020,14.689
W01000014,1998,16.122
W01000014,1999,16.456
W01000014,2000,17.309
W01000014,2001,17.805
W01000014,2002,18.358
W01000014,2003,19.333
W01000014,2004,20.909
W01000014,2005,21.563
W01000014,2006,23.355
W01000014,2007,23.107
W01000014,2008,23.029
W01000014,2009,22.625
W01000014,2010,22.686
W01000014,2011,23.555
W01000014,2012,25.773
W01000014,2013,25.586
W01000014,2014,24.333
W01000014,2015,24.274
W01000014,2016,24.09
W01000014,2017,25.028
W01000014,2018,27.7
W01000014,2019,31.497
W01000014,2020,32.702
W01000015,1998,8.829
W01000015,1999,9.009
W01000015,2000,9.034
W01000015,2001,9.724
W01000015,2002,10.086
W01000015,2003,10.715
W01000015,2004,11.769
W01000015,2005,12.298
W01000015,2006,12.984
W01000015,2007,13.552
W01000015,2008,13.803
W01000015,2009,13.178
W01000015,2010,13.605
W01000015,2011,13.718
W01000015,2012,13.922
W01000015,2013,13.718
W01000015,2014,13.148
W01000015,2015,13.776
W01000015,2016,15.402
W01000015,2017,16.624
W01000015,2018,17.297
W01000015,2019,16.273
W01000015,2020,16.399
W01000016,1998,27.218
W01000016,1999,30.533
W01000016,2000,35.212
W01000016,2001,34.624
W01000016,2002,32.645
W01000016,2003,46.92
W01000016,2004,69.908
W01000016,2005,67.487
W01000016,2006,57.487
W01000016,2007,49.756
W01000016,2008,52.536
W01000016,2009,27.586
W01000016,2010,30.114
W01000016,2011,57.537
W01000016,2012,57.742
W01000016,2013,60.449
W01000016,2014,31.996
W01000016,2015,35.163
W01000016,2016,36.281
W01000016,2017,33.01
W01000016,2018,37.333
W01000016,2019,79.043
W01000016,2020,20.206
W01000017,1998,8.968
W01000017,1999,9.328
W01000017,2000,9.695
W01000017,2001,10.321
W01000017,2002,10.839
W01000017,2003,11.59
W01000017,2004,12.424
W01000017,2005,13.218
W01000017,2006,14.199
W01000017,2007,14.582
W01000017,2008,15.137
W01000017,2009,14.684
W01000017,2010,15.249
W01000017,2011,16.034
W01000017,2012,15.959
W01000017,2013,15.477
W01000017,2014,15.819
W01000017,2015,12.106
W01000017,2016,12.484
W01000017,2017,12.912
W01000017,2018,12.479
W01000017,2019,13.692
W01000017,2020,13.045
W01000018,1998,44.182
W01000018,1999,38.645
W01000018,2000,35.677
W01000018,2001,31.564
W01000018,2002,37.382
W01000018,2003,45.366
W01000018,2004,46.225
W01000018,2005,54.271
W01000018,2006,66.533
W01000018,2007,68.72
W01000018,2008,66.795
W01000018,2009,42.424
W01000018,2010,49.377
W01000018,2011,46.69
W01000018,2012,46.158
W01000018,2013,53.058
W01000018,2014,45.138
W01000018,2015,48.904
W01000018,2016,43.816
W01000018,2017,36.615
W01000018,2018,49.042
W01000018,2019,67.935
W01000018,2020,49.4
W01000019,1998,9.186
W01000019,1999,9.466
W01000019,2000,9.619
W01000019,2001,9.961
W01000019,2002,10.242
W01000019,2003,10.757
W01000019,2004,12.092
W01000019,2005,12.273
W01000019,2006,13.611
W01000019,2007,13.615
W01000019,2008,13.837
W01000019,2009,12.947
W01000019,2010,13.116
W01000019,2011,13.743
W01000019,2012,14.395
W01000019,2013,14.896
W01000019,2014,15.193
W01000019,2015,17.658
W01000019,2016,17.633
W01000019,2017,16.295
W01000019,2018,18.872
W01000019,2019,18.969
W01000019,2020,16.027
W01000020,1998,8.162
W01000020,1999,8.191
W01000020,2000,8.598
W01000020,2001,8.482
W01000020,2002,8.839
W01000020,2003,9.436
W01000020,2004,10.238
W01000020,2005,9.368
W01000020,2006,10.146
W01000020,2007,10.21
W01000020,2008,10.751
W01000020,2009,10.307
W01000020,2010,10.461
W01000020,2011,11.283
W01000020,2012,11.109
W01000020,2013,12.401
W01000020,2014,13.212
W01000020,2015,13.658
W01000020,2016,12.795
W01000020,2017,16.41
W01000020,2018,17.024
W01000020,2019,15.78
W01000020,2020,11.308
W01000021,1998,5.927
W01000021,1999,5.902
W01000021,2000,6.223
W01000021,2001,6.224
W01000021,2002,6.581
W01000021,2003,6.947
W01000021,2004,7.414
W01000021,2005,6.745
W01000021,2006,7.268
W01000021,2007,7.33
W01000021,2008,7.55
W01000021,2009,7.086
W01000021,2010,6.84
W01000021,2011,7.315
W01000021,2012,7.611
W01000021,2013,9.208
W01000021,2014,9.487
W01000021,2015,10.195
W01000021,2016,14.947
W01000021,2017,13.974
W01000021,2018,11.487
W01000021,2019,10.416
W01000021,2020,10.408
W01000022,1998,8.272
W01000022,1999,8.311
W01000022,2000,8.729
W01000022,2001,8.758
W01000022,2002,9.333
W01000022,2003,9.961
W01000022,2004,10.581
W01000022,2005,9.462
W01000022,2006,9.986
W01000022,2007,9.861
W01000022,2008,10.329
W01000022,2009,9.918
W01000022,2010,9.828
W01000022,2011,10.734
W01000022,2012,10.446
W01000022,2013,9.932
W01000022,2014,12.96
W01000022,2015,11.85
W01000022,2016,13.62
W01000022,2017,14.14
W01000022,2018,16.72
W01000022,2019,16.455
W01000022,2020,14.473
W01000023,1998,13.449
W01000023,1999,13.685
W01000023,2000,13.975
W01000023,2001,13.978
W01000023,2002,14.404
W01000023,2003,14.946
W01000023,2004,15.846
W01000023,2005,16.279
W01000023,2006,17.1
W01000023,2007,17.756
W01000023,2008,17.524
W01000023,2009,17.332
W01000023,2010,17.9
W01000023,2011,19.224
W01000023,2012,19.874
W01000023,2013,17.662
W01000023,2014,21.214
W01000023,2015,19.756
W01000023,2016,19.661
W01000023,2017,19.678
W01000023,2018,20.311
W01000023,2019,20.555
W01000023,2020,21.892
W01000024,1998,28.372
W01000024,1999,29.635
W01000024,2000,29.969
W01000024,2001,31.719
W01000024,2002,33.884
W01000024,2003,36.45
W01000024,2004,39.378
W01000024,2005,39.711
W01000024,2006,45.251
W01000024,2007,46.753
W01000024,2008,42.161
W01000024,2009,39.305
W01000024,2010,37.872
W01000024,2011,37.725
W01000024,2012,37.531
W01000024,2013,21.915
W01000024,2014,17.026
W01000024,2015,30.755
W01000024,2016,46.336
W01000024,2017,54.231
W01000024,2018,52.73
W01000024,2019,64.143
W01000024,2020,68.911
W01000025,1998,28.318
W01000025,1999,28.024
W01000025,2000,29.907
W01000025,2001,31.059
W01000025,2002,31.945
W01000025,2003,33.149
W01000025,2004,33.523
W01000025,2005,35.975
W01000025,2006,37.505
W01000025,2007,39.052
W01000025,2008,40.02
W01000025,2009,38.365
W01000025,2010,40.612
W01000025,2011,42.855
W01000025,2012,41.238
W01000025,2013,44.041
W01000025,2014,48.251
W01000025,2015,50.808
W01000025,2016,49.797
W01000025,2017,52.897
W01000025,2018,54.761
W01000025,2019,59.852
W01000025,2020,52.95
W01000026,1998,4.934
W01000026,1999,5.18
W01000026,2000,5.163
W01000026,2001,5.501
W01000026,2002,5.521
W01000026,2003,5.578
W01000026,2004,6.177
W01000026,2005,6.341
W01000026,2006,6.973
W01000026,2007,6.634
W01000026,2008,6.758
W01000026,2009,6.514
W01000026,2010,6.505
W01000026,2011,6.871
W01000026,2012,7.099
W01000026,2013,6.519
W01000026,2014,7.268
W01000026,2015,7.344
W01000026,2016,7.074
W01000026,2017,7.071
W01000026,2018,7.392
W01000026,2019,9.107
W01000026,2020,7.684
W01000027,1998,9.154
W01000027,1999,9.263
W01000027,2000,9.553
W01000027,2001,9.883
W01000027,2002,10.409
W01000027,2003,10.867
W01000027,2004,11.593
W01000027,2005,11.829
W01000027,2006,12.387
W01000027,2007,12.796
W01000027,2008,12.724
W01000027,2009,12.056
W01000027,2010,12.211
W01000027,2011,12.192
W01000027,2012,12.392
W01000027,2013,13.07
W01000027,2014,12.291
W01000027,2015,13.964
W01000027,2016,22.771
W01000027,2017,24.192
W01000027,2018,41.944
W01000027,2019,51.308
W01000027,2020,22.189
W01000028,1998,6.439
W01000028,1999,6.328
W01000028,2000,6.924
W01000028,2001,6.674
W01000028,2002,7.387
W01000028,2003,8.065
W01000028,2004,8.333
W01000028,2005,6.47
W01000028,2006,6.737
W01000028,2007,6.741
W01000028,2008,7.113
W01000028,2009,6.903
W01000028,2010,6.346
W01000028,2011,6.996
W01000028,2012,6.837
W01000028,2013,6.904
W01000028,2014,9.635
W01000028,2015,10.234
W01000028,2016,9.852
W01000028,2017,9.297
W01000028,2018,11.72
W01000028,2019,10.447
W01000028,2020,11.718
W01000029,1998,12.825
W01000029,1999,13.017
W01000029,2000,13.75
W01000029,2001,14.869
W01000029,2002,14.812
W01000029,2003,15.466
W01000029,2004,16.603
W01000029,2005,16.658
W01000029,2006,19.618
W01000029,2007,19.001
W01000029,2008,19.546
W01000029,2009,21.155
W01000029,2010,39.527
W01000029,2011,22.891
W01000029,2012,22.644
W01000029,2013,26.4
W01000029,2014,57.463
W01000029,2015,25.385
W01000029,2016,25.041
W01000029,2017,26.146
W01000029,2018,26.986
W01000029,2019,27.674
W01000029,2020,27.259
W01000030,1998,2.713
W01000030,1999,2.767
W01000030,2000,2.818
W01000030,2001,2.956
W01000030,2002,3.12
W01000030,2003,3.164
W01000030,2004,3.479
W01000030,2005,3.535
W01000030,2006,3.811
W01000030,2007,3.725
W01000030,2008,3.75
W01000030,2009,3.572
W01000030,2010,3.516
W01000030,2011,3.626
W01000030,2012,4.086
W01000030,2013,4.5
W01000030,2014,5.299
W01000030,2015,4.863
W01000030,2016,5.793
W01000030,2017,5.611
W01000030,2018,6.864
W01000030,2019,6.922
W01000030,2020,4.38
W01000031,1998,5.544
W01000031,1999,5.538
W01000031,2000,5.873
W01000031,2001,5.749
W01000031,2002,6.21
W01000031,2003,6.615
W01000031,2004,6.966
W01000031,2005,5.83
W01000031,2006,6.206
W01000031,2007,6.182
W01000031,2008,6.438
W01000031,2009,6.138
W01000031,2010,5.631
W01000031,2011,6.037
W01000031,2012,6.244
W01000031,2013,6.73
W01000031,2014,7.379
W01000031,2015,7.289
W01000031,2016,6.945
W01000031,2017,6.657
W01000031,2018,11.181
W01000031,2019,10.578
W01000031,2020,9.206
W01000032,1998,6.501
W01000032,1999,6.672
W01000032,2000,6.789
W01000032,2001,6.968
W01000032,2002,7.24
W01000032,2003,7.588
W01000032,2004,8.304
W01000032,2005,8.164
W01000032,2006,8.907
W01000032,2007,8.891
W01000032,2008,8.906
W01000032,2009,8.234
W01000032,2010,8.15
W01000032,2011,8.563
W01000032,2012,9.166
W01000032,2013,8.178
W01000032,2014,8.406
W01000032,2015,8.341
W01000032,2016,9.451
W01000032,2017,8.1
W01000032,2018,10.481
W01000032,2019,10.824
W01000032,2020,8.879
W01000033,1998,27.218
W01000033,1999,30.533
W01000033,2000,35.212
W01000033,2001,34.624
W01000033,2002,32.645
W01000033,2003,46.92
W01000033,2004,69.908
W01000033,2005,67.487
W01000033,2006,57.487
W01000033,2007,49.756
W01000033,2008,52.536
W01000033,2009,32.155
W01000033,2010,39.527
W01000033,2011,57.537
W01000033,2012,57.742
W01000033,2013,60.449
W01000033,2014,57.463
W01000033,2015,108.662
W01000033,2016,92.694
W01000033,2017,76.758
W01000033,2018,75.403
W01000033,2019,79.043
W01000033,2020,111.69
W01000034,1998,6.73
W01000034,1999,7.155
W01000034,2000,7.297
W01000034,2001,7.672
W01000034,2002,8.221
W01000034,2003,8.719
W01000034,2004,9.621
W01000034,2005,10.005
W01000034,2006,10.532
W01000034,2007,10.744
W01000034,2008,11.243
W01000034,2009,10.78
W01000034,2010,10.773
W01000034,2011,11.317
W01000034,2012,12.005
W01000034,2013,10.364
W01000034,2014,11.004
W01000034,2015,8.656
W01000034,2016,10.827
W01000034,2017,10.576
W01000034,2018,7.268
W01000034,2019,8.243
W01000034,2020,11.74
W01000035,1998,6.424
W01000035,1999,6.488
W01000035,2000,6.775
W01000035,2001,6.837
W01000035,2002,7.255
W01000035,2003,7.661
W01000035,2004,8.145
W01000035,2005,7.494
W01000035,2006,7.949
W01000035,2007,8.027
W01000035,2008,8.148
W01000035,2009,7.782
W01000035,2010,7.457
W01000035,2011,7.781
W01000035,2012,7.989
W01000035,2013,8.262
W01000035,2014,9.238
W01000035,2015,8.788
W01000035,2016,8.461
W01000035,2017,8.6
W01000035,2018,9.563
W01000035,2019,9.941
W01000035,2020,9.831
W01000036,1998,5.997
W01000036,1999,6.26
W01000036,2000,6.396
W01000036,2001,7.213
W01000036,2002,7.708
W01000036,2003,8.289
W01000036,2004,9.203
W01000036,2005,9.347
W01000036,2006,10.044
W01000036,2007,10.614
W01000036,2008,10.687
W01000036,2009,11.483
W01000036,2010,11.313
W01000036,2011,11.453
W01000036,2012,11.599
W01000036,2013,10.861
W01000036,2014,12.359
W01000036,2015,13.456
W01000036,2016,50.667
W01000036,2017,76.758
W01000036,2018,75.403
W01000036,2019,46.884
W01000036,2020,26.922
W01000037,1998,10.243
W01000037,1999,9.925
W01000037,2000,9.914
W01000037,2001,10.717
W01000037,2002,10.194
W01000037,2003,11.022
W01000037,2004,12.422
W01000037,2005,11.911
W01000037,2006,14.117
W01000037,2007,12.985
W01000037,2008,14.195
W01000037,2009,32.155
W01000037,2010,16.338
W01000037,2011,17.175
W01000037,2012,18.131
W01000037,2013,22.601
W01000037,2014,22.56
W01000037,2015,23.315
W01000037,2016,13.753
W01000037,2017,14.25
W01000037,2018,15.615
W01000037,2019,25.247
W01000037,2020,22.565
W01000038,1998,5.456
W01000038,1999,5.517
W01000038,2000,5.693
W01000038,2001,5.755
W01000038,2002,6.027
W01000038,2003,6.396
W01000038,2004,7.088
W01000038,2005,6.754
W01000038,2006,7.342
W01000038,2007,7.241
W01000038,2008,7.257
W01000038,2009,7.053
W01000038,2010,6.832
W01000038,2011,7.208
W01000038,2012,8.036
W01000038,2013,8.924
W01000038,2014,10.116
W01000038,2015,12.114
W01000038,2016,12.12
W01000038,2017,12.665
W01000038,2018,12.388
W01000038,2019,12.304
W01000038,2020,10.745
W01000039,1998,6.284
W01000039,1999,6.539
W01000039,2000,6.478
W01000039,2001,6.736
W01000039,2002,6.996
W01000039,2003,7.372
W01000039,2004,8.375
W01000039,2005,8.443
W01000039,2006,9.351
W01000039,2007,9.425
W01000039,2008,9.506
W01000039,2009,8.852
W01000039,2010,8.965
W01000039,2011,9.404
W01000039,2012,10.179
W01000039,2013,9.712
W01000039,2014,11.166
W01000039,2015,10.579
W01000039,2016,10.7
W01000039,2017,12.076
W01000039,2018,11.981
W01000039,2019,11.76
W01000039,2020,11.044
W01000040,1998,33.36
W01000040,1999,32.772
W01000040,2000,35.084
W01000040,2001,38.961
W01000040,2002,39.026
W01000040,2003,41.76
W01000040,2004,45.374
W01000040,2005,46.521
W01000040,2006,40.446
W01000040,2007,41.865
W01000040,2008,41.271
W01000040,2009,28.955
W01000040,2010,25.941
W01000040,2011,23.969
W01000040,2012,27.232
W01000040,2013,21.37
W01000040,2014,19.237
W01000040,2015,21.702
W01000040,2016,22.736
W01000040,2017,23.981
W01000040,2018,27.151
W01000040,2019,27.965
W01000040,2020,25.671
W01000041,1998,4.224
W01000041,1999,4.263
W01000041,2000,4.346
W01000041,2001,4.817
W01000041,2002,5.023
W01000041,2003,5.406
W01000041,2004,5.769
W01000041,2005,6.338
W01000041,2006,6.42
W01000041,2007,6.999
W01000041,2008,6.898
W01000041,2009,6.763
W01000041,2010,7.264
W01000041,2011,7.006
W01000041,2012,6.979
W01000041,2013,9.602
W01000041,2014,8.306
W01000041,2015,11.892
W01000041,2016,10.159
W01000041,2017,11.916
W01000041,2018,11.421
W01000041,2019,12.595
W01000041,2020,18.134
W01000042,1998,11.178
W01000042,1999,11.157
W01000042,2000,11.385
W01000042,2001,12.179
W01000042,2002,12.525
W01000042,2003,13.601
W01000042,2004,14.54
W01000042,2005,15.724
W01000042,2006,16.187
W01000042,2007,17.295
W01000042,2008,17.984
W01000042,2009,17.014
W01000042,2010,18.197
W01000042,2011,18.226
W01000042,2012,17.751
W01000042,2013,20.757
W01000042,2014,20.79
W01000042,2015,18.088
W01000042,2016,17.587
W01000042,2017,16.55
W01000042,2018,16.446
W01000042,2019,16.403
W01000042,2020,13.543
W01000043,1998,8.427
W01000043,1999,8.594
W01000043,2000,8.826
W01000043,2001,9.32
W01000043,2002,9.732
W01000043,2003,10.039
W01000043,2004,10.916
W01000043,2005,11.07
W01000043,2006,12.049
W01000043,2007,11.961
W01000043,2008,12.117
W01000043,2009,11.799
W01000043,2010,11.708
W01000043,2011,12.046
W01000043,2012,12.64
W01000043,2013,11.951
W01000043,2014,12.219
W01000043,2015,11.173
W01000043,2016,11.891
W01000043,2017,11.751
W01000043,2018,15.994
W01000043,2019,16.347
W01000043,2020,15.926
W01000044,1998,4.079
W01000044,1999,4.126
W01000044,2000,4.201
W01000044,2001,4.285
W01000044,2002,4.415
W01000044,2003,4.577
W01000044,2004,4.996
W01000044,2005,4.616
W01000044,2006,5.069
W01000044,2007,4.937
W01000044,2008,5.047
W01000044,2009,4.737
W01000044,2010,4.472
W01000044,2011,4.58
W01000044,2012,4.822
W01000044,2013,4.703
W01000044,2014,5.298
W01000044,2015,5.143
W01000044,2016,5.055
W01000044,2017,4.931
W01000044,2018,5.553
W01000044,2019,5.653
W01000044,2020,6.334
W01000047,1998,14.801
W01000047,1999,14.678
W01000047,2000,15.956
W01000047,2001,16.913
W01000047,2002,16.589
W01000047,2003,16.879
W01000047,2004,17.88
W01000047,2005,18.87
W01000047,2006,19
W01000047,2007,19.686
W01000047,2008,20.079
W01000047,2009,18.502
W01000047,2010,17.982
W01000047,2011,18.992
W01000047,2012,20.639
W01000047,2013,20.62
W01000047,2014,20.904
W01000047,2015,23.91
W01000047,2016,26.216
W01000047,2017,29.578
W01000047,2018,32.895
W01000047,2019,35.669
W01000047,2020,37.03
W01000048,1998,6.377
W01000048,1999,6.464
W01000048,2000,6.618
W01000048,2001,6.842
W01000048,2002,7.049
W01000048,2003,7.788
W01000048,2004,8.548
W01000048,2005,8.957
W01000048,2006,9.568
W01000048,2007,9.591
W01000048,2008,10.029
W01000048,2009,9.27
W01000048,2010,9.163
W01000048,2011,9.915
W01000048,2012,10.984
W01000048,2013,11.652
W01000048,2014,11.947
W01000048,2015,9.107
W01000048,2016,10.171
W01000048,2017,10.286
W01000048,2018,11.774
W01000048,2019,14.147
W01000048,2020,11.612
W01000049,1998,9.494
W01000049,1999,9.6
W01000049,2000,10.036
W01000049,2001,10.274
W01000049,2002,10.43
W01000049,2003,11.228
W01000049,2004,12.084
W01000049,2005,12.576
W01000049,2006,13.607
W01000049,2007,13.296
W01000049,2008,13.569
W01000049,2009,13.317
W01000049,2010,13.13
W01000049,2011,13.835
W01000049,2012,14.161
W01000049,2013,14.16
W01000049,2014,13.605
W01000049,2015,12.101
W01000049,2016,12.077
W01000049,2017,12.286
W01000049,2018,12.396
W01000049,2019,12.593
W01000049,2020,11.289
W01000050,1998,73.308
W01000050,1999,73.82
W01000050,2000,76.103
W01000050,2001,81.102
W01000050,2002,88.607
W01000050,2003,89.226
W01000050,2004,91.325
W01000050,2005,104.717
W01000050,2006,108.942
W01000050,2007,114.93
W01000050,2008,109.477
W01000050,2009,97.625
W01000050,2010,95.653
W01000050,2011,96.963
W01000050,2012,114.055
W01000050,2013,113.935
W01000050,2014,125.173
W01000050,2015,148.686
W01000050,2016,132.781
W01000050,2017,141.472
W01000050,2018,119.46
W01000050,2019,146.932
W01000050,2020,145.128
W01000051,1998,14.172
W01000051,1999,14.424
W01000051,2000,15.106
W01000051,2001,16.267
W01000051,2002,16.75
W01000051,2003,17.491
W01000051,2004,18.68
W01000051,2005,20.135
W01000051,2006,21.302
W01000051,2007,21.52
W01000051,2008,21.925
W01000051,2009,20.967
W01000051,2010,20.944
W01000051,2011,21.439
W01000051,2012,22.416
W01000051,2013,23.749
W01000051,2014,29.749
W01000051,2015,26.052
W01000051,2016,29.156
W01000051,2017,30.314
W01000051,2018,39.708
W01000051,2019,38.246
W01000051,2020,32.992
W01000052,1998,5.95
W01000052,1999,5.913
W01000052,2000,6.218
W01000052,2001,6.363
W01000052,2002,6.297
W01000052,2003,6.691
W01000052,2004,7.016
W01000052,2005,7.408
W01000052,2006,7.718
W01000052,2007,7.701
W01000052,2008,7.624
W01000052,2009,7.009
W01000052,2010,6.95
W01000052,2011,7.051
W01000052,2012,7.214
W01000052,2013,6.446
W01000052,2014,6.467
W01000052,2015,6.722
W01000052,2016,6.523
W01000052,2017,6.247
W01000052,2018,6.576
W01000052,2019,6.805
W01000052,2020,6.26
W01000053,1998,7.695
W01000053,1999,7.675
W01000053,2000,7.978
W01000053,2001,8.196
W01000053,2002,8.641
W01000053,2003,9.238
W01000053,2004,9.573
W01000053,2005,10.086
W01000053,2006,10.612
W01000053,2007,11.078
W01000053,2008,10.967
W01000053,2009,9.914
W01000053,2010,9.815
W01000053,2011,10.035
W01000053,2012,11.029
