areacd,category,value
E01009261,2020,13.538
E01009262,2020,12.916
E01009263,2020,4.824
E01009264,2020,2.859
E01009265,2020,17.344
E01009266,2020,11.87
E01009267,2020,5.622
E01009268,2020,3.622
E01009269,2020,8.366
E01009270,2020,6.66
E01009271,2020,2.156
E01009272,2020,12.081
E01009273,2020,3.788
E01009274,2020,14.101
E01009275,2020,10.247
E01009276,2020,4.41
E01009278,2020,19.085
E01009279,2020,11.07
E01009280,2020,25.5
E01009281,2020,30.552
E01009282,2020,11
E01009283,2020,20.793
E01009284,2020,54.85
E01009286,2020,22.024
E01009288,2020,8.653
E01009289,2020,22.024
E01009290,2020,4.727
E01009291,2020,3.199
E01009292,2020,3.697
E01009293,2020,8.224
E01009294,2020,24.35
E01009295,2020,7.411
E01009296,2020,23.78
E01009297,2020,8.986
E01009298,2020,6.254
E01009299,2020,10.278
E01009300,2020,46.274
E01009301,2020,6.072
E01009302,2020,57.096
E01009303,2020,32.373
E01009304,2020,11.65
E01009305,2020,3.623
E01009306,2020,52.335
E01009307,2020,5.456
E01009308,2020,4.502
E01009309,2020,10.948
E01009310,2020,14.728
E01009311,2020,3.744
E01009312,2020,5.298
E01009313,2020,18.704
E01009314,2020,11.139
E01009315,2020,47.012
E01009316,2020,21.933
E01009317,2020,9.926
E01009318,2020,3.771
E01009319,2020,19.366
E01009320,2020,392.072
E01009321,2020,57.096
E01009322,2020,89.148
E01009323,2020,3.078
E01009324,2020,5.32
E01009325,2020,1.973
E01009326,2020,211.089
E01009327,2020,2.007
E01009328,2020,9.102
E01009329,2020,29.851
E01009331,2020,10.335
E01009332,2020,43.848
E01009333,2020,3.899
E01009334,2020,6.148
E01009335,2020,10.335
E01009337,2020,8.141
E01009338,2020,230.962
E01009339,2020,108.415
E01009340,2020,71.372
E01009341,2020,211.089
E01009342,2020,47.061
E01009343,2020,5.532
E01009344,2020,4.145
E01009345,2020,334.7
E01009346,2020,6.506
E01009347,2020,14.352
E01009348,2020,55.158
E01009349,2020,42.433
E01009350,2020,5.266
E01009351,2020,3.802
E01009352,2020,8.544
E01009353,2020,7.651
E01009354,2020,33.929
E01009355,2020,28.623
E01009358,2020,36.99
E01009359,2020,18.208
E01009360,2020,24.027
E01009361,2020,4.643
E01009362,2020,28.209
E01009363,2020,21.135
E01009364,2020,59.087
E01009365,2020,28.211
E01009366,2020,3.356
E01009367,2020,44.963
E01009368,2020,1.807
E01009371,2020,19.815
E01009372,2020,4.595
E01009373,2020,3.559
E01009374,2020,5.314
E01009375,2020,7.585
E01009376,2020,23.824
E01009377,2020,6.564
E01009378,2020,132.65
E01009379,2020,30.293
E01009380,2020,5.582
E01009382,2020,18.422
E01009383,2020,6.042
E01009384,2020,15.066
E01009385,2020,14.602
E01009389,2020,4.706
E01009390,2020,8.596
E01009391,2020,6.112
E01009392,2020,5.984
E01009393,2020,15.547
E01009394,2020,4.095
E01009395,2020,5.242
E01009396,2020,11.725
E01009397,2020,17.656
E01009399,2020,6.564
E01009400,2020,102.678
E01009401,2020,12.66
E01009403,2020,3.932
E01009404,2020,6.431
E01009405,2020,6.6
E01009406,2020,11.022
E01009407,2020,20.853
E01009408,2020,16.599
E01009409,2020,4.647
E01009410,2020,19.485
E01009411,2020,4.505
E01009412,2020,9.717
E01009413,2020,3.79
E01009414,2020,7.22
E01009415,2020,11.694
E01009416,2020,12.906
E01009417,2020,7.44
E01009418,2020,16.305
E01009419,2020,6.843
E01009420,2020,5.753
E01009421,2020,12.881
E01009422,2020,30.277
E01009423,2020,37.304
E01009424,2020,203.53
E01009425,2020,31.413
E01009426,2020,13.867
E01009427,2020,19.317
E01009428,2020,10.022
E01009429,2020,13.914
E01009430,2020,29.099
E01009431,2020,9.545
E01009432,2020,159.472
E01009433,2020,11.301
E01009434,2020,6.008
E01009435,2020,10.017
E01009436,2020,11.492
E01009437,2020,19.306
E01009438,2020,5.412
E01009439,2020,6.797
E01009440,2020,12.226
E01009441,2020,233.376
E01009442,2020,32.044
E01009443,2020,106.723
E01009444,2020,14.933
E01009445,2020,7.863
E01009446,2020,30.153
E01009447,2020,30.153
E01009448,2020,7.686
E01009449,2020,147.121
E01009450,2020,39.987
E01009451,2020,21.016
E01009452,2020,11.7
E01009453,2020,6.899
E01009454,2020,9.792
E01009455,2020,3.987
E01009456,2020,13.951
E01009457,2020,26.346
E01009458,2020,17.51
E01009459,2020,10.491
E01009460,2020,9.9
E01009461,2020,14.511
E01009462,2020,22.681
E01009463,2020,28.111
E01009464,2020,8.977
E01009465,2020,11.72
E01009466,2020,13.548
E01009467,2020,5.878
E01009468,2020,9.69
E01009469,2020,11.859
E01009470,2020,11.041
E01009471,2020,38.014
E01009472,2020,13.066
E01009473,2020,51.311
E01009474,2020,27.499
E01009475,2020,3.112
